Time,Mittlere Temperatur (K),Standardabweichung,Unsicherheit (K),Mittlere Qualitätsstufe,Nicht-Null-Anzahl
2005-01-03 12:00:00,277.63174,0.9649107,0.3071949665827305,4.043478260869565,23.0
2005-01-04 12:00:00,278.4113,0.18167444,0.3419174257396799,4.935483870967742,31.0
2005-01-05 12:00:00,278.27197,0.33572778,0.1862440133256198,5.0,35.0
2005-01-06 12:00:00,276.67117,1.0706283,0.3356741420104291,3.411764705882353,17.0
2005-01-10 12:00:00,278.57,0.0,0.17500001192092896,4.0,1.0
2005-01-11 12:00:00,278.25998,0.20434658,0.18532442089576495,4.931034482758621,29.0
2005-01-12 12:00:00,277.81613,0.6092414,0.2573618770939754,4.548387096774194,31.0
2005-01-13 12:00:00,278.4575,0.23601617,0.32593789627737546,4.333333333333333,12.0
2005-01-14 12:00:00,277.396,0.15830782,0.2299386984685809,5.0,5.0
2005-01-15 12:00:00,276.78757,1.3402689,0.21053000884689246,3.96,25.0
2005-01-19 12:00:00,277.37,0.0,0.49800002574920654,4.0,1.0
2005-01-22 12:00:00,277.68155,0.6738681,0.29836655629166625,4.3125,32.0
2005-01-25 12:00:00,274.37,0.19963041,0.3963341556579781,2.75,4.0
2005-01-27 12:00:00,277.01224,0.17943196,0.5294652708521762,4.888888888888889,9.0
2005-01-28 12:00:00,275.93317,1.1500387,0.2781550544021094,4.0,22.0
2005-01-29 12:00:00,277.01,0.08306837,0.5021040919081605,5.0,4.0
2005-01-30 12:00:00,276.6979,0.4729177,0.2773287124418132,4.896551724137931,29.0
2005-02-04 12:00:00,277.07556,0.38744447,0.28121819706177054,4.833333333333333,18.0
2005-02-05 12:00:00,276.37,0.43835223,0.2772972396294271,5.0,4.0
2005-02-06 12:00:00,276.824,0.07446534,0.3176838181286253,4.6,5.0
2005-02-07 12:00:00,276.16998,0.99662477,0.1863270062732503,2.5,4.0
2005-02-08 12:00:00,276.32663,0.14007743,0.25072960854715803,4.666666666666667,3.0
2005-02-09 12:00:00,277.04883,0.6519559,0.3147076276540075,4.823529411764706,17.0
2005-02-13 12:00:00,276.85458,0.58378154,0.5917946480602847,3.5833333333333335,24.0
2005-02-17 12:00:00,277.05234,0.34601483,0.40669212501406626,4.705882352941177,17.0
2005-02-23 12:00:00,274.6,1.1582167,0.30024301074950016,3.2857142857142856,7.0
2005-02-24 12:00:00,276.73557,0.18862359,0.445930261275142,4.333333333333333,9.0
2005-02-26 12:00:00,276.38116,0.9773371,0.3723409783545813,4.294117647058823,34.0
2005-02-28 12:00:00,277.0435,0.20693429,0.3259651391832682,4.913043478260869,23.0
2005-03-01 12:00:00,275.7279,0.8904136,0.23158619236217023,4.0,38.0
2005-03-03 12:00:00,276.941,0.12004113,0.2395489632477481,4.4,10.0
2005-03-04 12:00:00,276.13727,0.9409913,0.34388804108583504,4.425,40.0
2005-03-07 12:00:00,276.34384,0.8824543,0.41721698998794443,4.147058823529412,34.0
2005-03-10 12:00:00,277.3383,0.14146894,0.39715385117285307,4.666666666666667,12.0
2005-03-11 12:00:00,272.96384,0.7134391,0.1559810204775458,1.0,13.0
2005-03-13 12:00:00,277.80582,0.12925842,0.4787741941452662,5.0,24.0
2005-03-14 12:00:00,273.20377,1.0995462,0.17230292211318024,1.1764705882352942,32.0
2005-03-15 12:00:00,278.47092,0.28004014,0.22270286647431978,4.96875,32.0
