Time,Mittlere Temperatur (K),Standardabweichung,Unsicherheit (K),Mittlere Qualitätsstufe,Nicht-Null-Anzahl
2003-01-01 12:00:00,279.30457,0.23634623,0.2793930240664274,4.2727272727272725,11.0
2003-01-06 12:00:00,278.35797,0.2633938,0.38040834824975184,4.5,10.0
2003-01-08 12:00:00,278.1692,0.9842863,0.37759000617452876,4.08,25.0
2003-01-11 12:00:00,277.60428,0.25065067,0.37484703366521177,4.714285714285714,7.0
2003-01-12 12:00:00,277.40353,0.6360738,0.24241858517092513,4.647058823529412,17.0
2003-01-15 12:00:00,277.862,0.21948932,0.2169926347931821,4.2,5.0
2003-01-17 12:00:00,277.49,0.0,0.24000000953674316,5.0,1.0
2003-01-18 12:00:00,276.81958,1.2383152,0.2709093630595495,3.9583333333333335,24.0
2003-01-21 12:00:00,276.73306,0.8249406,0.33608402499157897,3.6923076923076925,13.0
2003-01-22 12:00:00,277.87833,0.35672686,0.31327130261125413,4.766666666666667,30.0
2003-01-31 12:00:00,273.415,1.4643022,0.5152580437310761,2.3333333333333335,6.0
2003-02-06 12:00:00,275.4609,1.2800107,0.4987757955159127,3.1818181818181817,11.0
2003-02-09 12:00:00,277.62125,0.21988519,0.2166076602831463,4.25,16.0
2003-02-10 12:00:00,277.23666,0.4064523,0.2833060896507996,4.777777777777778,9.0
2003-02-15 12:00:00,275.87396,1.2778018,0.31395884970086335,4.15,20.0
2003-02-16 12:00:00,276.63248,0.39430135,0.4806126574098478,4.75,4.0
2003-02-17 12:00:00,277.09866,0.2949799,0.28494691922682885,4.869565217391305,23.0
2003-02-18 12:00:00,276.70502,0.1300968,0.3109750904538608,4.0,4.0
2003-02-19 12:00:00,275.8332,1.2897282,0.2447069793812058,3.8636363636363638,22.0
2003-02-24 12:00:00,276.82248,0.3525821,0.1898749660463035,4.0,4.0
2003-02-25 12:00:00,276.66544,0.3628918,0.19380672016870115,3.7083333333333335,24.0
2003-02-26 12:00:00,277.29364,0.2792529,0.24305405189674933,4.9,30.0
2003-02-27 12:00:00,277.76715,0.1846512,0.1944429245556882,5.0,21.0
2003-02-28 12:00:00,276.90308,1.1525114,0.2723398739091575,3.8620689655172415,29.0
2003-03-02 12:00:00,277.7553,0.29083452,0.29029606817044323,4.933333333333334,15.0
2003-03-04 12:00:00,277.3475,0.16784471,0.2865532400363572,4.75,4.0
2003-03-07 12:00:00,278.2808,0.31231016,0.3133672977933626,4.8108108108108105,37.0
2003-03-10 12:00:00,277.816,0.49791312,0.24153211190703652,4.488888888888889,45.0
2003-03-13 12:00:00,278.08667,0.323559,0.22164956071102312,3.5714285714285716,21.0
2003-03-14 12:00:00,278.34317,0.2324581,0.2456615254801885,4.973684210526316,38.0
2003-03-15 12:00:00,278.2381,0.1083473,0.27886019475706153,5.0,21.0
2003-03-16 12:00:00,278.08603,0.4053763,0.27915642529766826,4.395348837209302,43.0
2003-03-18 12:00:00,278.75296,0.336691,0.16539176209367948,4.918918918918919,37.0
2003-03-19 12:00:00,278.77902,0.44669485,0.2394481059022101,4.487804878048781,41.0
2003-03-20 12:00:00,279.183,0.21871412,0.16308117337378658,4.966666666666667,30.0
2003-03-21 12:00:00,278.81384,0.5350566,0.20453061547840856,4.769230769230769,13.0
2003-03-22 12:00:00,278.67102,0.39542723,0.20774541568447535,4.487179487179487,39.0
2003-03-23 12:00:00,279.22736,0.5447164,0.16611458424753703,5.0,38.0
2003-03-24 12:00:00,280.22,0.3028356,0.2566612672586787,4.7727272727272725,22.0
2003-03-25 12:00:00,280.25485,0.6441651,0.1521149884643545,4.935483870967742,31.0
2003-03-26 12:00:00,280.36212,0.74192446,0.23883592880463655,4.127659574468085,47.0
2003-03-29 12:00:00,279.5176,1.783835,0.2947640330333403,2.3793103448275863,29.0
2003-04-01 12:00:00,281.837,0.79409856,0.22619899079055839,4.148936170212766,47.0
2003-04-04 12:00:00,278.53177,0.59671944,0.25194737144353013,3.0,17.0
2003-04-05 12:00:00,280.19965,0.5738904,0.46113646190327623,4.703703703703703,27.0
2003-04-07 12:00:00,278.57483,0.59328634,0.2206831771369127,3.272727272727273,33.0
2003-04-08 12:00:00,279.6428,0.351122,0.22384408137370232,4.055555555555555,18.0
2003-04-11 12:00:00,279.37335,0.6298426,0.374226256540412,4.0,18.0
2003-04-13 12:00:00,281.94757,0.82352227,0.21299517137852442,4.9393939393939394,33.0
2003-04-14 12:00:00,281.438,0.90403455,0.23673514680270222,4.25,40.0
2003-04-15 12:00:00,282.93692,1.3978082,0.1905957115534932,4.833333333333333,36.0
2003-04-16 12:00:00,282.6689,0.45929092,0.30150020919675885,4.947368421052632,19.0
2003-04-17 12:00:00,282.6589,1.4315779,0.29465452900615097,4.413043478260869,46.0
2003-04-18 12:00:00,283.6287,0.7827222,0.20739534627905176,4.956521739130435,23.0
