Time,Mittlere Temperatur (K),Standardabweichung,Unsicherheit (K),Mittlere Qualitätsstufe,Nicht-Null-Anzahl
2020-01-01 12:00:00,278.32776,0.9451384,0.22991931643162605,3.888888888888889,9.0
2020-01-03 12:00:00,272.19998,0.0,0.2580000162124634,1.0,1.0
2020-01-05 12:00:00,278.80283,0.7605131,0.23670373323341617,4.173913043478261,46.0
2020-01-06 12:00:00,278.11,0.16083264,0.19714124144508438,2.0,3.0
2020-01-07 12:00:00,274.36374,1.441958,0.2777228984307237,1.625,8.0
2020-01-09 12:00:00,277.2829,1.2891234,0.2068187698953108,4.078947368421052,38.0
2020-01-10 12:00:00,278.2412,1.2661496,0.2808538515651844,3.727272727272727,33.0
2020-01-11 12:00:00,276.96,0.2669552,0.29505537871165566,1.0,3.0
2020-01-12 12:00:00,278.4007,1.0788066,0.2088991662827492,4.214285714285714,14.0
2020-01-15 12:00:00,278.52234,0.4713224,0.21063504583995565,4.294117647058823,17.0
2020-01-16 12:00:00,278.32645,0.82424045,0.19581499968795246,3.6666666666666665,45.0
2020-01-17 12:00:00,279.16,0.2881404,0.16529330699621178,4.833333333333333,24.0
2020-01-18 12:00:00,275.6975,2.5523999,0.2276323891106945,2.9375,16.0
2020-01-20 12:00:00,278.20718,1.0306793,0.2152316076845533,4.384615384615385,39.0
2020-01-21 12:00:00,277.69998,1.1935235,0.22526526874626676,4.1875,16.0
2020-01-30 12:00:00,274.49277,1.4374161,0.24139489259476432,1.3255813953488371,43.0
2020-02-01 12:00:00,275.67667,1.5932543,0.21168594175196434,2.6,15.0
2020-02-04 12:00:00,277.595,0.37963936,0.5031188018040316,4.0,4.0
2020-02-05 12:00:00,277.54,0.0,0.35100001096725464,4.0,1.0
2020-02-06 12:00:00,277.08707,0.2868241,0.2893969516514442,4.647058823529412,17.0
2020-02-07 12:00:00,277.922,0.3892265,0.22832740900393028,4.0,5.0
2020-02-09 12:00:00,277.732,0.3105127,0.19828666826881872,4.4,5.0
2020-02-12 12:00:00,274.171,1.5016061,0.25574519659385736,2.1,10.0
2020-02-14 12:00:00,277.005,2.0687966,0.3904122977342941,3.25,4.0
2020-02-15 12:00:00,276.87332,0.5579936,0.2306902790480957,4.333333333333333,3.0
2020-02-18 12:00:00,278.57678,0.8935338,0.24611469935218636,4.24,25.0
2020-02-20 12:00:00,277.7378,0.69095886,0.37833144251005085,3.888888888888889,18.0
2020-02-21 12:00:00,276.2015,1.2270272,0.23678873380620413,3.75,20.0
2020-02-22 12:00:00,277.08832,1.1277157,0.22189920071184943,3.7222222222222223,36.0
2020-02-28 12:00:00,278.59778,0.27951562,0.18514637732313052,4.177777777777778,45.0
2020-03-01 12:00:00,278.5242,1.2115679,0.27512391554128224,3.032258064516129,31.0
2020-03-03 12:00:00,275.48557,1.8328868,0.3058850721869474,2.4444444444444446,9.0
2020-03-04 12:00:00,277.3195,1.2385145,0.22221466217127525,4.0,20.0
2020-03-07 12:00:00,278.0011,0.57561934,0.24244954944480138,4.222222222222222,9.0
2020-03-08 12:00:00,277.2643,0.49786022,0.3727922348326331,4.333333333333333,30.0
2020-03-11 12:00:00,278.85666,0.37433234,0.20846063453192828,3.5,6.0
2020-03-12 12:00:00,278.47934,1.4289801,0.22607610641848444,4.066666666666666,15.0
2020-03-13 12:00:00,279.11,0.22548327,0.3048068731877301,4.111111111111111,9.0
2020-03-14 12:00:00,277.82877,1.1526115,0.2657219072961543,2.125,8.0
2020-03-15 12:00:00,279.62628,1.0456139,0.18053113641642474,4.534883720930233,43.0
2020-03-16 12:00:00,278.41415,1.5002954,0.20486921402772254,3.5121951219512195,41.0
2020-03-18 12:00:00,281.205,0.9306404,0.1832332207457027,3.6818181818181817,44.0
2020-03-19 12:00:00,281.96,1.1894548,0.18622230501498632,3.6511627906976742,43.0
2020-03-20 12:00:00,282.22665,1.1221415,0.267810360048875,3.119047619047619,42.0
2020-03-22 12:00:00,277.44635,1.0848873,0.18414644384724202,2.272727272727273,11.0
2020-03-23 12:00:00,279.52914,0.62828994,0.21750427750824056,4.340425531914893,47.0
2020-03-24 12:00:00,279.56076,0.5595616,0.26980493209382667,4.487179487179487,39.0
2020-03-25 12:00:00,279.53088,0.379293,0.3408616844180792,4.970588235294118,34.0
2020-03-27 12:00:00,277.4341,1.499998,0.2312231664478506,3.411764705882353,34.0
2020-03-28 12:00:00,280.24854,1.2360353,0.30506414269161747,3.975609756097561,41.0
2020-03-31 12:00:00,279.6611,0.71804535,0.2854045608186686,4.288888888888889,45.0
2020-04-01 12:00:00,280.20874,1.0305068,0.22762739128891882,4.65,40.0
2020-04-02 12:00:00,280.90976,1.1234139,0.25750384250487857,4.333333333333333,45.0
2020-04-03 12:00:00,281.05508,1.065685,0.3105886520449613,4.348837209302325,43.0
2020-04-04 12:00:00,281.39975,1.2540445,0.26439301394741577,4.7073170731707314,41.0
2020-04-05 12:00:00,281.74954,0.44074205,0.23258558120336256,4.809523809523809,21.0
2020-04-06 12:00:00,283.4048,1.956757,0.2134994243707873,4.173913043478261,46.0
2020-04-07 12:00:00,283.23712,1.1742313,0.17528589726880422,4.571428571428571,42.0
2020-04-08 12:00:00,283.65,1.666768,0.23587382317576533,4.068181818181818,44.0
2020-04-09 12:00:00,284.74,0.0,0.281000018119812,4.0,1.0
2020-04-10 12:00:00,285.25238,1.5176595,0.182104374427263,3.880952380952381,42.0
2020-04-11 12:00:00,285.8302,1.3974913,0.18266320870408634,3.311111111111111,45.0
2020-04-12 12:00:00,286.0977,1.3256909,0.22732503428840847,3.128205128205128,39.0
2020-04-13 12:00:00,283.6218,0.37362325,0.2690922592755213,4.0,11.0
2020-04-14 12:00:00,283.84747,1.8047642,0.285634872352797,4.386363636363637,44.0
2020-04-15 12:00:00,283.01572,1.8523533,0.2048579169544656,3.6904761904761907,42.0
2020-04-16 12:00:00,283.72922,2.6605039,0.24233853681837586,3.1923076923076925,26.0
2020-04-17 12:00:00,285.35248,0.7883213,0.22552916753337943,4.2,20.0
2020-04-18 12:00:00,287.38818,1.4613931,0.20927978055300825,3.2954545454545454,44.0
2020-04-19 12:00:00,286.258,2.5198812,0.27873501731704103,2.2,5.0
2020-04-20 12:00:00,283.305,1.2988986,0.5085427895077501,2.0,4.0
2020-04-22 12:00:00,285.75955,2.3152924,0.21424981511637012,4.130434782608695,46.0
2020-04-23 12:00:00,285.51285,1.4694749,0.22706754814217084,4.309523809523809,42.0
2020-04-24 12:00:00,284.87585,2.3415937,0.29058223851360115,3.264705882352941,34.0
2020-04-26 12:00:00,284.21,0.0,0.30300000309944153,3.0,1.0
2020-04-27 12:00:00,286.844,1.336802,0.26603060416494245,3.85,40.0
2020-05-01 12:00:00,281.75998,3.0209513,0.486015895485587,3.142857142857143,7.0
2020-05-04 12:00:00,286.87222,0.7165508,0.4595491987698074,4.387096774193548,31.0
2020-05-06 12:00:00,285.38428,0.4997225,0.463254425204811,4.428571428571429,14.0
