Time,Mittlere Temperatur (K),Standardabweichung,Unsicherheit (K),Mittlere Qualitätsstufe,Nicht-Null-Anzahl
2014-01-01 12:00:00,276.85794,1.3153467,0.21197399607747372,3.735294117647059,34.0
2014-01-03 12:00:00,276.7675,0.4479584,0.25433935183139084,2.5,4.0
2014-01-06 12:00:00,277.24075,1.1433884,0.297617089266209,2.4615384615384617,13.0
2014-01-07 12:00:00,278.88297,0.4516357,0.3086526117337227,4.042553191489362,47.0
2014-01-08 12:00:00,277.80295,0.8090025,0.30959464086350097,3.2916666666666665,24.0
2014-01-10 12:00:00,276.66998,0.93000793,0.2260088603869585,1.0,2.0
2014-01-12 12:00:00,278.505,0.28058183,0.2025904214095861,4.5,8.0
2014-01-13 12:00:00,276.44,1.4259709,0.2952248888069921,3.909090909090909,22.0
2014-01-15 12:00:00,277.82852,0.6565027,0.33627789537915015,4.104166666666667,48.0
2014-01-18 12:00:00,274.27533,1.9993861,0.2529260916869187,2.4,15.0
2014-01-24 12:00:00,276.3475,1.1373594,0.34085372446016315,1.75,8.0
2014-01-25 12:00:00,277.77307,0.42024413,0.3574997219930818,4.269230769230769,26.0
2014-01-27 12:00:00,276.47125,1.0029504,0.23333667931330418,2.25,8.0
2014-01-28 12:00:00,276.78558,0.8028296,0.3132592123898864,3.744186046511628,43.0
2014-01-29 12:00:00,274.6021,1.3318427,0.2545414898557554,1.9696969696969697,33.0
2014-01-31 12:00:00,277.6497,0.3173899,0.4026888593531468,3.8,30.0
2014-02-03 12:00:00,277.64212,0.39125058,0.35838936652265535,4.0,14.0
2014-02-06 12:00:00,278.28552,0.4925765,0.23269120291105522,4.1063829787234045,47.0
2014-02-07 12:00:00,278.252,0.36782598,0.21366883670664086,4.566666666666666,30.0
2014-02-08 12:00:00,274.38,1.0997484,0.2544508934363528,2.0,4.0
2014-02-09 12:00:00,277.41357,0.92640567,0.266009010718324,4.178571428571429,28.0
2014-02-11 12:00:00,277.647,0.8752397,0.22805066362567047,3.35,20.0
2014-02-12 12:00:00,276.99,0.0,0.23200000822544098,1.0,1.0
2014-02-13 12:00:00,275.96454,1.9448035,0.24407917090613696,3.5454545454545454,11.0
