Time,Mittlere Temperatur (K),Standardabweichung,Unsicherheit (K),Mittlere Qualitätsstufe,Nicht-Null-Anzahl
2017-01-02 12:00:00,271.28,0.0,0.25699999928474426,1.0,1.0
2017-01-03 12:00:00,277.198,1.7496237,0.3316049588243346,4.12,25.0
2017-01-05 12:00:00,275.32858,1.3780751,0.6464976279540593,1.9285714285714286,14.0
2017-01-06 12:00:00,277.3931,1.4797668,0.5912102912613875,4.5,42.0
2017-01-11 12:00:00,276.28247,0.87858784,0.2708163669541422,1.625,8.0
2017-01-13 12:00:00,276.69913,1.1045983,0.4539348466958667,3.4782608695652173,23.0
2017-01-15 12:00:00,271.50998,0.0,0.2550000250339508,1.0,1.0
2017-01-16 12:00:00,276.3225,1.6454887,0.3752259522745452,3.375,24.0
2017-01-17 12:00:00,277.2212,1.3204033,0.6874693871384147,4.5,42.0
2017-01-18 12:00:00,276.6969,0.5680809,0.3843547193227623,4.538461538461538,13.0
2017-01-19 12:00:00,277.1133,0.46540007,0.32540192272247526,4.666666666666667,15.0
2017-01-26 12:00:00,275.84436,1.5992975,0.2575379953646676,3.8125,16.0
2017-01-27 12:00:00,274.54617,1.1338274,0.24430524516242122,2.4285714285714284,21.0
2017-01-28 12:00:00,275.21686,1.148087,0.32419318245482814,2.9210526315789473,38.0
2017-01-29 12:00:00,275.7912,1.7168907,0.4375927987571538,3.6,25.0
2017-02-07 12:00:00,275.80667,0.28393048,0.2760803096482654,3.3333333333333335,3.0
2017-02-09 12:00:00,276.25598,0.64013886,0.26648979234864123,2.6,5.0
2017-02-12 12:00:00,274.8633,1.0948961,0.25769783504543486,1.8333333333333333,6.0
2017-02-13 12:00:00,276.9477,0.4317967,0.2996668819929889,4.0,13.0
2017-02-16 12:00:00,278.26,1.9371266,0.3044154314558357,4.0,4.0
2017-02-18 12:00:00,277.83688,0.28890693,0.3054648376156303,4.482758620689655,29.0
2017-02-19 12:00:00,276.84,0.02999878,0.3201265602163176,5.0,2.0
2017-02-20 12:00:00,277.56775,0.6574021,0.3868255630986044,3.3181818181818183,22.0
2017-02-22 12:00:00,271.49,0.0,0.3410000205039978,1.0,1.0
2017-02-23 12:00:00,277.4473,1.5108954,0.220919753853428,3.088888888888889,45.0
2017-02-25 12:00:00,277.8077,0.4522861,0.39601823948607245,4.113636363636363,44.0
2017-02-26 12:00:00,278.80417,1.1445483,0.3473418260715258,1.6666666666666667,12.0
2017-02-27 12:00:00,278.01764,0.66329676,0.3645660969336335,4.0476190476190474,42.0
2017-03-02 12:00:00,278.34055,0.40736535,0.2593861293136283,4.2894736842105265,38.0
2017-03-03 12:00:00,275.59998,1.4784636,0.30784908154790375,1.35,20.0
2017-03-05 12:00:00,277.67365,0.9969468,0.31567279289091954,3.787878787878788,33.0
2017-03-10 12:00:00,279.274,0.7730461,0.2402067281488749,4.2444444444444445,45.0
2017-03-11 12:00:00,278.6598,0.41865832,0.5425871098592999,4.425531914893617,47.0
2017-03-12 12:00:00,279.0159,1.037547,0.39173723212746114,4.409090909090909,44.0
2017-03-13 12:00:00,278.75043,0.8446334,0.3940860811752048,4.021739130434782,46.0
2017-03-14 12:00:00,276.98816,1.5987306,0.2674610809697483,3.0606060606060606,33.0
2017-03-15 12:00:00,277.9643,0.9975825,0.28076585320557146,3.9714285714285715,35.0
2017-03-16 12:00:00,280.35,0.7948537,0.2562469852378513,4.377777777777778,45.0
2017-03-17 12:00:00,281.05402,1.4861574,0.26077475937566985,3.9148936170212765,47.0
2017-03-23 12:00:00,280.33383,1.4005442,0.30387778998264353,4.085106382978723,47.0
2017-03-25 12:00:00,280.1674,0.88938284,0.22642208592808855,4.521739130434782,23.0
2017-03-26 12:00:00,278.45502,0.8712729,0.26882755544525117,2.25,4.0
2017-03-27 12:00:00,280.78214,0.9995068,0.4217098876922646,4.446808510638298,47.0
2017-03-28 12:00:00,281.7327,1.0537928,0.39011437272872407,4.1875,48.0
2017-03-29 12:00:00,280.42334,2.1240003,0.26228851235205897,2.58974358974359,39.0
2017-03-30 12:00:00,280.95114,1.0817794,0.23478779085396498,2.7674418604651163,43.0
2017-03-31 12:00:00,282.9093,1.1255544,0.2572731467003224,3.627906976744186,43.0
2017-04-02 12:00:00,283.0858,1.162633,0.2740442372264679,3.3947368421052633,38.0
2017-04-03 12:00:00,283.2578,1.2256424,0.33282997117745833,4.121951219512195,41.0
2017-04-04 12:00:00,282.15903,0.64794624,0.3016698847960107,4.290322580645161,31.0
2017-04-05 12:00:00,282.82336,1.4694949,0.39243153891883914,3.75,36.0
2017-04-06 12:00:00,282.03903,0.8811631,0.27809198330902035,2.9047619047619047,21.0
2017-04-07 12:00:00,283.45377,0.9334573,0.40708199338222656,4.2,45.0
2017-04-08 12:00:00,284.0277,1.0635754,0.289767485512246,4.020833333333333,48.0
2017-04-09 12:00:00,285.30276,0.93086433,0.37673569024934206,3.6744186046511627,43.0
