time,lat,lon,prAdjust
1958-01-01,50.75,6.0,40.931107
1958-01-01,50.75,6.25,61.171272
1958-01-01,50.75,6.5,75.45863
1958-01-01,50.75,6.75,105.2405
1958-01-01,50.75,7.0,115.30951
1958-01-01,50.75,7.25,64.41627
1958-01-01,50.75,7.5,50.68852
1958-01-01,50.75,7.75,51.794804
1958-01-01,50.75,8.0,52.750286
1958-01-01,50.75,8.25,62.27039
1958-01-01,50.75,8.5,45.922157
1958-01-01,50.75,8.75,37.018208
1958-01-01,50.75,9.0,35.3927
1958-01-01,50.75,9.25,44.984695
1958-01-01,50.75,9.5,51.38056
1958-01-01,50.75,9.75,53.90717
1958-01-01,50.75,10.0,56.730965
1958-01-01,50.75,10.25,49.90602
1958-01-01,50.75,10.5,54.406162
1958-01-01,50.75,10.75,76.36488
1958-01-01,50.75,11.0,51.793972
1958-01-01,50.75,11.25,59.816036
1958-01-01,50.75,11.5,48.989388
1958-01-01,50.75,11.75,46.35341
1958-01-01,50.75,12.0,44.883297
1958-01-01,50.75,12.25,51.147335
1958-01-01,50.75,12.5,51.702503
1958-01-01,50.75,12.75,54.061333
1958-01-01,50.75,13.0,53.57733
1958-01-01,50.75,13.25,54.238495
1958-01-01,50.75,13.5,51.81671
1958-01-01,50.75,13.75,39.551357
1958-01-01,50.75,14.0,40.370426
1958-01-01,50.75,14.25,41.16271
1958-01-01,50.75,14.5,38.87042
1958-01-01,50.75,14.75,40.47318
1958-01-01,50.75,15.0,54.60897
1958-01-01,51.0,5.75,40.299194
1958-01-01,51.0,6.0,35.993244
1958-01-01,51.0,6.25,35.67058
1958-01-01,51.0,6.5,46.145405
1958-01-01,51.0,6.75,61.256756
1958-01-01,51.0,7.0,57.310444
1958-01-01,51.0,7.25,57.234146
1958-01-01,51.0,7.5,71.51074
1958-01-01,51.0,7.75,62.090534
1958-01-01,51.0,8.0,57.243633
1958-01-01,51.0,8.25,54.546772
1958-01-01,51.0,8.5,39.881073
1958-01-01,51.0,8.75,34.465355
1958-01-01,51.0,9.0,35.501377
1958-01-01,51.0,9.25,38.221947
1958-01-01,51.0,9.5,44.794353
1958-01-01,51.0,9.75,42.81871
1958-01-01,51.0,10.0,48.885994
1958-01-01,51.0,10.25,39.943905
1958-01-01,51.0,10.5,41.50852
1958-01-01,51.0,10.75,48.084915
1958-01-01,51.0,11.0,46.78888
1958-01-01,51.0,11.25,40.31368
1958-01-01,51.0,11.5,40.05432
1958-01-01,51.0,11.75,43.269527
1958-01-01,51.0,12.0,44.831383
1958-01-01,51.0,12.25,70.227036
1958-01-01,51.0,12.5,43.879772
1958-01-01,51.0,12.75,45.516266
1958-01-01,51.0,13.0,41.44046
1958-01-01,51.0,13.25,43.103756
1958-01-01,51.0,13.5,42.773357
1958-01-01,51.0,13.75,48.752922
1958-01-01,51.0,14.0,53.50763
1958-01-01,51.0,14.25,47.241943
1958-01-01,51.0,14.5,44.513687
1958-01-01,51.0,14.75,42.56417
1958-01-01,51.0,15.0,48.285633
1958-01-01,51.25,5.75,41.91731
1958-01-01,51.25,6.0,39.703102
1958-01-01,51.25,6.25,37.602757
1958-01-01,51.25,6.5,41.946648
1958-01-01,51.25,6.75,49.615765
1958-01-01,51.25,7.0,55.91533
1958-01-01,51.25,7.25,58.62674
1958-01-01,51.25,7.5,56.13588
1958-01-01,51.25,7.75,74.640335
1958-01-01,51.25,8.0,63.0427
1958-01-01,51.25,8.25,61.203217
1958-01-01,51.25,8.5,62.942314
1958-01-01,51.25,8.75,54.8414
1958-01-01,51.25,9.0,44.46891
1958-01-01,51.25,9.25,41.21389
1958-01-01,51.25,9.5,42.416996
1958-01-01,51.25,9.75,48.055984
1958-01-01,51.25,10.0,54.232536
1958-01-01,51.25,10.25,43.60726
1958-01-01,51.25,10.5,36.18478
1958-01-01,51.25,10.75,43.040615
1958-01-01,51.25,11.0,37.03952
1958-01-01,51.25,11.25,34.67855
1958-01-01,51.25,11.5,49.551743
1958-01-01,51.25,11.75,42.550346
1958-01-01,51.25,12.0,43.585735
1958-01-01,51.25,12.25,46.858734
1958-01-01,51.25,12.5,74.00641
1958-01-01,51.25,12.75,75.00305
1958-01-01,51.25,13.0,59.059963
1958-01-01,51.25,13.25,45.69957
1958-01-01,51.25,13.5,37.400135
1958-01-01,51.25,13.75,51.791454
1958-01-01,51.25,14.0,56.029823
1958-01-01,51.25,14.25,43.99514
1958-01-01,51.25,14.5,38.31345
1958-01-01,51.25,14.75,40.709583
1958-01-01,51.25,15.0,38.472202
1958-01-01,51.5,5.75,38.400818
1958-01-01,51.5,6.0,35.612133
1958-01-01,51.5,6.25,34.086468
1958-01-01,51.5,6.5,46.24486
1958-01-01,51.5,6.75,41.48197
1958-01-01,51.5,7.0,42.5551
1958-01-01,51.5,7.25,42.505028
1958-01-01,51.5,7.5,47.27146
1958-01-01,51.5,7.75,65.6622
1958-01-01,51.5,8.0,66.40006
1958-01-01,51.5,8.25,65.8893
1958-01-01,51.5,8.5,67.363686
1958-01-01,51.5,8.75,55.610218
1958-01-01,51.5,9.0,51.27137
1958-01-01,51.5,9.25,43.225666
1958-01-01,51.5,9.5,42.68529
1958-01-01,51.5,9.75,38.127666
1958-01-01,51.5,10.0,42.34568
1958-01-01,51.5,10.25,40.86707
1958-01-01,51.5,10.5,45.581333
1958-01-01,51.5,10.75,58.10112
1958-01-01,51.5,11.0,33.85256
1958-01-01,51.5,11.25,38.07485
1958-01-01,51.5,11.5,56.03814
1958-01-01,51.5,11.75,47.06537
1958-01-01,51.5,12.0,48.82375
1958-01-01,51.5,12.25,58.661728
1958-01-01,51.5,12.5,40.286865
1958-01-01,51.5,12.75,47.01771
1958-01-01,51.5,13.0,67.02431
1958-01-01,51.5,13.25,77.26585
1958-01-01,51.5,13.5,50.062885
1958-01-01,51.5,13.75,44.302147
1958-01-01,51.5,14.0,43.82841
1958-01-01,51.5,14.25,41.329296
1958-01-01,51.5,14.5,41.300114
1958-01-01,51.5,14.75,42.79946
1958-01-01,51.5,15.0,47.68269
1958-01-01,51.75,5.75,42.62847
1958-01-01,51.75,6.0,48.007526
1958-01-01,51.75,6.25,35.27508
1958-01-01,51.75,6.5,41.936813
1958-01-01,51.75,6.75,46.297787
1958-01-01,51.75,7.0,46.78139
1958-01-01,51.75,7.25,37.52798
1958-01-01,51.75,7.5,35.294765
1958-01-01,51.75,7.75,43.313
1958-01-01,51.75,8.0,52.869408
1958-01-01,51.75,8.25,63.35076
1958-01-01,51.75,8.5,67.485275
1958-01-01,51.75,8.75,49.257015
1958-01-01,51.75,9.0,50.661846
1958-01-01,51.75,9.25,47.4496
1958-01-01,51.75,9.5,42.621655
1958-01-01,51.75,9.75,43.849186
1958-01-01,51.75,10.0,48.383457
1958-01-01,51.75,10.25,57.141403
1958-01-01,51.75,10.5,62.713173
1958-01-01,51.75,10.75,52.22522
1958-01-01,51.75,11.0,47.407875
1958-01-01,51.75,11.25,41.637394
1958-01-01,51.75,11.5,57.87391
1958-01-01,51.75,11.75,46.38079
1958-01-01,51.75,12.0,39.817093
1958-01-01,51.75,12.25,48.621742
1958-01-01,51.75,12.5,52.811523
1958-01-01,51.75,12.75,52.01415
1958-01-01,51.75,13.0,46.296745
1958-01-01,51.75,13.25,48.824883
1958-01-01,51.75,13.5,66.30387
1958-01-01,51.75,13.75,73.80635
1958-01-01,51.75,14.0,52.16979
1958-01-01,51.75,14.25,32.242302
1958-01-01,51.75,14.5,33.570923
1958-01-01,51.75,14.75,37.411922
1958-01-01,51.75,15.0,44.56589
1958-01-01,52.0,5.75,42.02843
1958-01-01,52.0,6.0,41.0617
1958-01-01,52.0,6.25,39.305183
1958-01-01,52.0,6.5,49.73903
1958-01-01,52.0,6.75,47.668137
1958-01-01,52.0,7.0,52.82202
1958-01-01,52.0,7.25,40.37066
1958-01-01,52.0,7.5,36.446445
1958-01-01,52.0,7.75,38.695206
1958-01-01,52.0,8.0,49.228653
1958-01-01,52.0,8.25,55.002266
1958-01-01,52.0,8.5,62.415897
1958-01-01,52.0,8.75,56.477283
1958-01-01,52.0,9.0,45.33508
1958-01-01,52.0,9.25,43.866417
1958-01-01,52.0,9.5,39.45034
1958-01-01,52.0,9.75,39.53777
1958-01-01,52.0,10.0,43.27826
1958-01-01,52.0,10.25,47.56458
1958-01-01,52.0,10.5,81.38141
1958-01-01,52.0,10.75,55.022083
1958-01-01,52.0,11.0,49.49305
1958-01-01,52.0,11.25,60.08695
1958-01-01,52.0,11.5,55.128986
1958-01-01,52.0,11.75,48.831825
1958-01-01,52.0,12.0,37.26316
1958-01-01,52.0,12.25,42.214096
1958-01-01,52.0,12.5,48.91185
1958-01-01,52.0,12.75,41.69218
1958-01-01,52.0,13.0,50.098778
1958-01-01,52.0,13.25,49.003235
1958-01-01,52.0,13.5,49.153297
1958-01-01,52.0,13.75,59.111164
1958-01-01,52.0,14.0,57.376354
1958-01-01,52.0,14.25,47.068
1958-01-01,52.0,14.5,39.143707
1958-01-01,52.0,14.75,51.03458
1958-01-01,52.0,15.0,36.41093
1958-01-01,52.25,5.75,43.568127
1958-01-01,52.25,6.0,41.759422
1958-01-01,52.25,6.25,38.759315
1958-01-01,52.25,6.5,39.16915
1958-01-01,52.25,6.75,42.49257
1958-01-01,52.25,7.0,82.28427
1958-01-01,52.25,7.25,44.688118
1958-01-01,52.25,7.5,38.409664
1958-01-01,52.25,7.75,36.95116
1958-01-01,52.25,8.0,46.852577
1958-01-01,52.25,8.25,68.81676
1958-01-01,52.25,8.5,53.32833
1958-01-01,52.25,8.75,53.822945
1958-01-01,52.25,9.0,43.337654
1958-01-01,52.25,9.25,46.243294
1958-01-01,52.25,9.5,42.514244
1958-01-01,52.25,9.75,46.101074
1958-01-01,52.25,10.0,58.003696
1958-01-01,52.25,10.25,68.79368
1958-01-01,52.25,10.5,109.63437
1958-01-01,52.25,10.75,49.762405
1958-01-01,52.25,11.0,40.315277
1958-01-01,52.25,11.25,51.89203
1958-01-01,52.25,11.5,66.34558
1958-01-01,52.25,11.75,58.486378
1958-01-01,52.25,12.0,41.6987
1958-01-01,52.25,12.25,49.905342
1958-01-01,52.25,12.5,39.260796
1958-01-01,52.25,12.75,38.9674
1958-01-01,52.25,13.0,41.794407
1958-01-01,52.25,13.25,41.748615
1958-01-01,52.25,13.5,40.810364
1958-01-01,52.25,13.75,35.44306
1958-01-01,52.25,14.0,46.463173
1958-01-01,52.25,14.25,47.409767
1958-01-01,52.25,14.5,41.62364
1958-01-01,52.25,14.75,41.167778
1958-01-01,52.25,15.0,38.69746
1958-01-01,52.5,5.75,47.172894
1958-01-01,52.5,6.0,37.428665
1958-01-01,52.5,6.25,38.62722
1958-01-01,52.5,6.5,38.530067
1958-01-01,52.5,6.75,39.50169
1958-01-01,52.5,7.0,42.293556
1958-01-01,52.5,7.25,44.241283
1958-01-01,52.5,7.5,44.66403
1958-01-01,52.5,7.75,51.404987
1958-01-01,52.5,8.0,52.090813
1958-01-01,52.5,8.25,65.18356
1958-01-01,52.5,8.5,53.871178
1958-01-01,52.5,8.75,59.500076
1958-01-01,52.5,9.0,47.397907
1958-01-01,52.5,9.25,49.320995
1958-01-01,52.5,9.5,39.847935
1958-01-01,52.5,9.75,45.205223
1958-01-01,52.5,10.0,57.17426
1958-01-01,52.5,10.25,51.554344
1958-01-01,52.5,10.5,69.60861
1958-01-01,52.5,10.75,52.08993
1958-01-01,52.5,11.0,52.490906
1958-01-01,52.5,11.25,45.042576
1958-01-01,52.5,11.5,70.29676
1958-01-01,52.5,11.75,46.140583
1958-01-01,52.5,12.0,42.954376
1958-01-01,52.5,12.25,42.035088
1958-01-01,52.5,12.5,49.21042
1958-01-01,52.5,12.75,47.460274
1958-01-01,52.5,13.0,49.593662
1958-01-01,52.5,13.25,60.188824
1958-01-01,52.5,13.5,33.477654
1958-01-01,52.5,13.75,34.382435
1958-01-01,52.5,14.0,49.510677
1958-01-01,52.5,14.25,48.625935
1958-01-01,52.5,14.5,46.36467
1958-01-01,52.5,14.75,44.321175
1958-01-01,52.5,15.0,50.560005
1958-01-01,52.75,5.75,42.532066
1958-01-01,52.75,6.0,46.141914
1958-01-01,52.75,6.25,42.122215
1958-01-01,52.75,6.5,40.197556
1958-01-01,52.75,6.75,37.584747
1958-01-01,52.75,7.0,40.586998
1958-01-01,52.75,7.25,44.37346
1958-01-01,52.75,7.5,45.463455
1958-01-01,52.75,7.75,84.41844
1958-01-01,52.75,8.0,43.183105
1958-01-01,52.75,8.25,62.000645
1958-01-01,52.75,8.5,54.112022
1958-01-01,52.75,8.75,51.82514
1958-01-01,52.75,9.0,43.68701
1958-01-01,52.75,9.25,41.95733
1958-01-01,52.75,9.5,37.613373
1958-01-01,52.75,9.75,32.34872
1958-01-01,52.75,10.0,40.83042
1958-01-01,52.75,10.25,54.056404
1958-01-01,52.75,10.5,47.80622
1958-01-01,52.75,10.75,77.05213
1958-01-01,52.75,11.0,69.18994
1958-01-01,52.75,11.25,47.80934
1958-01-01,52.75,11.5,51.808372
1958-01-01,52.75,11.75,41.570248
1958-01-01,52.75,12.0,35.703514
1958-01-01,52.75,12.25,41.15403
1958-01-01,52.75,12.5,60.039734
1958-01-01,52.75,12.75,59.878716
1958-01-01,52.75,13.0,57.392967
1958-01-01,52.75,13.25,63.38596
1958-01-01,52.75,13.5,51.80338
1958-01-01,52.75,13.75,33.937935
1958-01-01,52.75,14.0,37.215916
1958-01-01,52.75,14.25,32.33838
1958-01-01,52.75,14.5,37.85479
1958-01-01,52.75,14.75,44.699703
1958-01-01,52.75,15.0,44.790997
1958-01-01,53.0,5.75,46.822605
1958-01-01,53.0,6.0,44.346413
1958-01-01,53.0,6.25,50.077843
1958-01-01,53.0,6.5,51.34762
1958-01-01,53.0,6.75,52.881958
1958-01-01,53.0,7.0,42.793472
1958-01-01,53.0,7.25,44.28279
1958-01-01,53.0,7.5,46.779903
1958-01-01,53.0,7.75,49.91342
1958-01-01,53.0,8.0,54.548367
1958-01-01,53.0,8.25,79.805145
1958-01-01,53.0,8.5,67.27771
1958-01-01,53.0,8.75,42.982563
1958-01-01,53.0,9.0,36.86657
1958-01-01,53.0,9.25,36.441456
1958-01-01,53.0,9.5,36.50501
1958-01-01,53.0,9.75,36.49866
1958-01-01,53.0,10.0,38.52163
1958-01-01,53.0,10.25,42.882202
1958-01-01,53.0,10.5,94.61807
1958-01-01,53.0,10.75,78.25485
1958-01-01,53.0,11.0,59.832085
1958-01-01,53.0,11.25,58.032368
1958-01-01,53.0,11.5,47.251274
1958-01-01,53.0,11.75,41.67915
1958-01-01,53.0,12.0,52.399273
1958-01-01,53.0,12.25,42.658524
1958-01-01,53.0,12.5,59.57797
1958-01-01,53.0,12.75,36.01951
1958-01-01,53.0,13.0,44.353523
1958-01-01,53.0,13.25,63.922646
1958-01-01,53.0,13.5,50.5844
1958-01-01,53.0,13.75,41.10647
1958-01-01,53.0,14.0,44.964653
1958-01-01,53.0,14.25,35.665207
1958-01-01,53.0,14.5,38.4318
1958-01-01,53.0,14.75,51.68859
1958-01-01,53.0,15.0,45.142906
1958-01-01,53.25,5.75,46.34612
1958-01-01,53.25,6.0,45.37304
1958-01-01,53.25,6.25,48.036755
1958-01-01,53.25,6.5,46.307594
1958-01-01,53.25,6.75,56.011536
1958-01-01,53.25,7.0,54.05389
1958-01-01,53.25,7.25,47.575134
1958-01-01,53.25,7.5,98.620384
1958-01-01,53.25,7.75,81.60456
1958-01-01,53.25,8.0,55.296757
1958-01-01,53.25,8.25,50.99911
1958-01-01,53.25,8.5,42.58559
1958-01-01,53.25,8.75,47.084625
1958-01-01,53.25,9.0,38.880726
1958-01-01,53.25,9.25,42.198982
1958-01-01,53.25,9.5,39.94656
1958-01-01,53.25,9.75,42.468502
1958-01-01,53.25,10.0,45.048378
1958-01-01,53.25,10.25,70.995125
1958-01-01,53.25,10.5,72.93732
1958-01-01,53.25,10.75,76.85322
1958-01-01,53.25,11.0,73.524765
1958-01-01,53.25,11.25,69.2344
1958-01-01,53.25,11.5,58.71221
1958-01-01,53.25,11.75,50.88837
1958-01-01,53.25,12.0,47.877846
1958-01-01,53.25,12.25,39.15602
1958-01-01,53.25,12.5,37.38949
1958-01-01,53.25,12.75,41.314682
1958-01-01,53.25,13.0,56.30917
1958-01-01,53.25,13.25,61.01093
1958-01-01,53.25,13.5,52.800526
1958-01-01,53.25,13.75,37.427574
1958-01-01,53.25,14.0,42.62402
1958-01-01,53.25,14.25,40.19969
1958-01-01,53.25,14.5,42.353363
1958-01-01,53.25,14.75,38.42898
1958-01-01,53.25,15.0,47.248894
1958-01-01,53.5,5.75,50.230007
1958-01-01,53.5,6.0,53.240765
1958-01-01,53.5,6.25,54.959465
1958-01-01,53.5,6.5,60.28665
1958-01-01,53.5,6.75,62.95479
1958-01-01,53.5,7.0,52.987633
1958-01-01,53.5,7.25,56.590225
1958-01-01,53.5,7.5,110.77856
1958-01-01,53.5,7.75,81.66479
1958-01-01,53.5,8.0,45.724617
1958-01-01,53.5,8.25,39.214817
1958-01-01,53.5,8.5,41.63471
1958-01-01,53.5,8.75,38.512722
1958-01-01,53.5,9.0,39.159557
1958-01-01,53.5,9.25,46.18661
1958-01-01,53.5,9.5,38.229385
1958-01-01,53.5,9.75,42.59794
1958-01-01,53.5,10.0,50.46793
1958-01-01,53.5,10.25,74.608665
1958-01-01,53.5,10.5,58.479195
1958-01-01,53.5,10.75,64.4495
1958-01-01,53.5,11.0,75.42182
1958-01-01,53.5,11.25,63.25111
1958-01-01,53.5,11.5,65.26787
1958-01-01,53.5,11.75,63.491226
1958-01-01,53.5,12.0,60.37262
1958-01-01,53.5,12.25,42.899906
1958-01-01,53.5,12.5,37.701324
1958-01-01,53.5,12.75,39.573296
1958-01-01,53.5,13.0,51.70104
1958-01-01,53.5,13.25,52.334583
1958-01-01,53.5,13.5,54.113174
1958-01-01,53.5,13.75,47.167007
1958-01-01,53.5,14.0,45.512276
1958-01-01,53.5,14.25,42.268078
1958-01-01,53.5,14.5,66.83504
1958-01-01,53.5,14.75,33.84734
1958-01-01,53.5,15.0,30.899727
1958-01-01,53.75,5.75,65.224625
1958-01-01,53.75,6.0,56.75074
1958-01-01,53.75,6.25,51.742985
1958-01-01,53.75,6.5,50.96424
1958-01-01,53.75,6.75,64.71636
1958-01-01,53.75,7.0,61.019157
1958-01-01,53.75,7.25,70.49057
1958-01-01,53.75,7.5,91.00131
1958-01-01,53.75,7.75,63.730812
1958-01-01,53.75,8.0,58.836308
1958-01-01,53.75,8.25,53.432102
1958-01-01,53.75,8.5,55.992744
1958-01-01,53.75,8.75,46.041443
1958-01-01,53.75,9.0,39.84491
1958-01-01,53.75,9.25,40.29107
1958-01-01,53.75,9.5,41.509342
1958-01-01,53.75,9.75,56.65883
1958-01-01,53.75,10.0,69.632225
1958-01-01,53.75,10.25,67.64734
1958-01-01,53.75,10.5,47.414867
1958-01-01,53.75,10.75,43.91953
1958-01-01,53.75,11.0,47.629936
1958-01-01,53.75,11.25,45.74568
1958-01-01,53.75,11.5,42.301205
1958-01-01,53.75,11.75,39.915688
1958-01-01,53.75,12.0,43.481094
1958-01-01,53.75,12.25,31.624458
1958-01-01,53.75,12.5,32.72592
1958-01-01,53.75,12.75,35.45669
1958-01-01,53.75,13.0,35.693054
1958-01-01,53.75,13.25,52.816277
1958-01-01,53.75,13.5,58.070793
1958-01-01,53.75,13.75,52.771297
1958-01-01,53.75,14.0,54.474648
1958-01-01,53.75,14.25,73.183044
1958-01-01,53.75,14.5,66.815445
1958-01-01,53.75,14.75,41.288586
1958-01-01,53.75,15.0,35.826126
1958-01-01,54.0,5.75,60.97922
1958-01-01,54.0,6.0,76.648026
1958-01-01,54.0,6.25,63.054916
1958-01-01,54.0,6.5,47.52871
1958-01-01,54.0,6.75,43.60685
1958-01-01,54.0,7.0,55.431267
1958-01-01,54.0,7.25,66.50063
1958-01-01,54.0,7.5,82.168434
1958-01-01,54.0,7.75,90.31117
1958-01-01,54.0,8.0,73.5631
1958-01-01,54.0,8.25,75.26165
1958-01-01,54.0,8.5,97.65731
1958-01-01,54.0,8.75,65.61117
1958-01-01,54.0,9.0,42.21888
1958-01-01,54.0,9.25,42.51291
1958-01-01,54.0,9.5,42.876183
1958-01-01,54.0,9.75,69.04664
1958-01-01,54.0,10.0,55.664032
1958-01-01,54.0,10.25,45.77408
1958-01-01,54.0,10.5,41.093075
1958-01-01,54.0,10.75,36.24375
1958-01-01,54.0,11.0,36.76935
1958-01-01,54.0,11.25,52.836662
1958-01-01,54.0,11.5,36.71842
1958-01-01,54.0,11.75,37.07867
1958-01-01,54.0,12.0,28.716984
1958-01-01,54.0,12.25,29.657036
1958-01-01,54.0,12.5,30.929422
1958-01-01,54.0,12.75,35.147133
1958-01-01,54.0,13.0,35.734756
1958-01-01,54.0,13.25,38.541626
1958-01-01,54.0,13.5,39.47976
1958-01-01,54.0,13.75,43.524757
1958-01-01,54.0,14.0,60.634785
1958-01-01,54.0,14.25,54.392975
1958-01-01,54.0,14.5,59.585583
1958-01-01,54.0,14.75,61.748028
1958-01-01,54.0,15.0,40.90738
1958-01-01,54.25,5.75,82.70717
1958-01-01,54.25,6.0,72.449745
1958-01-01,54.25,6.25,70.51296
1958-01-01,54.25,6.5,56.812332
1958-01-01,54.25,6.75,48.155766
1958-01-01,54.25,7.0,50.625366
1958-01-01,54.25,7.25,78.84154
1958-01-01,54.25,7.5,60.339314
1958-01-01,54.25,7.75,61.545376
1958-01-01,54.25,8.0,57.95416
1958-01-01,54.25,8.25,61.91981
1958-01-01,54.25,8.5,71.90344
1958-01-01,54.25,8.75,54.39837
1958-01-01,54.25,9.0,40.740284
1958-01-01,54.25,9.25,50.173805
1958-01-01,54.25,9.5,47.774223
1958-01-01,54.25,9.75,66.688
1958-01-01,54.25,10.0,45.146626
1958-01-01,54.25,10.25,38.238518
1958-01-01,54.25,10.5,41.723557
1958-01-01,54.25,10.75,38.973087
1958-01-01,54.25,11.0,41.486668
1958-01-01,54.25,11.25,55.27397
1958-01-01,54.25,11.5,39.65457
1958-01-01,54.25,11.75,41.058258
1958-01-01,54.25,12.0,51.480766
1958-01-01,54.25,12.25,47.091934
1958-01-01,54.25,12.5,44.972088
1958-01-01,54.25,12.75,45.674225
1958-01-01,54.25,13.0,35.973038
1958-01-01,54.25,13.25,27.331558
1958-01-01,54.25,13.5,27.020002
1958-01-01,54.25,13.75,37.37246
1958-01-01,54.25,14.0,49.920692
1958-01-01,54.25,14.25,61.452362
1958-01-01,54.25,14.5,52.85393
1958-01-01,54.25,14.75,54.66992
1958-01-01,54.25,15.0,46.66734
1958-01-01,54.5,5.75,51.60248
1958-01-01,54.5,6.0,61.129757
1958-01-01,54.5,6.25,66.93011
1958-01-01,54.5,6.5,79.912704
1958-01-01,54.5,6.75,71.05574
1958-01-01,54.5,7.0,62.258785
1958-01-01,54.5,7.25,59.546997
1958-01-01,54.5,7.5,67.35046
1958-01-01,54.5,7.75,64.11376
1958-01-01,54.5,8.0,75.130745
1958-01-01,54.5,8.25,68.873726
1958-01-01,54.5,8.5,63.372337
1958-01-01,54.5,8.75,50.865425
1958-01-01,54.5,9.0,46.867355
1958-01-01,54.5,9.25,42.014946
1958-01-01,54.5,9.5,46.96147
1958-01-01,54.5,9.75,34.37239
1958-01-01,54.5,10.0,47.31055
1958-01-01,54.5,10.25,38.124107
1958-01-01,54.5,10.5,40.588257
1958-01-01,54.5,10.75,66.68936
1958-01-01,54.5,11.0,46.43154
1958-01-01,54.5,11.25,48.53454
1958-01-01,54.5,11.5,39.98417
1958-01-01,54.5,11.75,32.029522
1958-01-01,54.5,12.0,35.389935
1958-01-01,54.5,12.25,37.041702
1958-01-01,54.5,12.5,43.1336
1958-01-01,54.5,12.75,50.893543
1958-01-01,54.5,13.0,72.93106
1958-01-01,54.5,13.25,51.746933
1958-01-01,54.5,13.5,32.77128
1958-01-01,54.5,13.75,31.210363
1958-01-01,54.5,14.0,30.650019
1958-01-01,54.5,14.25,42.015625
1958-01-01,54.5,14.5,49.135414
1958-01-01,54.5,14.75,47.2092
1958-01-01,54.5,15.0,53.126587
1958-01-01,54.75,5.75,50.815163
1958-01-01,54.75,6.0,50.97537
1958-01-01,54.75,6.25,52.556282
1958-01-01,54.75,6.5,61.509403
1958-01-01,54.75,6.75,62.77289
1958-01-01,54.75,7.0,59.94654
1958-01-01,54.75,7.25,57.47653
1958-01-01,54.75,7.5,51.000633
1958-01-01,54.75,7.75,42.14977
1958-01-01,54.75,8.0,42.514755
1958-01-01,54.75,8.25,46.939804
1958-01-01,54.75,8.5,52.84434
1958-01-01,54.75,8.75,48.297157
1958-01-01,54.75,9.0,44.086227
1958-01-01,54.75,9.25,54.63747
1958-01-01,54.75,9.5,53.78902
1958-01-01,54.75,9.75,41.65903
1958-01-01,54.75,10.0,40.49312
1958-01-01,54.75,10.25,51.379154
1958-01-01,54.75,10.5,57.0139
1958-01-01,54.75,10.75,56.356407
1958-01-01,54.75,11.0,48.484825
1958-01-01,54.75,11.25,42.96566
1958-01-01,54.75,11.5,37.751682
1958-01-01,54.75,11.75,33.494507
1958-01-01,54.75,12.0,31.313873
1958-01-01,54.75,12.25,31.359724
1958-01-01,54.75,12.5,49.555626
1958-01-01,54.75,12.75,40.796993
1958-01-01,54.75,13.0,74.90363
1958-01-01,54.75,13.25,81.05109
1958-01-01,54.75,13.5,80.004295
1958-01-01,54.75,13.75,47.368362
1958-01-01,54.75,14.0,37.241287
1958-01-01,54.75,14.25,36.943806
1958-01-01,54.75,14.5,49.225723
1958-01-01,54.75,14.75,46.38638
1958-01-01,54.75,15.0,45.626324
1958-01-01,55.0,5.75,59.471123
1958-01-01,55.0,6.0,52.694527
1958-01-01,55.0,6.25,52.731884
1958-01-01,55.0,6.5,64.033875
1958-01-01,55.0,6.75,63.285744
1958-01-01,55.0,7.0,62.966057
1958-01-01,55.0,7.25,59.368694
1958-01-01,55.0,7.5,52.847107
1958-01-01,55.0,7.75,46.362823
1958-01-01,55.0,8.0,46.243767
1958-01-01,55.0,8.25,48.04212
1958-01-01,55.0,8.5,48.921745
1958-01-01,55.0,8.75,44.28676
1958-01-01,55.0,9.0,41.616623
1958-01-01,55.0,9.25,52.733788
1958-01-01,55.0,9.5,76.309204
1958-01-01,55.0,9.75,43.355152
1958-01-01,55.0,10.0,44.355766
1958-01-01,55.0,10.25,57.277065
1958-01-01,55.0,10.5,47.672974
1958-01-01,55.0,10.75,49.34824
1958-01-01,55.0,11.0,52.425587
1958-01-01,55.0,11.25,46.701992
1958-01-01,55.0,11.5,40.593304
1958-01-01,55.0,11.75,34.424137
1958-01-01,55.0,12.0,39.060814
1958-01-01,55.0,12.25,41.689014
1958-01-01,55.0,12.5,41.51454
1958-01-01,55.0,12.75,36.465508
1958-01-01,55.0,13.0,38.71914
1958-01-01,55.0,13.25,38.22004
1958-01-01,55.0,13.5,37.050323
1958-01-01,55.0,13.75,37.67392
1958-01-01,55.0,14.0,38.43071
1958-01-01,55.0,14.25,38.25556
1958-01-01,55.0,14.5,46.57857
1958-01-01,55.0,14.75,48.49539
1958-01-01,55.0,15.0,52.39137
1959-01-01,47.25,5.75,72.2139
1959-01-01,47.25,6.0,66.52073
1959-01-01,47.25,6.25,68.489784
1959-01-01,47.25,6.5,75.347244
1959-01-01,47.25,6.75,66.003586
1959-01-01,47.25,7.0,77.77956
1959-01-01,47.25,7.25,63.42306
1959-01-01,47.25,7.5,58.406425
1959-01-01,47.25,7.75,52.5459
1959-01-01,47.25,8.0,53.054737
1959-01-01,47.25,8.25,57.69716
1959-01-01,47.25,8.5,64.32503
1959-01-01,47.25,8.75,77.23596
1959-01-01,47.25,9.0,79.74444
1959-01-01,47.25,9.25,82.11262
1959-01-01,47.25,9.5,85.12816
