time,lat,lon,realization,data
1940-01-01,48.5,7.5,0,165.26437
1940-01-01,48.5,7.75,0,126.302246
1940-01-01,48.5,8.0,0,200.92989
1940-01-01,48.5,8.25,0,265.9714
1940-01-01,48.5,8.5,0,253.08966
1940-01-01,48.5,8.75,0,220.65115
1940-01-01,48.5,9.0,0,172.85371
1940-01-01,48.5,9.25,0,206.4202
1940-01-01,48.5,9.5,0,197.31354
1940-01-01,48.5,9.75,0,193.39967
1940-01-01,48.5,10.0,0,160.69937
1940-01-01,48.5,10.25,0,127.78902
1940-01-01,48.5,10.5,0,160.01343
1940-01-01,48.5,10.75,0,141.09134
1940-01-01,48.5,11.0,0,142.43817
1940-01-01,48.5,11.25,0,125.278946
1940-01-01,48.5,11.5,0,97.83363
1940-01-01,48.5,11.75,0,106.25863
1940-01-01,48.5,12.0,0,117.00392
1940-01-01,48.5,12.25,0,117.89441
1940-01-01,48.5,12.5,0,127.76828
1940-01-01,48.5,12.75,0,80.069305
1940-01-01,48.5,13.0,0,87.18825
1940-01-01,48.5,13.25,0,100.05713
1940-01-01,48.5,13.5,0,93.95504
1940-01-01,48.5,13.75,0,105.29018
1940-01-01,48.5,14.0,0,102.3922
1940-01-01,48.5,14.25,0,131.66212
1940-01-01,48.5,14.5,0,135.11014
1940-01-01,48.5,14.75,0,139.88567
1940-01-01,48.5,15.0,0,171.24225
1940-01-01,48.75,5.75,0,141.43134
1940-01-01,48.75,6.0,0,125.98611
1940-01-01,48.75,6.25,0,128.47234
1940-01-01,48.75,6.5,0,147.92967
1940-01-01,48.75,6.75,0,121.91582
1940-01-01,48.75,7.0,0,144.24466
1940-01-01,48.75,7.25,0,164.63232
1940-01-01,48.75,7.5,0,138.47566
1940-01-01,48.75,7.75,0,133.30603
1940-01-01,48.75,8.0,0,130.01895
1940-01-01,48.75,8.25,0,227.20695
1940-01-01,48.75,8.5,0,241.90163
1940-01-01,48.75,8.75,0,225.17133
1940-01-01,48.75,9.0,0,216.23228
1940-01-01,48.75,9.25,0,202.85605
1940-01-01,48.75,9.5,0,175.46368
1940-01-01,48.75,9.75,0,160.06541
1940-01-01,48.75,10.0,0,181.08893
1940-01-01,48.75,10.25,0,136.52087
1940-01-01,48.75,10.5,0,106.52471
1940-01-01,48.75,10.75,0,118.6924
1940-01-01,48.75,11.0,0,137.33792
1940-01-01,48.75,11.25,0,113.14511
1940-01-01,48.75,11.5,0,91.82239
1940-01-01,48.75,11.75,0,99.51949
1940-01-01,48.75,12.0,0,114.03131
1940-01-01,48.75,12.25,0,139.18877
1940-01-01,48.75,12.5,0,139.78934
1940-01-01,48.75,12.75,0,109.23361
