time,lat,lon,realization,magnitude_of_meteorological_droughts (dmd)
1960-01-01,52.75,8.75,0,6.815486603877255
1960-01-01,52.75,9.0,0,6.303383377705547
1960-01-01,52.75,9.25,0,6.1251799955498285
1960-01-01,52.75,9.5,0,5.990908089170749
1960-01-01,52.75,9.75,0,6.244240710019186
1960-01-01,52.75,10.0,0,6.6118361972431465
1960-01-01,52.75,10.25,0,7.344894836995316
1960-01-01,52.75,10.5,0,7.299626775720349
1960-01-01,52.75,10.75,0,7.021031507260499
1960-01-01,52.75,11.0,0,6.78884079380118
1960-01-01,52.75,11.25,0,6.766905106840374
1960-01-01,52.75,11.5,0,7.047559743647139
1960-01-01,52.75,11.75,0,7.384549155912774
1960-01-01,52.75,12.0,0,6.803372451401446
1960-01-01,52.75,12.25,0,6.815603147585132
1960-01-01,52.75,12.5,0,7.248849617823728
1960-01-01,52.75,12.75,0,7.557915160704764
1960-01-01,52.75,13.0,0,7.664666047670577
1960-01-01,52.75,13.25,0,6.977046474229172
1960-01-01,52.75,13.5,0,6.210040394743446
1960-01-01,52.75,13.75,0,6.7314956095655525
1960-01-01,52.75,14.0,0,7.062954264537664
1960-01-01,52.75,14.25,0,7.169051268355415
1960-01-01,52.75,14.5,0,7.4458137431392295
1960-01-01,52.75,14.75,0,7.9866726933798065
1960-01-01,52.75,15.0,0,8.168346622340794
1960-01-01,53.0,5.75,0,10.12894387208636
1960-01-01,53.0,6.0,0,9.888956633451146
1960-01-01,53.0,6.25,0,9.30855544536666
1960-01-01,53.0,6.5,0,9.364381815146263
1960-01-01,53.0,6.75,0,9.506184916711804
1960-01-01,53.0,7.0,0,9.279118982171191
1960-01-01,53.0,7.25,0,9.002961342820988
1960-01-01,53.0,7.5,0,8.104006276230669
1960-01-01,53.0,7.75,0,7.625120644098708
1960-01-01,53.0,8.0,0,7.8392643597702705
1960-01-01,53.0,8.25,0,7.64097134654424
1960-01-01,53.0,8.5,0,7.36105505029317
1960-01-01,53.0,8.75,0,6.978476899378805
1960-01-01,53.0,9.0,0,6.6117245609923545
1960-01-01,53.0,9.25,0,6.160029597033233
1960-01-01,53.0,9.5,0,5.6542721734561425
1960-01-01,53.0,9.75,0,6.5762498169566745
1960-01-01,53.0,10.0,0,6.729672565475729
1960-01-01,53.0,10.25,0,6.455375339595071
1960-01-01,53.0,10.5,0,6.420958951862905
1960-01-01,53.0,10.75,0,6.545896531072992
1960-01-01,53.0,11.0,0,6.924844418378815
1960-01-01,53.0,11.25,0,7.416793551128647
1960-01-01,53.0,11.5,0,7.101424427975554
1960-01-01,53.0,11.75,0,7.0743689865184685
1960-01-01,53.0,12.0,0,7.552905092593777
1960-01-01,53.0,12.25,0,7.795607852882555
1960-01-01,53.0,12.5,0,7.718399142357177
1960-01-01,53.0,12.75,0,7.190801628121579
1960-01-01,53.0,13.0,0,7.001317822299115
1960-01-01,53.0,13.25,0,6.360251646886401
1960-01-01,53.0,13.5,0,5.6427551331011685
1960-01-01,53.0,13.75,0,5.95950016271535
1960-01-01,53.0,14.0,0,6.2226933003155676
1960-01-01,53.0,14.25,0,6.090616791597039
1960-01-01,53.0,14.5,0,6.316556145729351
1960-01-01,53.0,14.75,0,6.897097745490154
1960-01-01,53.0,15.0,0,7.064888448676082
1960-01-01,53.25,5.75,0,9.667316879471455
1960-01-01,53.25,6.0,0,9.98818639684501
1960-01-01,53.25,6.25,0,10.116066702499426
1960-01-01,53.25,6.5,0,9.507743174796278
1960-01-01,53.25,6.75,0,8.867363024763117
1960-01-01,53.25,7.0,0,8.133282966569531
1960-01-01,53.25,7.25,0,7.654481584115115
1960-01-01,53.25,7.5,0,8.107957480478024
1960-01-01,53.25,7.75,0,8.09383309095968
1960-01-01,53.25,8.0,0,7.525608369367138
1960-01-01,53.25,8.25,0,7.178951005160818
1960-01-01,53.25,8.5,0,6.937727290449722
1960-01-01,53.25,8.75,0,7.048381103533097
1960-01-01,53.25,9.0,0,7.214580421165918
1960-01-01,53.25,9.25,0,6.666875318449554
1960-01-01,53.25,9.5,0,5.96411174864306
1960-01-01,53.25,9.75,0,6.205145052182082
1960-01-01,53.25,10.0,0,6.024244529758636
1960-01-01,53.25,10.25,0,5.621214124036787
1960-01-01,53.25,10.5,0,5.5032109023532305
1960-01-01,53.25,10.75,0,5.590861462354356
1960-01-01,53.25,11.0,0,5.638589275285207
1960-01-01,53.25,11.25,0,5.658055211547524
1960-01-01,53.25,11.5,0,6.3434306316116
1960-01-01,53.25,11.75,0,6.991015333732553
1960-01-01,53.25,12.0,0,7.585382467330158
1960-01-01,53.25,12.25,0,7.822220972485818
1960-01-01,53.25,12.5,0,7.55289720149007
1960-01-01,53.25,12.75,0,6.816998524243808
1960-01-01,53.25,13.0,0,6.388813674511672
1960-01-01,53.25,13.25,0,5.837407066024935
1960-01-01,53.25,13.5,0,1.9500361168667313
1960-01-01,53.25,13.75,0,5.5817888392473
1960-01-01,53.25,14.0,0,6.124314705597526
1960-01-01,53.25,14.25,0,6.012898714034279
1960-01-01,53.25,14.5,0,6.036979338262699
1960-01-01,53.25,14.75,0,6.302899012828621
1960-01-01,53.25,15.0,0,6.534805738575102
1960-01-01,53.5,5.75,0,8.5869711610988
1960-01-01,53.5,6.0,0,8.724781522242393
1960-01-01,53.5,6.25,0,8.882274343833954
1960-01-01,53.5,6.5,0,8.533608511717775
1960-01-01,53.5,6.75,0,8.223880084677255
1960-01-01,53.5,7.0,0,7.837910611159854
1960-01-01,53.5,7.25,0,7.337672425736278
1960-01-01,53.5,7.5,0,7.088826010119469
1960-01-01,53.5,7.75,0,6.875365516143222
1960-01-01,53.5,8.0,0,6.801944223214313
1960-01-01,53.5,8.25,0,6.428900012396668
1960-01-01,53.5,8.5,0,5.987527822600757
1960-01-01,53.5,8.75,0,6.329381923998254
1960-01-01,53.5,9.0,0,6.7202780130418525
1960-01-01,53.5,9.25,0,6.628884955273415
1960-01-01,53.5,9.5,0,6.621420996267698
1960-01-01,53.5,9.75,0,6.537168689784615
1960-01-01,53.5,10.0,0,6.343633504605555
1960-01-01,53.5,10.25,0,6.111905476284419
1960-01-01,53.5,10.5,0,6.025589546098133
1960-01-01,53.5,10.75,0,6.028659978001017
1960-01-01,53.5,11.0,0,6.146973184823226
1960-01-01,53.5,11.25,0,6.184632118524714
1960-01-01,53.5,11.5,0,6.2726283938940774
1960-01-01,53.5,11.75,0,6.5455195886129225
1960-01-01,53.5,12.0,0,6.662825478994077
1960-01-01,53.5,12.25,0,6.901680138939336
1960-01-01,53.5,12.5,0,7.378345079771198
1960-01-01,53.5,12.75,0,6.569851521484227
1960-01-01,53.5,13.0,0,5.002950818028827
1960-01-01,53.5,13.25,0,4.433684159115592
1960-01-01,53.5,13.5,0,1.7899793385896852
1960-01-01,53.5,13.75,0,2.252098087022013
1960-01-01,53.5,14.0,0,2.5927959719521505
1960-01-01,53.5,14.25,0,2.4893588814992755
1960-01-01,53.5,14.5,0,5.297810821387249
1960-01-01,53.5,14.75,0,5.681859115553964
1960-01-01,53.5,15.0,0,6.089482355271022
1960-01-01,53.75,5.75,0,7.990839980285694
1960-01-01,53.75,6.0,0,8.002759775415694
1960-01-01,53.75,6.25,0,7.768639687896877
1960-01-01,53.75,6.5,0,7.479918318464286
1960-01-01,53.75,6.75,0,7.216325193436003
1960-01-01,53.75,7.0,0,6.596900857627344
1960-01-01,53.75,7.25,0,6.084182933054569
1960-01-01,53.75,7.5,0,6.34910400653028
1960-01-01,53.75,7.75,0,6.1981395760586055
1960-01-01,53.75,8.0,0,6.366337641012794
1960-01-01,53.75,8.25,0,6.018861312704986
1960-01-01,53.75,8.5,0,5.435139007352604
1960-01-01,53.75,8.75,0,5.501463339064722
1960-01-01,53.75,9.0,0,5.269723950759094
1960-01-01,53.75,9.25,0,5.929637865448489
1960-01-01,53.75,9.5,0,6.1223284405206755
1960-01-01,53.75,9.75,0,5.860405156786218
1960-01-01,53.75,10.0,0,5.790600582856954
1960-01-01,53.75,10.25,0,6.151321152497964
1960-01-01,53.75,10.5,0,5.979803537559358
1960-01-01,53.75,10.75,0,5.391894588659663
1960-01-01,53.75,11.0,0,5.272493407112526
1960-01-01,53.75,11.25,0,5.2567167033924544
1960-01-01,53.75,11.5,0,5.232140615166173
1960-01-01,53.75,11.75,0,5.12324370034173
1960-01-01,53.75,12.0,0,5.182599473216802
1960-01-01,53.75,12.25,0,5.357702487289217
1960-01-01,53.75,12.5,0,5.703829600001931
1960-01-01,53.75,12.75,0,5.235196432546449
1960-01-01,53.75,13.0,0,2.0650727503457253
1960-01-01,53.75,13.25,0,1.8027369261855697
1960-01-01,53.75,13.5,0,1.7467063443607667
1960-01-01,53.75,13.75,0,2.106084083697761
1960-01-01,53.75,14.0,0,2.374356369850129
1960-01-01,53.75,14.25,0,2.4263807519039706
1960-01-01,53.75,14.5,0,2.60044026443564
1960-01-01,53.75,14.75,0,5.574084736941536
1960-01-01,53.75,15.0,0,5.920930191253762
1960-01-01,54.0,5.75,0,5.527027085345795
1960-01-01,54.0,6.0,0,4.9925008693180475
1960-01-01,54.0,6.25,0,4.493550418980149
1960-01-01,54.0,6.5,0,4.070463114034615
1960-01-01,54.0,6.75,0,3.6424202000081856
1960-01-01,54.0,7.0,0,5.861179864132331
1960-01-01,54.0,7.25,0,5.547081175474111
1960-01-01,54.0,7.5,0,5.8727580281784295
1960-01-01,54.0,7.75,0,5.96917493681593
1960-01-01,54.0,8.0,0,5.848225269103133
1960-01-01,54.0,8.25,0,5.502748616975833
1960-01-01,54.0,8.5,0,5.225318957524531
1960-01-01,54.0,8.75,0,5.145754708090218
1960-01-01,54.0,9.0,0,4.869380351711751
1960-01-01,54.0,9.25,0,5.572683061408783
1960-01-01,54.0,9.5,0,6.07926039155398
1960-01-01,54.0,9.75,0,5.594691697067416
1960-01-01,54.0,10.0,0,5.515132046025284
1960-01-01,54.0,10.25,0,5.449149300961411
1960-01-01,54.0,10.5,0,5.346961207986206
1960-01-01,54.0,10.75,0,4.98185726670586
1960-01-01,54.0,11.0,0,5.100081910043053
1960-01-01,54.0,11.25,0,6.3251004429415625
1960-01-01,54.0,11.5,0,4.499499784556233
1960-01-01,54.0,11.75,0,4.147415521629741
1960-01-01,54.0,12.0,0,2.3419276474662483
1960-01-01,54.0,12.25,0,2.617317851839336
1960-01-01,54.0,12.5,0,2.9248807864622064
1960-01-01,54.0,12.75,0,2.676184421528789
1960-01-01,54.0,13.0,0,2.1318413836216035
1960-01-01,54.0,13.25,0,1.8291739849588364
1960-01-01,54.0,13.5,0,1.7699657610067447
1960-01-01,54.0,13.75,0,2.1400296405177794
1960-01-01,54.0,14.0,0,2.392254816600374
1960-01-01,54.0,14.25,0,2.418594528268867
1960-01-01,54.0,14.5,0,2.5937235489124384
1960-01-01,54.0,14.75,0,2.9522439954831876
1960-01-01,54.0,15.0,0,5.705866079150441
1960-01-01,54.25,5.75,0,4.870656684622271
1960-01-01,54.25,6.0,0,4.338816458948888
1960-01-01,54.25,6.25,0,3.914628624328426
1960-01-01,54.25,6.5,0,3.793495485425666
1960-01-01,54.25,6.75,0,3.5349961049044367
1960-01-01,54.25,7.0,0,3.488410086532163
1960-01-01,54.25,7.25,0,3.5460007969618257
1960-01-01,54.25,7.5,0,5.505763619499863
1960-01-01,54.25,7.75,0,5.403750763866827
1960-01-01,54.25,8.0,0,5.207607241279248
1960-01-01,54.25,8.25,0,5.096890875543523
1960-01-01,54.25,8.5,0,4.913310860669087
1960-01-01,54.25,8.75,0,4.88619056293283
1960-01-01,54.25,9.0,0,4.790244103667879
1960-01-01,54.25,9.25,0,5.148904536278628
1960-01-01,54.25,9.5,0,5.61434659165005
1960-01-01,54.25,9.75,0,5.426253173033433
1960-01-01,54.25,10.0,0,5.078231493697298
1960-01-01,54.25,10.25,0,2.751100813561567
1960-01-01,54.25,10.5,0,5.475630701374685
1960-01-01,54.25,10.75,0,5.73686870723154
1960-01-01,54.25,11.0,0,0.272407644859902
1960-01-01,54.25,11.25,0,5.184387496377536
1960-01-01,54.25,11.5,0,0.4751546917022399
1960-01-01,54.25,11.75,0,0.47637495985910805
1960-01-01,54.25,12.0,0,0.38222957883053266
1960-01-01,54.25,12.25,0,2.8071350746235937
1960-01-01,54.25,12.5,0,2.770456134942638
1960-01-01,54.25,12.75,0,0.23530142798980852
1960-01-01,54.25,13.0,0,2.2223283711949455
1960-01-01,54.25,13.25,0,2.164528757413989
1960-01-01,54.25,13.5,0,2.252742019871026
1960-01-01,54.25,13.75,0,2.578512387024985
1960-01-01,54.25,14.0,0,2.5983207537990185
1960-01-01,54.25,14.25,0,2.66097903823397
1960-01-01,54.25,14.5,0,2.8677334691904806
1960-01-01,54.25,14.75,0,3.162887496079834
1960-01-01,54.25,15.0,0,3.333655939950097
1960-01-01,54.5,5.75,0,4.366904409536086
1960-01-01,54.5,6.0,0,4.0693711277175755
1960-01-01,54.5,6.25,0,4.046269669928982
1960-01-01,54.5,6.5,0,4.007748731587724
1960-01-01,54.5,6.75,0,3.919476814852276
1960-01-01,54.5,7.0,0,3.8800964569418186
1960-01-01,54.5,7.25,0,3.4444581160019387
1960-01-01,54.5,7.5,0,3.275141483407098
1960-01-01,54.5,7.75,0,2.7920089351154007
1960-01-01,54.5,8.0,0,4.640819842132818
1960-01-01,54.5,8.25,0,4.4037266436316
1960-01-01,54.5,8.5,0,4.389459987935719
1960-01-01,54.5,8.75,0,4.391858404620346
1960-01-01,54.5,9.0,0,4.8712375804674855
1960-01-01,54.5,9.25,0,5.457175264952239
1960-01-01,54.5,9.5,0,5.558327298556586
1960-01-01,54.5,9.75,0,3.1799208807631594
1960-01-01,54.5,10.0,0,3.444562508975237
1960-01-01,54.5,10.25,0,3.5593692051606705
1960-01-01,54.5,10.5,0,4.056223501457009
1960-01-01,54.5,10.75,0,4.062652097847752
1960-01-01,54.5,11.0,0,3.836216348540761
1960-01-01,54.5,11.25,0,0.3692138698343858
1960-01-01,54.5,11.5,0,1.4181621723368376
1960-01-01,54.5,11.75,0,1.2575452538020335
1960-01-01,54.5,12.0,0,1.4349645004856895
1960-01-01,54.5,12.25,0,1.400562266602402
1960-01-01,54.5,12.5,0,0.24209323458997223
1960-01-01,54.5,12.75,0,0.3434559444718964
1960-01-01,54.5,13.0,0,0.27474170494299116
1960-01-01,54.5,13.25,0,0.26365904301591697
1960-01-01,54.5,13.5,0,2.8137556730240645
1960-01-01,54.5,13.75,0,2.898877432853639
1960-01-01,54.5,14.0,0,2.9018701508393443
1960-01-01,54.5,14.25,0,3.0500238945331333
1960-01-01,54.5,14.5,0,3.274245875779527
1960-01-01,54.5,14.75,0,3.4671582803754353
1960-01-01,54.5,15.0,0,3.542059901969843
1960-01-01,54.75,5.75,0,4.436776050282984
1960-01-01,54.75,6.0,0,4.440370432514454
1960-01-01,54.75,6.25,0,4.434854724822302
1960-01-01,54.75,6.5,0,4.40050572531381
1960-01-01,54.75,6.75,0,4.176443723858913
1960-01-01,54.75,7.0,0,4.184101710772711
1960-01-01,54.75,7.25,0,3.6990240219171047
1960-01-01,54.75,7.5,0,3.127322490694038
1960-01-01,54.75,7.75,0,2.5284700433373835
1960-01-01,54.75,8.0,0,2.1154832257840828
1960-01-01,54.75,8.25,0,1.674923595266888
1960-01-01,54.75,8.5,0,4.080216882249483
1960-01-01,54.75,8.75,0,4.368453458586774
1960-01-01,54.75,9.0,0,4.850517756179165
1960-01-01,54.75,9.25,0,5.79718333057012
1960-01-01,54.75,9.5,0,3.8408985099083437
1960-01-01,54.75,9.75,0,3.5022178945085125
1960-01-01,54.75,10.0,0,3.7885867370630115
1960-01-01,54.75,10.25,0,4.311265060944675
1960-01-01,54.75,10.5,0,2.24806450135976
1960-01-01,54.75,10.75,0,1.9067910916279047
1960-01-01,54.75,11.0,0,1.7127344082354679
1960-01-01,54.75,11.25,0,1.4428178072075555
1960-01-01,54.75,11.5,0,1.5191141672047233
1960-01-01,54.75,11.75,0,1.3908663459318493
1960-01-01,54.75,12.0,0,1.5240684419637522
1960-01-01,54.75,12.25,0,1.3952804581846125
1960-01-01,54.75,12.5,0,0.28691222915298387
1960-01-01,54.75,12.75,0,0.3771808990177327
1960-01-01,54.75,13.0,0,0.36633851931298306
1960-01-01,54.75,13.25,0,1.3692988770189234
1960-01-01,54.75,13.5,0,1.4228149473186686
1960-01-01,54.75,13.75,0,1.3878838096140884
1960-01-01,54.75,14.0,0,1.312886758466395
1960-01-01,54.75,14.25,0,1.4347873757817804
1960-01-01,54.75,14.5,0,3.6800527934785725
1960-01-01,54.75,14.75,0,3.829363186746436
1960-01-01,54.75,15.0,0,3.924796326861806
1960-01-01,55.0,5.75,0,4.45856732411641
1960-01-01,55.0,6.0,0,4.693194380345648
1960-01-01,55.0,6.25,0,4.6841381386346885
1960-01-01,55.0,6.5,0,4.682312786735859
1960-01-01,55.0,6.75,0,4.418268710300824
1960-01-01,55.0,7.0,0,3.8710789219571793
1960-01-01,55.0,7.25,0,3.322525214191577
1960-01-01,55.0,7.5,0,2.7616641871947967
1960-01-01,55.0,7.75,0,2.085098065595379
1960-01-01,55.0,8.0,0,1.8553756242527855
1960-01-01,55.0,8.25,0,2.0009416856994706
1960-01-01,55.0,8.5,0,2.1929553288263177
1960-01-01,55.0,8.75,0,4.732466112225353
1960-01-01,55.0,9.0,0,2.8627526056507993
1960-01-01,55.0,9.25,0,3.348808739324427
1960-01-01,55.0,9.5,0,3.572500012620173
1960-01-01,55.0,9.75,0,3.9132306170848117
1960-01-01,55.0,10.0,0,3.8235135207125666
1960-01-01,55.0,10.25,0,1.9953232339708844
1960-01-01,55.0,10.5,0,1.937710903010184
1960-01-01,55.0,10.75,0,1.8898839745259934
1960-01-01,55.0,11.0,0,1.6916474665584094
1960-01-01,55.0,11.25,0,1.4190070807956996
1960-01-01,55.0,11.5,0,1.6260432663373656
1960-01-01,55.0,11.75,0,1.738951579589075
1960-01-01,55.0,12.0,0,1.4238425750595183
1960-01-01,55.0,12.25,0,1.1295958008132416
1960-01-01,55.0,12.5,0,0.07633198236437229
1960-01-01,55.0,12.75,0,0.20925664842183023
1960-01-01,55.0,13.0,0,1.2273178463175762
1960-01-01,55.0,13.25,0,1.3460266445270477
1960-01-01,55.0,13.5,0,1.452192885065032
1960-01-01,55.0,13.75,0,1.3516446243205722
1960-01-01,55.0,14.0,0,1.304365554554782
1960-01-01,55.0,14.25,0,1.4356674304378738
1960-01-01,55.0,14.5,0,4.1394428776745045
1960-01-01,55.0,14.75,0,4.248208265208341
1960-01-01,55.0,15.0,0,4.30443132043922
1961-01-01,47.25,5.75,0,8.937596483806207
1961-01-01,47.25,6.0,0,7.309627011384544
1961-01-01,47.25,6.25,0,7.223609366275926
1961-01-01,47.25,6.5,0,8.112402897325229
1961-01-01,47.25,6.75,0,9.029685846264547
1961-01-01,47.25,7.0,0,6.396317735638053
1961-01-01,47.25,7.25,0,6.172908648565098
1961-01-01,47.25,7.5,0,6.1383177588753
1961-01-01,47.25,7.75,0,6.878808511938695
1961-01-01,47.25,8.0,0,5.282739942060005
1961-01-01,47.25,8.25,0,4.350181099667221
1961-01-01,47.25,8.5,0,0.0
1961-01-01,47.25,8.75,0,4.760950593263106
1961-01-01,47.25,9.0,0,4.127796235636286
1961-01-01,47.25,9.25,0,4.028619973764246
1961-01-01,47.25,9.5,0,4.235168187679701
1961-01-01,47.25,9.75,0,4.28250928916557
1961-01-01,47.25,10.0,0,4.461694150394197
1961-01-01,47.25,10.25,0,4.25334788641493
1961-01-01,47.25,10.5,0,6.036163833252453
1961-01-01,47.25,10.75,0,6.616936977204752
1961-01-01,47.25,11.0,0,6.872652976411597
1961-01-01,47.25,11.25,0,5.689122602688031
1961-01-01,47.25,11.5,0,4.319175926117275
1961-01-01,47.25,11.75,0,4.6040443055255755
1961-01-01,47.25,12.0,0,4.344180975692361
1961-01-01,47.25,12.25,0,6.140554856259109
1961-01-01,47.25,12.5,0,3.6280278016140786
1961-01-01,47.25,12.75,0,3.1987891489723133
1961-01-01,47.25,13.0,0,2.8762183343711234
1961-01-01,47.25,13.25,0,2.4016882708282696
1961-01-01,47.25,13.5,0,2.3382081646045276
1961-01-01,47.25,13.75,0,0.0
1961-01-01,47.25,14.0,0,0.0
1961-01-01,47.25,14.25,0,1.9488860198370808
1961-01-01,47.25,14.5,0,1.1613572283371953
1961-01-01,47.25,14.75,0,1.396934875588927
1961-01-01,47.25,15.0,0,1.1066722983076107
1961-01-01,47.5,5.75,0,9.423566047675525
1961-01-01,47.5,6.0,0,7.776481965906386
1961-01-01,47.5,6.25,0,7.598753256980316
1961-01-01,47.5,6.5,0,7.113381931813956
1961-01-01,47.5,6.75,0,8.027781420925585
1961-01-01,47.5,7.0,0,8.139617907492978
1961-01-01,47.5,7.25,0,5.747330913245047
1961-01-01,47.5,7.5,0,6.889730607315632
1961-01-01,47.5,7.75,0,6.027073683939
1961-01-01,47.5,8.0,0,8.278616006685608
1961-01-01,47.5,8.25,0,6.605416113162616
1961-01-01,47.5,8.5,0,4.875771614223133
1961-01-01,47.5,8.75,0,5.218961480340075
1961-01-01,47.5,9.0,0,6.122576701581694
1961-01-01,47.5,9.25,0,4.029946796719977
1961-01-01,47.5,9.5,0,4.290712946447641
1961-01-01,47.5,9.75,0,4.215981930891175
1961-01-01,47.5,10.0,0,4.26247829106702
1961-01-01,47.5,10.25,0,4.174050633224519
1961-01-01,47.5,10.5,0,4.449983553952747
1961-01-01,47.5,10.75,0,6.476279071202526
1961-01-01,47.5,11.0,0,5.156012505897435
1961-01-01,47.5,11.25,0,5.195884120316602
1961-01-01,47.5,11.5,0,5.661828580028218
1961-01-01,47.5,11.75,0,5.92949715306627
1961-01-01,47.5,12.0,0,9.45930223447178
1961-01-01,47.5,12.25,0,9.220820729328821
1961-01-01,47.5,12.5,0,8.67501275156254
1961-01-01,47.5,12.75,0,8.25121189865969
1961-01-01,47.5,13.0,0,8.026917814577807
1961-01-01,47.5,13.25,0,7.3415729384285475
1961-01-01,47.5,13.5,0,7.178400957955815
1961-01-01,47.5,13.75,0,6.8307457630930015
1961-01-01,47.5,14.0,0,6.635796925602207
1961-01-01,47.5,14.25,0,6.241291046402848
1961-01-01,47.5,14.5,0,5.894211162365172
1961-01-01,47.5,14.75,0,5.928587431582262
1961-01-01,47.5,15.0,0,5.809943827229008
1961-01-01,47.75,5.75,0,9.181050142811486
1961-01-01,47.75,6.0,0,7.732566714687662
1961-01-01,47.75,6.25,0,7.307695719617236
1961-01-01,47.75,6.5,0,6.862046483578043
1961-01-01,47.75,6.75,0,7.403590161433064
1961-01-01,47.75,7.0,0,7.552947349437838
1961-01-01,47.75,7.25,0,5.293307430440422
1961-01-01,47.75,7.5,0,4.68023560985091
1961-01-01,47.75,7.75,0,6.61578271852394
1961-01-01,47.75,8.0,0,8.601767367625076
1961-01-01,47.75,8.25,0,7.21509268256554
1961-01-01,47.75,8.5,0,5.7642432922859586
1961-01-01,47.75,8.75,0,4.683262666912434
1961-01-01,47.75,9.0,0,5.9261520506927985
1961-01-01,47.75,9.25,0,6.381347359991858
1961-01-01,47.75,9.5,0,6.646853529237651
1961-01-01,47.75,9.75,0,4.450731277107245
1961-01-01,47.75,10.0,0,4.405597176191584
1961-01-01,47.75,10.25,0,4.683743343485842
1961-01-01,47.75,10.5,0,5.046098377012541
1961-01-01,47.75,10.75,0,6.62485924192649
1961-01-01,47.75,11.0,0,6.509860885771089
1961-01-01,47.75,11.25,0,6.692937324452716
1961-01-01,47.75,11.5,0,5.386675072705745
1961-01-01,47.75,11.75,0,9.651620897491913
1961-01-01,47.75,12.0,0,9.579290357442483
1961-01-01,47.75,12.25,0,9.197739393455066
1961-01-01,47.75,12.5,0,9.025724502826812
1961-01-01,47.75,12.75,0,8.789295127849305
1961-01-01,47.75,13.0,0,8.652333815016943
1961-01-01,47.75,13.25,0,8.71968673152584
1961-01-01,47.75,13.5,0,8.494950332389658
1961-01-01,47.75,13.75,0,8.066673032020624
1961-01-01,47.75,14.0,0,9.524953069659606
1961-01-01,47.75,14.25,0,7.286985529561477
1961-01-01,47.75,14.5,0,7.094419769626898
1961-01-01,47.75,14.75,0,6.717148332220271
1961-01-01,47.75,15.0,0,6.748842882602836
1961-01-01,48.0,5.75,0,7.341024718406981
1961-01-01,48.0,6.0,0,7.492736507683666
1961-01-01,48.0,6.25,0,7.182212787211544
1961-01-01,48.0,6.5,0,7.197645245957801
1961-01-01,48.0,6.75,0,8.235205023465404
1961-01-01,48.0,7.0,0,8.583252348118073
1961-01-01,48.0,7.25,0,5.72447741754505
1961-01-01,48.0,7.5,0,2.3758173935664444
1961-01-01,48.0,7.75,0,5.198302997847299
1961-01-01,48.0,8.0,0,6.314604340708605
1961-01-01,48.0,8.25,0,6.446547288858617
1961-01-01,48.0,8.5,0,6.356707875413501
1961-01-01,48.0,8.75,0,5.706020603445495
1961-01-01,48.0,9.0,0,4.394146986064487
1961-01-01,48.0,9.25,0,3.1489840928284565
1961-01-01,48.0,9.5,0,3.6357457322048394
1961-01-01,48.0,9.75,0,3.6916246341920735
1961-01-01,48.0,10.0,0,4.070273494146949
1961-01-01,48.0,10.25,0,4.451434207073658
1961-01-01,48.0,10.5,0,4.712002478938209
1961-01-01,48.0,10.75,0,4.538566605972916
1961-01-01,48.0,11.0,0,4.460932641987167
1961-01-01,48.0,11.25,0,4.484928974938025
1961-01-01,48.0,11.5,0,4.505004969912219
1961-01-01,48.0,11.75,0,6.541605422943709
1961-01-01,48.0,12.0,0,6.442491264554345
1961-01-01,48.0,12.25,0,6.561129642900339
1961-01-01,48.0,12.5,0,8.811838747565762
1961-01-01,48.0,12.75,0,8.75015614433733
1961-01-01,48.0,13.0,0,8.97186083832844
1961-01-01,48.0,13.25,0,9.179447059689089
1961-01-01,48.0,13.5,0,9.162140107598423
1961-01-01,48.0,13.75,0,8.966504926504884
1961-01-01,48.0,14.0,0,10.253364892075721
1961-01-01,48.0,14.25,0,8.167513924353399
1961-01-01,48.0,14.5,0,7.965068113814343
1961-01-01,48.0,14.75,0,4.744122802706418
1961-01-01,48.0,15.0,0,7.171399701233432
1961-01-01,48.25,5.75,0,7.240033417567031
1961-01-01,48.25,6.0,0,7.685859041030107
1961-01-01,48.25,6.25,0,7.721358679939181
1961-01-01,48.25,6.5,0,7.841895107159372
1961-01-01,48.25,6.75,0,7.992585865787156
1961-01-01,48.25,7.0,0,7.650053141567835
1961-01-01,48.25,7.25,0,6.663435176166312
1961-01-01,48.25,7.5,0,5.506010003150172
1961-01-01,48.25,7.75,0,3.341038686948285
1961-01-01,48.25,8.0,0,4.155961278171337
1961-01-01,48.25,8.25,0,7.013394334941828
1961-01-01,48.25,8.5,0,7.010477401734888
1961-01-01,48.25,8.75,0,6.356458113820533
1961-01-01,48.25,9.0,0,6.053798530423976
1961-01-01,48.25,9.25,0,3.18982426046222
1961-01-01,48.25,9.5,0,3.3008724576597532
1961-01-01,48.25,9.75,0,3.3802315881372516
1961-01-01,48.25,10.0,0,0.0
1961-01-01,48.25,10.25,0,3.712458153422583
1961-01-01,48.25,10.5,0,4.107165928596772
1961-01-01,48.25,10.75,0,4.093825344418297
1961-01-01,48.25,11.0,0,4.1195535776800485
1961-01-01,48.25,11.25,0,5.827498995615318
1961-01-01,48.25,11.5,0,6.0571321203762745
1961-01-01,48.25,11.75,0,4.061861623828484
1961-01-01,48.25,12.0,0,3.5619516107751865
1961-01-01,48.25,12.25,0,4.009105255917966
1961-01-01,48.25,12.5,0,5.770438873794189
1961-01-01,48.25,12.75,0,8.477040525565148
1961-01-01,48.25,13.0,0,8.6985142127523
1961-01-01,48.25,13.25,0,8.740483037684564
1961-01-01,48.25,13.5,0,8.991611548240058
1961-01-01,48.25,13.75,0,8.790212421099097
1961-01-01,48.25,14.0,0,8.425421393270803
