time,lat,lon,realization,total_precipitation (tp)
1966-01-01,52.75,9.75,0,968.01385
1966-01-01,52.75,10.0,0,967.2206
1966-01-01,52.75,10.25,0,945.18115
1966-01-01,52.75,10.5,0,906.2851
1966-01-01,52.75,10.75,0,865.5436
1966-01-01,52.75,11.0,0,819.8461
1966-01-01,52.75,11.25,0,779.0454
1966-01-01,52.75,11.5,0,779.13696
1966-01-01,52.75,11.75,0,776.969
1966-01-01,52.75,12.0,0,774.80194
1966-01-01,52.75,12.25,0,781.62695
1966-01-01,52.75,12.5,0,797.4067
1966-01-01,52.75,12.75,0,802.5606
1966-01-01,52.75,13.0,0,801.41406
1966-01-01,52.75,13.25,0,797.25055
1966-01-01,52.75,13.5,0,792.8841
1966-01-01,52.75,13.75,0,792.6585
1966-01-01,52.75,14.0,0,781.9121
1966-01-01,52.75,14.25,0,761.9558
1966-01-01,52.75,14.5,0,758.07526
1966-01-01,52.75,14.75,0,778.8262
1966-01-01,52.75,15.0,0,784.807
1966-01-01,53.0,5.75,0,1033.875
1966-01-01,53.0,6.0,0,980.10175
1966-01-01,53.0,6.25,0,992.53503
1966-01-01,53.0,6.5,0,983.19763
1966-01-01,53.0,6.75,0,959.55774
1966-01-01,53.0,7.0,0,960.4414
1966-01-01,53.0,7.25,0,962.94855
1966-01-01,53.0,7.5,0,965.74786
1966-01-01,53.0,7.75,0,963.44464
1966-01-01,53.0,8.0,0,953.5165
1966-01-01,53.0,8.25,0,943.593
1966-01-01,53.0,8.5,0,932.1022
1966-01-01,53.0,8.75,0,941.4828
1966-01-01,53.0,9.0,0,955.1615
1966-01-01,53.0,9.25,0,976.17896
1966-01-01,53.0,9.5,0,992.0146
1966-01-01,53.0,9.75,0,985.75037
1966-01-01,53.0,10.0,0,964.44653
1966-01-01,53.0,10.25,0,926.5294
1966-01-01,53.0,10.5,0,887.3241
1966-01-01,53.0,10.75,0,847.2095
1966-01-01,53.0,11.0,0,819.2842
1966-01-01,53.0,11.25,0,789.5398
1966-01-01,53.0,11.5,0,793.6875
1966-01-01,53.0,11.75,0,800.3199
1966-01-01,53.0,12.0,0,825.0781
1966-01-01,53.0,12.25,0,837.4417
1966-01-01,53.0,12.5,0,831.2471
1966-01-01,53.0,12.75,0,825.94147
1966-01-01,53.0,13.0,0,828.8402
1966-01-01,53.0,13.25,0,823.2646
1966-01-01,53.0,13.5,0,812.97656
1966-01-01,53.0,13.75,0,794.27313
1966-01-01,53.0,14.0,0,775.0641
1966-01-01,53.0,14.25,0,757.17566
1966-01-01,53.0,14.5,0,754.0033
1966-01-01,53.0,14.75,0,767.77875
1966-01-01,53.0,15.0,0,774.85876
1966-01-01,53.25,5.75,0,948.2756
1966-01-01,53.25,6.0,0,907.51337
1966-01-01,53.25,6.25,0,929.76904
1966-01-01,53.25,6.5,0,941.8595
1966-01-01,53.25,6.75,0,950.15814
1966-01-01,53.25,7.0,0,965.37445
1966-01-01,53.25,7.25,0,977.0996
1966-01-01,53.25,7.5,0,972.80585
1966-01-01,53.25,7.75,0,973.08704
1966-01-01,53.25,8.0,0,981.16406
1966-01-01,53.25,8.25,0,970.345
1966-01-01,53.25,8.5,0,946.922
1966-01-01,53.25,8.75,0,949.35706
1966-01-01,53.25,9.0,0,957.44653
1966-01-01,53.25,9.25,0,976.87195
1966-01-01,53.25,9.5,0,991.7336
1966-01-01,53.25,9.75,0,988.8708
1966-01-01,53.25,10.0,0,964.874
1966-01-01,53.25,10.25,0,909.2874
1966-01-01,53.25,10.5,0,875.06433
1966-01-01,53.25,10.75,0,855.2623
1966-01-01,53.25,11.0,0,830.3976
1966-01-01,53.25,11.25,0,804.1794
1966-01-01,53.25,11.5,0,806.11566
1966-01-01,53.25,11.75,0,810.93506
1966-01-01,53.25,12.0,0,827.7573
1966-01-01,53.25,12.25,0,835.42303
1966-01-01,53.25,12.5,0,828.7575
1966-01-01,53.25,12.75,0,811.4364
1966-01-01,53.25,13.0,0,787.0541
1966-01-01,53.25,13.25,0,765.1219
1966-01-01,53.25,13.5,0,741.8332
1966-01-01,53.25,13.75,0,727.3137
1966-01-01,53.25,14.0,0,715.9501
1966-01-01,53.25,14.25,0,722.8387
1966-01-01,53.25,14.5,0,727.6299
1966-01-01,53.25,14.75,0,729.27454
1966-01-01,53.25,15.0,0,731.18854
1966-01-01,53.5,5.75,0,1113.19
1966-01-01,53.5,6.0,0,1113.8439
1966-01-01,53.5,6.25,0,1104.2328
1966-01-01,53.5,6.5,0,1119.0853
1966-01-01,53.5,6.75,0,1133.9202
1966-01-01,53.5,7.0,0,1000.0773
1966-01-01,53.5,7.25,0,927.36725
1966-01-01,53.5,7.5,0,947.5591
1966-01-01,53.5,7.75,0,949.3999
1966-01-01,53.5,8.0,0,922.50555
1966-01-01,53.5,8.25,0,920.8734
1966-01-01,53.5,8.5,0,938.4189
1966-01-01,53.5,8.75,0,957.26556
1966-01-01,53.5,9.0,0,973.93304
1966-01-01,53.5,9.25,0,963.0508
1966-01-01,53.5,9.5,0,944.1013
1966-01-01,53.5,9.75,0,930.0849
1966-01-01,53.5,10.0,0,906.91327
1966-01-01,53.5,10.25,0,880.1908
1966-01-01,53.5,10.5,0,863.0831
1966-01-01,53.5,10.75,0,852.0198
1966-01-01,53.5,11.0,0,833.5318
1966-01-01,53.5,11.25,0,818.59875
1966-01-01,53.5,11.5,0,816.6971
1966-01-01,53.5,11.75,0,819.4107
1966-01-01,53.5,12.0,0,821.9838
1966-01-01,53.5,12.25,0,831.2628
1966-01-01,53.5,12.5,0,851.4951
1966-01-01,53.5,12.75,0,837.4717
1966-01-01,53.5,13.0,0,809.82587
1966-01-01,53.5,13.25,0,787.66986
1966-01-01,53.5,13.5,0,766.4211
1966-01-01,53.5,13.75,0,744.265
1966-01-01,53.5,14.0,0,724.536
1966-01-01,53.5,14.25,0,723.45105
1966-01-01,53.5,14.5,0,725.3158
1966-01-01,53.5,14.75,0,726.8751
1966-01-01,53.5,15.0,0,727.3463
1966-01-01,53.75,5.75,0,1061.6177
1966-01-01,53.75,6.0,0,1063.206
1966-01-01,53.75,6.25,0,1058.0642
1966-01-01,53.75,6.5,0,1060.5717
1966-01-01,53.75,6.75,0,1069.333
1966-01-01,53.75,7.0,0,1028.1855
1966-01-01,53.75,7.25,0,1051.2579
1966-01-01,53.75,7.5,0,1049.6891
1966-01-01,53.75,7.75,0,1047.9116
1966-01-01,53.75,8.0,0,1041.4698
1966-01-01,53.75,8.25,0,1076.4017
1966-01-01,53.75,8.5,0,1128.1929
1966-01-01,53.75,8.75,0,1090.819
1966-01-01,53.75,9.0,0,956.654
1966-01-01,53.75,9.25,0,952.77313
1966-01-01,53.75,9.5,0,939.90936
1966-01-01,53.75,9.75,0,917.6493
1966-01-01,53.75,10.0,0,900.85333
1966-01-01,53.75,10.25,0,895.22687
1966-01-01,53.75,10.5,0,874.51526
1966-01-01,53.75,10.75,0,841.873
1966-01-01,53.75,11.0,0,820.62524
1966-01-01,53.75,11.25,0,803.78485
1966-01-01,53.75,11.5,0,812.39246
1966-01-01,53.75,11.75,0,825.71173
1966-01-01,53.75,12.0,0,825.4535
1966-01-01,53.75,12.25,0,834.3803
1966-01-01,53.75,12.5,0,822.9192
1966-01-01,53.75,12.75,0,801.7227
1966-01-01,53.75,13.0,0,774.5966
1966-01-01,53.75,13.25,0,766.8101
1966-01-01,53.75,13.5,0,785.145
1966-01-01,53.75,13.75,0,755.07886
1966-01-01,53.75,14.0,0,733.34045
1966-01-01,53.75,14.25,0,804.18677
1966-01-01,53.75,14.5,0,817.0312
1966-01-01,53.75,14.75,0,713.28735
1966-01-01,53.75,15.0,0,722.25146
1966-01-01,54.0,5.75,0,1035.1024
1966-01-01,54.0,6.0,0,1033.941
1966-01-01,54.0,6.25,0,1026.1437
1966-01-01,54.0,6.5,0,1027.1384
1966-01-01,54.0,6.75,0,1022.3813
1966-01-01,54.0,7.0,0,1035.0016
1966-01-01,54.0,7.25,0,1055.1454
1966-01-01,54.0,7.5,0,1050.2548
1966-01-01,54.0,7.75,0,1040.3672
1966-01-01,54.0,8.0,0,1028.7328
1966-01-01,54.0,8.25,0,1063.5367
1966-01-01,54.0,8.5,0,1127.0509
1966-01-01,54.0,8.75,0,1049.9858
1966-01-01,54.0,9.0,0,924.35455
1966-01-01,54.0,9.25,0,925.75287
1966-01-01,54.0,9.5,0,927.85626
1966-01-01,54.0,9.75,0,897.0802
1966-01-01,54.0,10.0,0,880.33923
1966-01-01,54.0,10.25,0,886.27124
1966-01-01,54.0,10.5,0,864.1925
1966-01-01,54.0,10.75,0,825.7846
1966-01-01,54.0,11.0,0,826.6027
1966-01-01,54.0,11.25,0,940.69366
1966-01-01,54.0,11.5,0,841.20917
1966-01-01,54.0,11.75,0,835.21796
1966-01-01,54.0,12.0,0,843.00995
1966-01-01,54.0,12.25,0,858.8626
1966-01-01,54.0,12.5,0,870.23376
1966-01-01,54.0,12.75,0,849.11926
1966-01-01,54.0,13.0,0,859.5631
1966-01-01,54.0,13.25,0,835.35266
1966-01-01,54.0,13.5,0,834.8563
1966-01-01,54.0,13.75,0,831.6
1966-01-01,54.0,14.0,0,850.9807
1966-01-01,54.0,14.25,0,780.69995
1966-01-01,54.0,14.5,0,793.3774
1966-01-01,54.0,14.75,0,787.76715
1966-01-01,54.0,15.0,0,744.2255
1966-01-01,54.25,5.75,0,1021.7542
1966-01-01,54.25,6.0,0,1040.3004
1966-01-01,54.25,6.25,0,1031.8518
1966-01-01,54.25,6.5,0,1027.5977
1966-01-01,54.25,6.75,0,1031.358
1966-01-01,54.25,7.0,0,1046.1991
1966-01-01,54.25,7.25,0,1043.6306
1966-01-01,54.25,7.5,0,1033.1631
1966-01-01,54.25,7.75,0,1014.43317
1966-01-01,54.25,8.0,0,998.28503
1966-01-01,54.25,8.25,0,1030.7212
1966-01-01,54.25,8.5,0,1084.5088
1966-01-01,54.25,8.75,0,995.73376
1966-01-01,54.25,9.0,0,910.64
1966-01-01,54.25,9.25,0,928.6327
1966-01-01,54.25,9.5,0,926.635
1966-01-01,54.25,9.75,0,900.3873
1966-01-01,54.25,10.0,0,866.53064
1966-01-01,54.25,10.25,0,853.4444
1966-01-01,54.25,10.5,0,922.87805
1966-01-01,54.25,10.75,0,926.2018
1966-01-01,54.25,11.0,0,855.4439
1966-01-01,54.25,11.25,0,936.92773
1966-01-01,54.25,11.5,0,860.57007
1966-01-01,54.25,11.75,0,891.7614
1966-01-01,54.25,12.0,0,902.8852
1966-01-01,54.25,12.25,0,912.7085
1966-01-01,54.25,12.5,0,892.91046
1966-01-01,54.25,12.75,0,867.16644
1966-01-01,54.25,13.0,0,885.18085
1966-01-01,54.25,13.25,0,872.01666
1966-01-01,54.25,13.5,0,918.4313
1966-01-01,54.25,13.75,0,965.8551
1966-01-01,54.25,14.0,0,911.1612
1966-01-01,54.25,14.25,0,842.13525
1966-01-01,54.25,14.5,0,818.84033
1966-01-01,54.25,14.75,0,834.83484
1966-01-01,54.25,15.0,0,805.2723
1966-01-01,54.5,5.75,0,1005.05927
1966-01-01,54.5,6.0,0,1029.8395
1966-01-01,54.5,6.25,0,1053.4163
1966-01-01,54.5,6.5,0,1053.4308
1966-01-01,54.5,6.75,0,1064.5703
1966-01-01,54.5,7.0,0,1072.1693
1966-01-01,54.5,7.25,0,1059.9639
1966-01-01,54.5,7.5,0,1045.8025
1966-01-01,54.5,7.75,0,1022.8668
1966-01-01,54.5,8.0,0,1008.3537
1966-01-01,54.5,8.25,0,1050.3059
1966-01-01,54.5,8.5,0,1057.2212
1966-01-01,54.5,8.75,0,965.6665
1966-01-01,54.5,9.0,0,906.9323
1966-01-01,54.5,9.25,0,930.157
1966-01-01,54.5,9.5,0,928.1433
1966-01-01,54.5,9.75,0,893.46686
1966-01-01,54.5,10.0,0,928.1666
1966-01-01,54.5,10.25,0,913.1935
1966-01-01,54.5,10.5,0,976.9046
1966-01-01,54.5,10.75,0,964.485
1966-01-01,54.5,11.0,0,954.7546
1966-01-01,54.5,11.25,0,879.3047
1966-01-01,54.5,11.5,0,913.4343
1966-01-01,54.5,11.75,0,883.6329
1966-01-01,54.5,12.0,0,918.4932
1966-01-01,54.5,12.25,0,907.7101
1966-01-01,54.5,12.5,0,860.21704
1966-01-01,54.5,12.75,0,868.41724
1966-01-01,54.5,13.0,0,883.07385
1966-01-01,54.5,13.25,0,926.3513
1966-01-01,54.5,13.5,0,959.93036
1966-01-01,54.5,13.75,0,949.4624
1966-01-01,54.5,14.0,0,899.7975
1966-01-01,54.5,14.25,0,863.1336
1966-01-01,54.5,14.5,0,832.5963
1966-01-01,54.5,14.75,0,814.7176
1966-01-01,54.5,15.0,0,807.90546
1966-01-01,54.75,5.75,0,985.5995
1966-01-01,54.75,6.0,0,1015.3444
1966-01-01,54.75,6.25,0,1038.7507
1966-01-01,54.75,6.5,0,1056.7673
1966-01-01,54.75,6.75,0,1073.2485
1966-01-01,54.75,7.0,0,1076.6294
1966-01-01,54.75,7.25,0,1064.4941
1966-01-01,54.75,7.5,0,1042.4369
1966-01-01,54.75,7.75,0,1020.90594
1966-01-01,54.75,8.0,0,1006.4719
1966-01-01,54.75,8.25,0,1049.949
1966-01-01,54.75,8.5,0,1074.5685
1966-01-01,54.75,8.75,0,972.63
1966-01-01,54.75,9.0,0,914.26495
1966-01-01,54.75,9.25,0,943.39105
1966-01-01,54.75,9.5,0,910.54565
1966-01-01,54.75,9.75,0,855.6568
1966-01-01,54.75,10.0,0,890.1799
1966-01-01,54.75,10.25,0,966.9199
1966-01-01,54.75,10.5,0,940.22925
1966-01-01,54.75,10.75,0,875.5505
1966-01-01,54.75,11.0,0,871.84265
1966-01-01,54.75,11.25,0,874.15045
1966-01-01,54.75,11.5,0,875.6938
1966-01-01,54.75,11.75,0,840.09906
1966-01-01,54.75,12.0,0,888.5975
1966-01-01,54.75,12.25,0,881.7992
1966-01-01,54.75,12.5,0,883.62335
1966-01-01,54.75,12.75,0,891.7305
1966-01-01,54.75,13.0,0,897.19916
1966-01-01,54.75,13.25,0,903.22095
1966-01-01,54.75,13.5,0,895.7167
1966-01-01,54.75,13.75,0,885.3064
1966-01-01,54.75,14.0,0,874.23303
1966-01-01,54.75,14.25,0,861.6283
1966-01-01,54.75,14.5,0,830.8304
1966-01-01,54.75,14.75,0,812.2418
1966-01-01,54.75,15.0,0,794.53015
1966-01-01,55.0,5.75,0,964.7239
1966-01-01,55.0,6.0,0,990.16907
1966-01-01,55.0,6.25,0,1002.1605
1966-01-01,55.0,6.5,0,1017.54584
1966-01-01,55.0,6.75,0,1036.5618
1966-01-01,55.0,7.0,0,1054.7588
1966-01-01,55.0,7.25,0,1033.8165
1966-01-01,55.0,7.5,0,1006.57416
1966-01-01,55.0,7.75,0,986.0015
1966-01-01,55.0,8.0,0,989.66077
1966-01-01,55.0,8.25,0,1065.5988
1966-01-01,55.0,8.5,0,1093.692
1966-01-01,55.0,8.75,0,1007.7586
1966-01-01,55.0,9.0,0,924.8905
1966-01-01,55.0,9.25,0,965.73364
1966-01-01,55.0,9.5,0,933.0654
1966-01-01,55.0,9.75,0,828.6598
1966-01-01,55.0,10.0,0,829.70337
1966-01-01,55.0,10.25,0,890.76685
1966-01-01,55.0,10.5,0,865.8888
1966-01-01,55.0,10.75,0,822.5117
1966-01-01,55.0,11.0,0,832.61084
1966-01-01,55.0,11.25,0,833.17114
1966-01-01,55.0,11.5,0,868.1583
1966-01-01,55.0,11.75,0,871.9914
1966-01-01,55.0,12.0,0,855.9084
1966-01-01,55.0,12.25,0,838.7354
1966-01-01,55.0,12.5,0,825.4026
1966-01-01,55.0,12.75,0,838.19507
1966-01-01,55.0,13.0,0,843.49036
1966-01-01,55.0,13.25,0,849.4321
1966-01-01,55.0,13.5,0,856.06744
1966-01-01,55.0,13.75,0,847.3685
1966-01-01,55.0,14.0,0,836.8807
1966-01-01,55.0,14.25,0,827.76337
1966-01-01,55.0,14.5,0,819.21313
1966-01-01,55.0,14.75,0,803.6818
1966-01-01,55.0,15.0,0,785.4319
1967-01-01,47.25,5.75,0,1191.4993
1967-01-01,47.25,6.0,0,1249.2257
1967-01-01,47.25,6.25,0,1312.4694
1967-01-01,47.25,6.5,0,1387.7937
1967-01-01,47.25,6.75,0,1442.6261
1967-01-01,47.25,7.0,0,1542.5616
1967-01-01,47.25,7.25,0,1406.6615
1967-01-01,47.25,7.5,0,1308.1364
1967-01-01,47.25,7.75,0,1243.2698
1967-01-01,47.25,8.0,0,1397.2838
1967-01-01,47.25,8.25,0,1495.0089
1967-01-01,47.25,8.5,0,1446.343
1967-01-01,47.25,8.75,0,1618.1805
1967-01-01,47.25,9.0,0,1887.4343
1967-01-01,47.25,9.25,0,2194.9001
1967-01-01,47.25,9.5,0,1972.1412
1967-01-01,47.25,9.75,0,1764.1155
1967-01-01,47.25,10.0,0,1853.4324
1967-01-01,47.25,10.25,0,1929.9797
1967-01-01,47.25,10.5,0,1804.8933
1967-01-01,47.25,10.75,0,1635.6754
1967-01-01,47.25,11.0,0,1622.9569
1967-01-01,47.25,11.25,0,1747.9916
1967-01-01,47.25,11.5,0,1683.3676
1967-01-01,47.25,11.75,0,1669.8705
1967-01-01,47.25,12.0,0,1644.5619
1967-01-01,47.25,12.25,0,1687.8752
1967-01-01,47.25,12.5,0,1697.9525
1967-01-01,47.25,12.75,0,1728.8657
1967-01-01,47.25,13.0,0,1652.4137
1967-01-01,47.25,13.25,0,1538.7137
1967-01-01,47.25,13.5,0,1489.2987
1967-01-01,47.25,13.75,0,1394.1287
1967-01-01,47.25,14.0,0,1357.0614
1967-01-01,47.25,14.25,0,1290.5114
1967-01-01,47.25,14.5,0,1235.1962
1967-01-01,47.25,14.75,0,1162.7911
1967-01-01,47.25,15.0,0,1058.6697
1967-01-01,47.5,5.75,0,1112.4285
1967-01-01,47.5,6.0,0,1178.3936
1967-01-01,47.5,6.25,0,1213.8848
1967-01-01,47.5,6.5,0,1184.6481
1967-01-01,47.5,6.75,0,1262.3699
1967-01-01,47.5,7.0,0,1355.3512
1967-01-01,47.5,7.25,0,1255.9454
1967-01-01,47.5,7.5,0,1222.2003
1967-01-01,47.5,7.75,0,1157.7806
1967-01-01,47.5,8.0,0,1417.1956
1967-01-01,47.5,8.25,0,1222.7048
1967-01-01,47.5,8.5,0,1174.3503
1967-01-01,47.5,8.75,0,1177.3114
1967-01-01,47.5,9.0,0,1349.2351
1967-01-01,47.5,9.25,0,1649.4906
1967-01-01,47.5,9.5,0,1572.38
1967-01-01,47.5,9.75,0,1736.7361
1967-01-01,47.5,10.0,0,1857.1478
1967-01-01,47.5,10.25,0,1914.2708
1967-01-01,47.5,10.5,0,1881.0884
1967-01-01,47.5,10.75,0,1749.3021
1967-01-01,47.5,11.0,0,1735.9983
1967-01-01,47.5,11.25,0,1762.7468
1967-01-01,47.5,11.5,0,1832.3766
1967-01-01,47.5,11.75,0,1818.9402
1967-01-01,47.5,12.0,0,1873.3197
1967-01-01,47.5,12.25,0,1874.3845
1967-01-01,47.5,12.5,0,1884.4027
1967-01-01,47.5,12.75,0,1967.5421
1967-01-01,47.5,13.0,0,1921.0352
1967-01-01,47.5,13.25,0,1809.364
1967-01-01,47.5,13.5,0,1770.3281
1967-01-01,47.5,13.75,0,1705.4811
1967-01-01,47.5,14.0,0,1660.4172
1967-01-01,47.5,14.25,0,1570.9432
1967-01-01,47.5,14.5,0,1430.7129
1967-01-01,47.5,14.75,0,1338.6954
1967-01-01,47.5,15.0,0,1239.8098
1967-01-01,47.75,5.75,0,1088.4978
1967-01-01,47.75,6.0,0,1185.284
1967-01-01,47.75,6.25,0,1309.7689
1967-01-01,47.75,6.5,0,1280.6661
1967-01-01,47.75,6.75,0,1342.139
1967-01-01,47.75,7.0,0,1107.555
1967-01-01,47.75,7.25,0,1009.02203
1967-01-01,47.75,7.5,0,967.2303
1967-01-01,47.75,7.75,0,1193.3145
1967-01-01,47.75,8.0,0,1521.6346
1967-01-01,47.75,8.25,0,1335.4835
1967-01-01,47.75,8.5,0,1129.9956
1967-01-01,47.75,8.75,0,968.3016
1967-01-01,47.75,9.0,0,1139.2462
1967-01-01,47.75,9.25,0,1237.0231
1967-01-01,47.75,9.5,0,1284.0195
1967-01-01,47.75,9.75,0,1447.636
1967-01-01,47.75,10.0,0,1591.4344
1967-01-01,47.75,10.25,0,1616.8604
1967-01-01,47.75,10.5,0,1583.8096
1967-01-01,47.75,10.75,0,1530.0448
1967-01-01,47.75,11.0,0,1511.5771
1967-01-01,47.75,11.25,0,1538.0847
1967-01-01,47.75,11.5,0,1640.1221
1967-01-01,47.75,11.75,0,1627.0315
1967-01-01,47.75,12.0,0,1686.8801
1967-01-01,47.75,12.25,0,1684.9025
1967-01-01,47.75,12.5,0,1737.448
1967-01-01,47.75,12.75,0,1871.8821
1967-01-01,47.75,13.0,0,1826.0205
1967-01-01,47.75,13.25,0,1808.9852
1967-01-01,47.75,13.5,0,1753.6718
1967-01-01,47.75,13.75,0,1689.256
1967-01-01,47.75,14.0,0,1656.996
1967-01-01,47.75,14.25,0,1570.9175
1967-01-01,47.75,14.5,0,1431.2732
1967-01-01,47.75,14.75,0,1363.8397
1967-01-01,47.75,15.0,0,1445.1031
1967-01-01,48.0,5.75,0,1052.8662
1967-01-01,48.0,6.0,0,1150.9868
1967-01-01,48.0,6.25,0,1369.6583
1967-01-01,48.0,6.5,0,1438.3475
1967-01-01,48.0,6.75,0,1559.7959
1967-01-01,48.0,7.0,0,1291.423
1967-01-01,48.0,7.25,0,1115.6498
1967-01-01,48.0,7.5,0,906.86847
1967-01-01,48.0,7.75,0,1131.9067
1967-01-01,48.0,8.0,0,1515.9114
1967-01-01,48.0,8.25,0,1497.9924
1967-01-01,48.0,8.5,0,1293.4537
1967-01-01,48.0,8.75,0,1024.9686
1967-01-01,48.0,9.0,0,1030.7817
1967-01-01,48.0,9.25,0,1105.8469
1967-01-01,48.0,9.5,0,1119.3273
1967-01-01,48.0,9.75,0,1074.395
1967-01-01,48.0,10.0,0,1175.0552
1967-01-01,48.0,10.25,0,1217.0127
1967-01-01,48.0,10.5,0,1269.301
1967-01-01,48.0,10.75,0,1245.1667
1967-01-01,48.0,11.0,0,1223.542
1967-01-01,48.0,11.25,0,1193.4148
1967-01-01,48.0,11.5,0,1219.3376
1967-01-01,48.0,11.75,0,1206.2692
1967-01-01,48.0,12.0,0,1172.4767
1967-01-01,48.0,12.25,0,1144.5018
1967-01-01,48.0,12.5,0,1196.8629
1967-01-01,48.0,12.75,0,1309.4133
1967-01-01,48.0,13.0,0,1363.5912
1967-01-01,48.0,13.25,0,1361.7067
1967-01-01,48.0,13.5,0,1304.3958
1967-01-01,48.0,13.75,0,1222.3071
1967-01-01,48.0,14.0,0,1211.5332
1967-01-01,48.0,14.25,0,1167.8076
1967-01-01,48.0,14.5,0,1137.8221
1967-01-01,48.0,14.75,0,1112.7352
1967-01-01,48.0,15.0,0,1204.2682
1967-01-01,48.25,5.75,0,1053.1122
1967-01-01,48.25,6.0,0,1099.3739
1967-01-01,48.25,6.25,0,1075.893
1967-01-01,48.25,6.5,0,1116.8094
1967-01-01,48.25,6.75,0,1223.3007
1967-01-01,48.25,7.0,0,1301.6492
1967-01-01,48.25,7.25,0,1240.2461
1967-01-01,48.25,7.5,0,983.4404
1967-01-01,48.25,7.75,0,952.81476
1967-01-01,48.25,8.0,0,1207.1339
1967-01-01,48.25,8.25,0,1331.8517
1967-01-01,48.25,8.5,0,1352.7767
1967-01-01,48.25,8.75,0,1135.3993
1967-01-01,48.25,9.0,0,1126.4097
1967-01-01,48.25,9.25,0,1154.4586
1967-01-01,48.25,9.5,0,1140.1956
1967-01-01,48.25,9.75,0,1071.6672
1967-01-01,48.25,10.0,0,973.11926
1967-01-01,48.25,10.25,0,983.2159
1967-01-01,48.25,10.5,0,1036.1354
1967-01-01,48.25,10.75,0,1092.2908
1967-01-01,48.25,11.0,0,1088.8573
1967-01-01,48.25,11.25,0,1050.4574
1967-01-01,48.25,11.5,0,1040.2195
1967-01-01,48.25,11.75,0,1042.6682
1967-01-01,48.25,12.0,0,1025.1207
1967-01-01,48.25,12.25,0,974.09863
1967-01-01,48.25,12.5,0,978.1668
1967-01-01,48.25,12.75,0,1016.01465
1967-01-01,48.25,13.0,0,1094.2291
1967-01-01,48.25,13.25,0,1114.1205
1967-01-01,48.25,13.5,0,1072.9431
1967-01-01,48.25,13.75,0,976.1491
1967-01-01,48.25,14.0,0,878.20123
1967-01-01,48.25,14.25,0,850.8055
1967-01-01,48.25,14.5,0,819.17834
1967-01-01,48.25,14.75,0,831.24634
1967-01-01,48.25,15.0,0,829.2544
1967-01-01,48.5,5.75,0,992.7323
1967-01-01,48.5,6.0,0,1040.3856
1967-01-01,48.5,6.25,0,975.9542
1967-01-01,48.5,6.5,0,966.9619
1967-01-01,48.5,6.75,0,1032.8656
1967-01-01,48.5,7.0,0,1234.743
1967-01-01,48.5,7.25,0,1380.1744
1967-01-01,48.5,7.5,0,1125.3588
1967-01-01,48.5,7.75,0,1015.2264
1967-01-01,48.5,8.0,0,1001.04364
1967-01-01,48.5,8.25,0,1295.195
1967-01-01,48.5,8.5,0,1360.711
1967-01-01,48.5,8.75,0,1084.3427
1967-01-01,48.5,9.0,0,978.9565
1967-01-01,48.5,9.25,0,954.91956
1967-01-01,48.5,9.5,0,1079.8882
1967-01-01,48.5,9.75,0,1078.7046
1967-01-01,48.5,10.0,0,970.67926
1967-01-01,48.5,10.25,0,890.80334
1967-01-01,48.5,10.5,0,846.5121
1967-01-01,48.5,10.75,0,878.76013
1967-01-01,48.5,11.0,0,918.6417
1967-01-01,48.5,11.25,0,939.6098
1967-01-01,48.5,11.5,0,948.40906
1967-01-01,48.5,11.75,0,963.93896
1967-01-01,48.5,12.0,0,984.4217
1967-01-01,48.5,12.25,0,1034.4907
1967-01-01,48.5,12.5,0,1066.5577
1967-01-01,48.5,12.75,0,1060.1476
1967-01-01,48.5,13.0,0,1031.8134
1967-01-01,48.5,13.25,0,980.1769
1967-01-01,48.5,13.5,0,943.099
1967-01-01,48.5,13.75,0,932.965
1967-01-01,48.5,14.0,0,917.61053
1967-01-01,48.5,14.25,0,962.8753
1967-01-01,48.5,14.5,0,984.18335
1967-01-01,48.5,14.75,0,1022.48816
1967-01-01,48.5,15.0,0,983.01355
1967-01-01,48.75,5.75,0,874.9755
1967-01-01,48.75,6.0,0,857.88245
1967-01-01,48.75,6.25,0,908.31537
1967-01-01,48.75,6.5,0,930.97327
1967-01-01,48.75,6.75,0,902.94
1967-01-01,48.75,7.0,0,997.48114
1967-01-01,48.75,7.25,0,1072.5696
1967-01-01,48.75,7.5,0,1003.3381
1967-01-01,48.75,7.75,0,956.5164
1967-01-01,48.75,8.0,0,939.953
1967-01-01,48.75,8.25,0,1237.1475
1967-01-01,48.75,8.5,0,1356.1515
1967-01-01,48.75,8.75,0,1227.2623
1967-01-01,48.75,9.0,0,1028.8683
1967-01-01,48.75,9.25,0,888.46484
1967-01-01,48.75,9.5,0,1008.9099
1967-01-01,48.75,9.75,0,1060.2537
1967-01-01,48.75,10.0,0,1059.8667
1967-01-01,48.75,10.25,0,957.53186
1967-01-01,48.75,10.5,0,888.4809
1967-01-01,48.75,10.75,0,871.1633
1967-01-01,48.75,11.0,0,842.86334
1967-01-01,48.75,11.25,0,806.6948
1967-01-01,48.75,11.5,0,783.6477
1967-01-01,48.75,11.75,0,790.44977
1967-01-01,48.75,12.0,0,814.7447
1967-01-01,48.75,12.25,0,810.33185
1967-01-01,48.75,12.5,0,817.1957
1967-01-01,48.75,12.75,0,836.47516
1967-01-01,48.75,13.0,0,884.7089
1967-01-01,48.75,13.25,0,936.0204
1967-01-01,48.75,13.5,0,1033.7821
