time,lat,lon,realization,maximum_five_days_precipitation (tp)
1966-01-01,47.5,5.75,0,63.104168
1966-01-01,47.5,6.0,0,67.3011
1966-01-01,47.5,6.25,0,68.922585
1966-01-01,47.5,6.5,0,69.74148
1966-01-01,47.5,6.75,0,68.85646
1966-01-01,47.5,7.0,0,63.752964
1966-01-01,47.5,7.25,0,53.57074
1966-01-01,47.5,7.5,0,50.755993
1966-01-01,47.5,7.75,0,53.895676
1966-01-01,47.5,8.0,0,65.487854
1966-01-01,47.5,8.25,0,66.10447
1966-01-01,47.5,8.5,0,62.50646
1966-01-01,47.5,8.75,0,62.881756
1966-01-01,47.5,9.0,0,70.74664
1966-01-01,47.5,9.25,0,83.99102
1966-01-01,47.5,9.5,0,74.32629
1966-01-01,47.5,9.75,0,91.63687
1966-01-01,47.5,10.0,0,105.783356
1966-01-01,47.5,10.25,0,105.48236
1966-01-01,47.5,10.5,0,102.8663
1966-01-01,47.5,10.75,0,96.40462
1966-01-01,47.5,11.0,0,95.40488
1966-01-01,47.5,11.25,0,100.91687
1966-01-01,47.5,11.5,0,109.28441
1966-01-01,47.5,11.75,0,114.956436
1966-01-01,47.5,12.0,0,118.21022
1966-01-01,47.5,12.25,0,131.55069
1966-01-01,47.5,12.5,0,124.63977
1966-01-01,47.5,12.75,0,117.57324
1966-01-01,47.5,13.0,0,115.25453
1966-01-01,47.5,13.25,0,108.72833
1966-01-01,47.5,13.5,0,106.33084
1966-01-01,47.5,13.75,0,95.58583
1966-01-01,47.5,14.0,0,94.59296
1966-01-01,47.5,14.25,0,93.921036
1966-01-01,47.5,14.5,0,87.52281
1966-01-01,47.5,14.75,0,78.13383
1966-01-01,47.5,15.0,0,67.919205
1966-01-01,47.75,5.75,0,61.74513
1966-01-01,47.75,6.0,0,68.598976
1966-01-01,47.75,6.25,0,83.3988
1966-01-01,47.75,6.5,0,84.21349
1966-01-01,47.75,6.75,0,87.53964
1966-01-01,47.75,7.0,0,64.38688
1966-01-01,47.75,7.25,0,51.773754
1966-01-01,47.75,7.5,0,44.91282
1966-01-01,47.75,7.75,0,57.280247
1966-01-01,47.75,8.0,0,76.94003
1966-01-01,47.75,8.25,0,62.595642
1966-01-01,47.75,8.5,0,52.973328
1966-01-01,47.75,8.75,0,53.023537
1966-01-01,47.75,9.0,0,63.52331
1966-01-01,47.75,9.25,0,69.13259
1966-01-01,47.75,9.5,0,64.553474
1966-01-01,47.75,9.75,0,71.26076
1966-01-01,47.75,10.0,0,85.192375
1966-01-01,47.75,10.25,0,85.57531
1966-01-01,47.75,10.5,0,82.93919
1966-01-01,47.75,10.75,0,83.28943
1966-01-01,47.75,11.0,0,85.54736
1966-01-01,47.75,11.25,0,91.351715
1966-01-01,47.75,11.5,0,104.60382
1966-01-01,47.75,11.75,0,109.17276
1966-01-01,47.75,12.0,0,111.32392
1966-01-01,47.75,12.25,0,124.70425
1966-01-01,47.75,12.5,0,132.39497
1966-01-01,47.75,12.75,0,126.186806
1966-01-01,47.75,13.0,0,123.573715
1966-01-01,47.75,13.25,0,121.55777
1966-01-01,47.75,13.5,0,116.99424
1966-01-01,47.75,13.75,0,105.38924
1966-01-01,47.75,14.0,0,97.3878
1966-01-01,47.75,14.25,0,92.97188
1966-01-01,47.75,14.5,0,76.94101
1966-01-01,47.75,14.75,0,87.51633
1966-01-01,47.75,15.0,0,92.55098
1966-01-01,48.0,5.75,0,60.951218
1966-01-01,48.0,6.0,0,67.70378
1966-01-01,48.0,6.25,0,89.633446
1966-01-01,48.0,6.5,0,97.50164
1966-01-01,48.0,6.75,0,104.61458
1966-01-01,48.0,7.0,0,78.666
1966-01-01,48.0,7.25,0,59.67569
1966-01-01,48.0,7.5,0,49.052685
1966-01-01,48.0,7.75,0,59.21793
1966-01-01,48.0,8.0,0,78.93413
1966-01-01,48.0,8.25,0,70.42027
1966-01-01,48.0,8.5,0,60.584053
1966-01-01,48.0,8.75,0,51.863678
1966-01-01,48.0,9.0,0,55.182713
1966-01-01,48.0,9.25,0,58.43022
1966-01-01,48.0,9.5,0,56.896484
1966-01-01,48.0,9.75,0,55.012
1966-01-01,48.0,10.0,0,56.409866
1966-01-01,48.0,10.25,0,59.770355
1966-01-01,48.0,10.5,0,64.05593
1966-01-01,48.0,10.75,0,63.853462
1966-01-01,48.0,11.0,0,67.67464
1966-01-01,48.0,11.25,0,75.96631
1966-01-01,48.0,11.5,0,83.05056
1966-01-01,48.0,11.75,0,89.66779
1966-01-01,48.0,12.0,0,94.6706
1966-01-01,48.0,12.25,0,93.52424
1966-01-01,48.0,12.5,0,92.40576
1966-01-01,48.0,12.75,0,94.50029
1966-01-01,48.0,13.0,0,101.380615
1966-01-01,48.0,13.25,0,98.90146
1966-01-01,48.0,13.5,0,95.33208
1966-01-01,48.0,13.75,0,88.9565
1966-01-01,48.0,14.0,0,93.698
1966-01-01,48.0,14.25,0,94.41303
1966-01-01,48.0,14.5,0,84.25859
1966-01-01,48.0,14.75,0,73.52257
1966-01-01,48.0,15.0,0,74.12291
1966-01-01,48.25,5.75,0,65.08017
1966-01-01,48.25,6.0,0,64.95357
1966-01-01,48.25,6.25,0,66.01853
1966-01-01,48.25,6.5,0,71.47571
1966-01-01,48.25,6.75,0,81.4762
1966-01-01,48.25,7.0,0,75.49661
1966-01-01,48.25,7.25,0,61.525795
1966-01-01,48.25,7.5,0,50.712082
1966-01-01,48.25,7.75,0,52.667088
1966-01-01,48.25,8.0,0,72.215744
1966-01-01,48.25,8.25,0,76.10207
1966-01-01,48.25,8.5,0,73.534454
1966-01-01,48.25,8.75,0,54.762363
1966-01-01,48.25,9.0,0,57.280083
1966-01-01,48.25,9.25,0,61.34223
1966-01-01,48.25,9.5,0,56.72042
1966-01-01,48.25,9.75,0,54.54353
1966-01-01,48.25,10.0,0,51.2755
1966-01-01,48.25,10.25,0,47.594048
1966-01-01,48.25,10.5,0,49.510994
1966-01-01,48.25,10.75,0,58.24016
1966-01-01,48.25,11.0,0,62.63018
1966-01-01,48.25,11.25,0,66.16264
1966-01-01,48.25,11.5,0,65.5029
1966-01-01,48.25,11.75,0,67.201836
1966-01-01,48.25,12.0,0,71.565315
1966-01-01,48.25,12.25,0,70.892555
1966-01-01,48.25,12.5,0,72.44471
1966-01-01,48.25,12.75,0,74.44336
1966-01-01,48.25,13.0,0,85.320404
1966-01-01,48.25,13.25,0,90.46657
1966-01-01,48.25,13.5,0,76.80464
1966-01-01,48.25,13.75,0,72.20172
1966-01-01,48.25,14.0,0,73.698494
1966-01-01,48.25,14.25,0,67.95907
1966-01-01,48.25,14.5,0,57.03379
1966-01-01,48.25,14.75,0,56.873337
1966-01-01,48.25,15.0,0,54.935905
1966-01-01,48.5,5.75,0,60.45485
1966-01-01,48.5,6.0,0,57.58264
1966-01-01,48.5,6.25,0,55.4459
1966-01-01,48.5,6.5,0,58.2063
1966-01-01,48.5,6.75,0,68.44733
1966-01-01,48.5,7.0,0,69.45817
1966-01-01,48.5,7.25,0,66.63132
1966-01-01,48.5,7.5,0,60.15492
1966-01-01,48.5,7.75,0,56.934875
1966-01-01,48.5,8.0,0,80.8351
1966-01-01,48.5,8.25,0,83.67948
1966-01-01,48.5,8.5,0,77.120804
1966-01-01,48.5,8.75,0,59.066265
1966-01-01,48.5,9.0,0,54.244274
1966-01-01,48.5,9.25,0,58.15603
1966-01-01,48.5,9.5,0,59.17637
1966-01-01,48.5,9.75,0,60.264606
1966-01-01,48.5,10.0,0,55.14404
1966-01-01,48.5,10.25,0,55.74728
1966-01-01,48.5,10.5,0,57.16774
1966-01-01,48.5,10.75,0,62.03059
1966-01-01,48.5,11.0,0,59.589615
1966-01-01,48.5,11.25,0,60.59507
1966-01-01,48.5,11.5,0,61.759266
1966-01-01,48.5,11.75,0,67.353745
1966-01-01,48.5,12.0,0,79.089165
1966-01-01,48.5,12.25,0,77.66889
1966-01-01,48.5,12.5,0,79.200714
1966-01-01,48.5,12.75,0,86.9336
1966-01-01,48.5,13.0,0,83.86847
1966-01-01,48.5,13.25,0,76.92075
1966-01-01,48.5,13.5,0,67.39116
1966-01-01,48.5,13.75,0,65.38147
1966-01-01,48.5,14.0,0,63.509247
1966-01-01,48.5,14.25,0,58.24404
1966-01-01,48.5,14.5,0,61.577793
1966-01-01,48.5,14.75,0,70.42741
1966-01-01,48.5,15.0,0,66.57887
1966-01-01,48.75,5.75,0,55.810005
1966-01-01,48.75,6.0,0,52.02749
1966-01-01,48.75,6.25,0,54.981945
1966-01-01,48.75,6.5,0,59.095604
1966-01-01,48.75,6.75,0,61.465286
1966-01-01,48.75,7.0,0,61.22685
1966-01-01,48.75,7.25,0,58.67966
1966-01-01,48.75,7.5,0,51.53563
1966-01-01,48.75,7.75,0,52.608215
1966-01-01,48.75,8.0,0,63.918617
1966-01-01,48.75,8.25,0,77.29265
1966-01-01,48.75,8.5,0,77.50966
1966-01-01,48.75,8.75,0,59.953484
1966-01-01,48.75,9.0,0,54.541782
1966-01-01,48.75,9.25,0,53.75696
1966-01-01,48.75,9.5,0,58.53819
1966-01-01,48.75,9.75,0,58.208706
1966-01-01,48.75,10.0,0,60.507286
1966-01-01,48.75,10.25,0,54.482727
1966-01-01,48.75,10.5,0,50.177094
1966-01-01,48.75,10.75,0,49.022186
1966-01-01,48.75,11.0,0,47.365883
1966-01-01,48.75,11.25,0,47.357075
1966-01-01,48.75,11.5,0,44.143898
1966-01-01,48.75,11.75,0,44.58642
1966-01-01,48.75,12.0,0,46.151833
1966-01-01,48.75,12.25,0,51.343906
1966-01-01,48.75,12.5,0,53.61606
1966-01-01,48.75,12.75,0,54.26646
1966-01-01,48.75,13.0,0,56.97225
1966-01-01,48.75,13.25,0,66.3698
1966-01-01,48.75,13.5,0,78.18245
1966-01-01,48.75,13.75,0,72.69599
1966-01-01,48.75,14.0,0,68.97783
1966-01-01,48.75,14.25,0,71.28455
1966-01-01,48.75,14.5,0,69.93007
1966-01-01,48.75,14.75,0,62.46809
1966-01-01,48.75,15.0,0,58.381783
1966-01-01,49.0,5.75,0,58.207966
1966-01-01,49.0,6.0,0,49.928642
1966-01-01,49.0,6.25,0,57.97814
1966-01-01,49.0,6.5,0,56.732677
1966-01-01,49.0,6.75,0,60.238056
1966-01-01,49.0,7.0,0,59.37317
1966-01-01,49.0,7.25,0,61.410473
1966-01-01,49.0,7.5,0,63.64989
1966-01-01,49.0,7.75,0,54.99509
1966-01-01,49.0,8.0,0,51.288864
1966-01-01,49.0,8.25,0,55.59061
1966-01-01,49.0,8.5,0,64.69104
1966-01-01,49.0,8.75,0,67.796295
1966-01-01,49.0,9.0,0,64.916405
1966-01-01,49.0,9.25,0,62.70025
1966-01-01,49.0,9.5,0,60.905495
1966-01-01,49.0,9.75,0,56.905266
1966-01-01,49.0,10.0,0,52.207916
1966-01-01,49.0,10.25,0,48.701042
1966-01-01,49.0,10.5,0,47.07699
1966-01-01,49.0,10.75,0,46.050064
1966-01-01,49.0,11.0,0,45.516228
1966-01-01,49.0,11.25,0,49.277073
1966-01-01,49.0,11.5,0,47.735947
1966-01-01,49.0,11.75,0,45.958298
1966-01-01,49.0,12.0,0,49.786785
1966-01-01,49.0,12.25,0,54.697746
1966-01-01,49.0,12.5,0,61.550323
1966-01-01,49.0,12.75,0,89.261246
1966-01-01,49.0,13.0,0,109.341675
1966-01-01,49.0,13.25,0,97.356476
1966-01-01,49.0,13.5,0,81.466866
1966-01-01,49.0,13.75,0,72.78871
1966-01-01,49.0,14.0,0,64.81672
1966-01-01,49.0,14.25,0,59.27182
1966-01-01,49.0,14.5,0,56.900772
1966-01-01,49.0,14.75,0,53.241447
1966-01-01,49.0,15.0,0,52.316658
1966-01-01,49.25,5.75,0,61.158653
1966-01-01,49.25,6.0,0,57.72115
1966-01-01,49.25,6.25,0,55.35413
1966-01-01,49.25,6.5,0,59.985657
1966-01-01,49.25,6.75,0,66.79845
1966-01-01,49.25,7.0,0,62.238686
1966-01-01,49.25,7.25,0,63.71071
1966-01-01,49.25,7.5,0,63.71524
1966-01-01,49.25,7.75,0,54.646515
1966-01-01,49.25,8.0,0,50.17138
1966-01-01,49.25,8.25,0,50.60197
1966-01-01,49.25,8.5,0,58.059494
1966-01-01,49.25,8.75,0,68.01984
1966-01-01,49.25,9.0,0,66.62392
1966-01-01,49.25,9.25,0,63.76602
1966-01-01,49.25,9.5,0,56.96007
1966-01-01,49.25,9.75,0,52.664516
1966-01-01,49.25,10.0,0,51.13437
1966-01-01,49.25,10.25,0,48.19729
1966-01-01,49.25,10.5,0,44.987644
1966-01-01,49.25,10.75,0,43.223385
1966-01-01,49.25,11.0,0,47.54778
1966-01-01,49.25,11.25,0,51.400406
1966-01-01,49.25,11.5,0,47.826073
1966-01-01,49.25,11.75,0,43.826347
1966-01-01,49.25,12.0,0,42.475197
1966-01-01,49.25,12.25,0,46.692345
1966-01-01,49.25,12.5,0,49.9263
1966-01-01,49.25,12.75,0,54.287674
1966-01-01,49.25,13.0,0,65.202415
1966-01-01,49.25,13.25,0,68.354385
1966-01-01,49.25,13.5,0,63.479427
1966-01-01,49.25,13.75,0,56.22481
1966-01-01,49.25,14.0,0,49.298782
1966-01-01,49.25,14.25,0,53.375458
1966-01-01,49.25,14.5,0,65.84386
1966-01-01,49.25,14.75,0,63.29563
1966-01-01,49.25,15.0,0,68.16674
1966-01-01,49.5,5.75,0,76.8039
1966-01-01,49.5,6.0,0,69.92673
1966-01-01,49.5,6.25,0,61.901566
1966-01-01,49.5,6.5,0,68.96018
1966-01-01,49.5,6.75,0,70.593864
1966-01-01,49.5,7.0,0,74.37849
1966-01-01,49.5,7.25,0,63.037174
1966-01-01,49.5,7.5,0,55.03154
1966-01-01,49.5,7.75,0,50.10984
1966-01-01,49.5,8.0,0,45.89078
1966-01-01,49.5,8.25,0,47.976257
1966-01-01,49.5,8.5,0,55.495014
1966-01-01,49.5,8.75,0,68.36126
1966-01-01,49.5,9.0,0,65.22984
1966-01-01,49.5,9.25,0,62.236984
1966-01-01,49.5,9.5,0,51.102844
1966-01-01,49.5,9.75,0,45.837154
1966-01-01,49.5,10.0,0,45.60183
1966-01-01,49.5,10.25,0,43.358765
1966-01-01,49.5,10.5,0,45.500313
1966-01-01,49.5,10.75,0,44.146065
1966-01-01,49.5,11.0,0,46.481133
1966-01-01,49.5,11.25,0,54.53391
1966-01-01,49.5,11.5,0,55.00335
1966-01-01,49.5,11.75,0,50.201683
1966-01-01,49.5,12.0,0,43.91385
1966-01-01,49.5,12.25,0,46.67379
1966-01-01,49.5,12.5,0,52.90767
1966-01-01,49.5,12.75,0,51.186554
1966-01-01,49.5,13.0,0,49.41842
1966-01-01,49.5,13.25,0,49.077484
1966-01-01,49.5,13.5,0,46.021477
1966-01-01,49.5,13.75,0,50.56283
1966-01-01,49.5,14.0,0,47.599304
1966-01-01,49.5,14.25,0,54.90467
1966-01-01,49.5,14.5,0,62.76635
1966-01-01,49.5,14.75,0,61.47741
1966-01-01,49.5,15.0,0,64.39497
1966-01-01,49.75,5.75,0,79.595116
1966-01-01,49.75,6.0,0,74.59306
1966-01-01,49.75,6.25,0,67.526794
1966-01-01,49.75,6.5,0,71.60015
1966-01-01,49.75,6.75,0,70.33774
1966-01-01,49.75,7.0,0,75.27519
1966-01-01,49.75,7.25,0,63.489204
1966-01-01,49.75,7.5,0,55.741096
1966-01-01,49.75,7.75,0,50.358295
1966-01-01,49.75,8.0,0,46.54363
1966-01-01,49.75,8.25,0,45.25614
1966-01-01,49.75,8.5,0,50.091972
1966-01-01,49.75,8.75,0,61.988358
1966-01-01,49.75,9.0,0,58.811424
1966-01-01,49.75,9.25,0,54.84342
1966-01-01,49.75,9.5,0,51.306484
1966-01-01,49.75,9.75,0,47.568565
1966-01-01,49.75,10.0,0,46.15449
1966-01-01,49.75,10.25,0,46.645172
1966-01-01,49.75,10.5,0,45.73368
1966-01-01,49.75,10.75,0,48.300728
1966-01-01,49.75,11.0,0,52.881207
1966-01-01,49.75,11.25,0,60.555473
1966-01-01,49.75,11.5,0,61.913013
1966-01-01,49.75,11.75,0,57.719265
1966-01-01,49.75,12.0,0,50.71521
1966-01-01,49.75,12.25,0,53.465134
1966-01-01,49.75,12.5,0,55.548622
1966-01-01,49.75,12.75,0,46.33521
1966-01-01,49.75,13.0,0,46.61775
1966-01-01,49.75,13.25,0,50.15614
1966-01-01,49.75,13.5,0,52.541008
1966-01-01,49.75,13.75,0,52.741768
1966-01-01,49.75,14.0,0,49.6342
1966-01-01,49.75,14.25,0,49.59345
1966-01-01,49.75,14.5,0,55.251137
1966-01-01,49.75,14.75,0,53.96341
1966-01-01,49.75,15.0,0,55.68073
1966-01-01,50.0,5.75,0,75.37098
1966-01-01,50.0,6.0,0,69.85066
1966-01-01,50.0,6.25,0,69.10849
1966-01-01,50.0,6.5,0,69.78487
1966-01-01,50.0,6.75,0,68.53701
1966-01-01,50.0,7.0,0,68.840515
1966-01-01,50.0,7.25,0,64.54993
1966-01-01,50.0,7.5,0,54.621235
1966-01-01,50.0,7.75,0,48.731792
1966-01-01,50.0,8.0,0,53.030704
1966-01-01,50.0,8.25,0,55.661926
1966-01-01,50.0,8.5,0,60.546173
1966-01-01,50.0,8.75,0,55.833588
1966-01-01,50.0,9.0,0,55.659546
1966-01-01,50.0,9.25,0,56.369556
1966-01-01,50.0,9.5,0,56.459194
1966-01-01,50.0,9.75,0,54.15793
1966-01-01,50.0,10.0,0,51.43572
1966-01-01,50.0,10.25,0,50.535896
1966-01-01,50.0,10.5,0,48.516758
1966-01-01,50.0,10.75,0,53.31422
1966-01-01,50.0,11.0,0,57.392574
1966-01-01,50.0,11.25,0,67.37854
1966-01-01,50.0,11.5,0,66.976105
1966-01-01,50.0,11.75,0,62.799934
1966-01-01,50.0,12.0,0,54.244465
1966-01-01,50.0,12.25,0,54.078354
1966-01-01,50.0,12.5,0,54.049454
1966-01-01,50.0,12.75,0,42.951347
1966-01-01,50.0,13.0,0,54.595463
1966-01-01,50.0,13.25,0,63.84777
1966-01-01,50.0,13.5,0,66.26701
1966-01-01,50.0,13.75,0,74.33796
1966-01-01,50.0,14.0,0,63.83755
1966-01-01,50.0,14.25,0,58.851
1966-01-01,50.0,14.5,0,53.602238
1966-01-01,50.0,14.75,0,46.673508
1966-01-01,50.0,15.0,0,48.512222
1966-01-01,50.25,5.75,0,79.760544
1966-01-01,50.25,6.0,0,79.89483
1966-01-01,50.25,6.25,0,78.470215
1966-01-01,50.25,6.5,0,81.30482
1966-01-01,50.25,6.75,0,80.01349
1966-01-01,50.25,7.0,0,72.61634
1966-01-01,50.25,7.25,0,63.771233
1966-01-01,50.25,7.5,0,56.155914
1966-01-01,50.25,7.75,0,59.24511
1966-01-01,50.25,8.0,0,63.52188
1966-01-01,50.25,8.25,0,66.871155
1966-01-01,50.25,8.5,0,62.49879
1966-01-01,50.25,8.75,0,52.771343
1966-01-01,50.25,9.0,0,53.28631
1966-01-01,50.25,9.25,0,61.972614
1966-01-01,50.25,9.5,0,65.452545
1966-01-01,50.25,9.75,0,63.16542
1966-01-01,50.25,10.0,0,57.456978
1966-01-01,50.25,10.25,0,53.12085
1966-01-01,50.25,10.5,0,51.109318
1966-01-01,50.25,10.75,0,54.986717
1966-01-01,50.25,11.0,0,58.13454
1966-01-01,50.25,11.25,0,69.14283
1966-01-01,50.25,11.5,0,69.33448
1966-01-01,50.25,11.75,0,66.498764
1966-01-01,50.25,12.0,0,59.4914
1966-01-01,50.25,12.25,0,59.327618
1966-01-01,50.25,12.5,0,69.44463
1966-01-01,50.25,12.75,0,58.718678
1966-01-01,50.25,13.0,0,55.54293
1966-01-01,50.25,13.25,0,67.74043
1966-01-01,50.25,13.5,0,74.99362
1966-01-01,50.25,13.75,0,86.864
1966-01-01,50.25,14.0,0,74.10075
1966-01-01,50.25,14.25,0,65.452576
1966-01-01,50.25,14.5,0,55.31784
1966-01-01,50.25,14.75,0,46.48065
1966-01-01,50.25,15.0,0,45.345795
1966-01-01,50.5,5.75,0,84.94634
1966-01-01,50.5,6.0,0,84.04091
1966-01-01,50.5,6.25,0,81.7554
1966-01-01,50.5,6.5,0,81.58163
1966-01-01,50.5,6.75,0,80.10222
1966-01-01,50.5,7.0,0,72.432556
1966-01-01,50.5,7.25,0,74.25786
1966-01-01,50.5,7.5,0,68.60809
1966-01-01,50.5,7.75,0,70.83152
1966-01-01,50.5,8.0,0,68.11
1966-01-01,50.5,8.25,0,64.19539
1966-01-01,50.5,8.5,0,60.9143
1966-01-01,50.5,8.75,0,57.479614
1966-01-01,50.5,9.0,0,62.733658
1966-01-01,50.5,9.25,0,66.4368
1966-01-01,50.5,9.5,0,64.545105
1966-01-01,50.5,9.75,0,63.79415
1966-01-01,50.5,10.0,0,56.30687
1966-01-01,50.5,10.25,0,53.56983
1966-01-01,50.5,10.5,0,55.130516
1966-01-01,50.5,10.75,0,61.565845
1966-01-01,50.5,11.0,0,66.184006
1966-01-01,50.5,11.25,0,68.41326
1966-01-01,50.5,11.5,0,64.97807
1966-01-01,50.5,11.75,0,60.838974
1966-01-01,50.5,12.0,0,64.66936
1966-01-01,50.5,12.25,0,79.89192
1966-01-01,50.5,12.5,0,96.45098
1966-01-01,50.5,12.75,0,86.148254
1966-01-01,50.5,13.0,0,75.58774
1966-01-01,50.5,13.25,0,58.306705
1966-01-01,50.5,13.5,0,65.104004
1966-01-01,50.5,13.75,0,71.15459
1966-01-01,50.5,14.0,0,65.205574
1966-01-01,50.5,14.25,0,57.802666
1966-01-01,50.5,14.5,0,53.71403
1966-01-01,50.5,14.75,0,53.35096
1966-01-01,50.5,15.0,0,49.21292
1966-01-01,50.75,5.75,0,77.41432
1966-01-01,50.75,6.0,0,77.14224
1966-01-01,50.75,6.25,0,74.45668
1966-01-01,50.75,6.5,0,69.14617
1966-01-01,50.75,6.75,0,68.14863
1966-01-01,50.75,7.0,0,69.97749
1966-01-01,50.75,7.25,0,77.21423
1966-01-01,50.75,7.5,0,86.83488
1966-01-01,50.75,7.75,0,82.26041
1966-01-01,50.75,8.0,0,77.50868
1966-01-01,50.75,8.25,0,71.56853
1966-01-01,50.75,8.5,0,67.299866
1966-01-01,50.75,8.75,0,62.891235
1966-01-01,50.75,9.0,0,64.478874
1966-01-01,50.75,9.25,0,63.81203
1966-01-01,50.75,9.5,0,55.568233
1966-01-01,50.75,9.75,0,59.286613
1966-01-01,50.75,10.0,0,62.710754
1966-01-01,50.75,10.25,0,66.123
1966-01-01,50.75,10.5,0,69.604416
1966-01-01,50.75,10.75,0,74.25691
1966-01-01,50.75,11.0,0,74.84727
1966-01-01,50.75,11.25,0,74.79239
1966-01-01,50.75,11.5,0,66.40244
1966-01-01,50.75,11.75,0,61.070423
1966-01-01,50.75,12.0,0,67.55878
1966-01-01,50.75,12.25,0,81.95811
1966-01-01,50.75,12.5,0,94.39515
1966-01-01,50.75,12.75,0,92.06702
1966-01-01,50.75,13.0,0,83.82893
1966-01-01,50.75,13.25,0,66.667046
1966-01-01,50.75,13.5,0,68.96161
1966-01-01,50.75,13.75,0,68.38752
1966-01-01,50.75,14.0,0,66.39241
1966-01-01,50.75,14.25,0,62.67549
1966-01-01,50.75,14.5,0,59.235596
1966-01-01,50.75,14.75,0,58.598526
1966-01-01,50.75,15.0,0,59.61618
1966-01-01,51.0,5.75,0,64.8911
1966-01-01,51.0,6.0,0,62.879322
1966-01-01,51.0,6.25,0,61.28624
1966-01-01,51.0,6.5,0,58.832645
1966-01-01,51.0,6.75,0,59.922462
1966-01-01,51.0,7.0,0,66.47062
1966-01-01,51.0,7.25,0,73.63939
1966-01-01,51.0,7.5,0,83.42316
1966-01-01,51.0,7.75,0,88.02034
1966-01-01,51.0,8.0,0,87.101715
1966-01-01,51.0,8.25,0,79.755554
1966-01-01,51.0,8.5,0,75.360054
1966-01-01,51.0,8.75,0,68.68052
1966-01-01,51.0,9.0,0,68.6426
1966-01-01,51.0,9.25,0,68.86362
1966-01-01,51.0,9.5,0,69.72646
1966-01-01,51.0,9.75,0,67.84918
1966-01-01,51.0,10.0,0,65.34961
1966-01-01,51.0,10.25,0,66.797516
1966-01-01,51.0,10.5,0,66.71736
1966-01-01,51.0,10.75,0,64.43118
1966-01-01,51.0,11.0,0,63.640602
1966-01-01,51.0,11.25,0,63.261505
1966-01-01,51.0,11.5,0,68.1138
1966-01-01,51.0,11.75,0,72.12734
1966-01-01,51.0,12.0,0,68.48836
1966-01-01,51.0,12.25,0,64.88965
1966-01-01,51.0,12.5,0,67.597626
1966-01-01,51.0,12.75,0,73.89807
1966-01-01,51.0,13.0,0,75.01323
1966-01-01,51.0,13.25,0,68.436874
1966-01-01,51.0,13.5,0,70.33154
1966-01-01,51.0,13.75,0,68.78281
1966-01-01,51.0,14.0,0,66.009514
1966-01-01,51.0,14.25,0,60.350433
1966-01-01,51.0,14.5,0,54.347076
1966-01-01,51.0,14.75,0,57.0755
1966-01-01,51.0,15.0,0,61.202995
1966-01-01,51.25,5.75,0,61.985016
1966-01-01,51.25,6.0,0,60.223106
1966-01-01,51.25,6.25,0,58.75493
1966-01-01,51.25,6.5,0,57.891884
1966-01-01,51.25,6.75,0,58.784737
1966-01-01,51.25,7.0,0,68.14531
1966-01-01,51.25,7.25,0,69.35268
1966-01-01,51.25,7.5,0,70.02234
1966-01-01,51.25,7.75,0,75.21533
1966-01-01,51.25,8.0,0,83.188034
1966-01-01,51.25,8.25,0,89.218636
1966-01-01,51.25,8.5,0,72.11638
1966-01-01,51.25,8.75,0,69.465866
1966-01-01,51.25,9.0,0,72.74199
1966-01-01,51.25,9.25,0,74.9452
1966-01-01,51.25,9.5,0,80.51398
1966-01-01,51.25,9.75,0,80.554016
1966-01-01,51.25,10.0,0,78.363205
1966-01-01,51.25,10.25,0,77.111946
1966-01-01,51.25,10.5,0,73.75549
1966-01-01,51.25,10.75,0,69.30733
1966-01-01,51.25,11.0,0,70.96671
1966-01-01,51.25,11.25,0,75.429924
1966-01-01,51.25,11.5,0,68.865776
1966-01-01,51.25,11.75,0,70.1127
1966-01-01,51.25,12.0,0,65.61255
1966-01-01,51.25,12.25,0,65.52887
1966-01-01,51.25,12.5,0,65.41203
1966-01-01,51.25,12.75,0,63.71669
1966-01-01,51.25,13.0,0,59.708397
1966-01-01,51.25,13.25,0,55.490032
1966-01-01,51.25,13.5,0,54.528957
1966-01-01,51.25,13.75,0,53.16779
1966-01-01,51.25,14.0,0,55.111904
1966-01-01,51.25,14.25,0,55.88792
1966-01-01,51.25,14.5,0,59.330936
1966-01-01,51.25,14.75,0,60.45102
1966-01-01,51.25,15.0,0,60.32158
1966-01-01,51.5,5.75,0,59.703117
1966-01-01,51.5,6.0,0,71.2068
1966-01-01,51.5,6.25,0,77.48151
1966-01-01,51.5,6.5,0,68.04754
1966-01-01,51.5,6.75,0,60.39432
1966-01-01,51.5,7.0,0,57.622013
1966-01-01,51.5,7.25,0,58.62526
1966-01-01,51.5,7.5,0,57.097004
1966-01-01,51.5,7.75,0,55.60112
1966-01-01,51.5,8.0,0,61.566364
1966-01-01,51.5,8.25,0,76.597244
1966-01-01,51.5,8.5,0,80.776215
1966-01-01,51.5,8.75,0,69.61681
1966-01-01,51.5,9.0,0,59.975613
1966-01-01,51.5,9.25,0,58.78402
1966-01-01,51.5,9.5,0,61.96761
1966-01-01,51.5,9.75,0,62.943985
1966-01-01,51.5,10.0,0,63.880905
1966-01-01,51.5,10.25,0,70.08359
1966-01-01,51.5,10.5,0,68.35244
1966-01-01,51.5,10.75,0,72.089676
1966-01-01,51.5,11.0,0,78.04822
1966-01-01,51.5,11.25,0,82.116615
1966-01-01,51.5,11.5,0,68.42566
1966-01-01,51.5,11.75,0,66.0388
1966-01-01,51.5,12.0,0,63.123936
1966-01-01,51.5,12.25,0,63.328033
