time,lat,lon,realization,cooling_degree_days (data)
1952-01-01,50.25,14.5,0,82.467415
1952-01-01,50.25,14.75,0,82.964096
1952-01-01,50.25,15.0,0,80.45968
1952-01-01,50.5,5.75,0,24.4161
1952-01-01,50.5,6.0,0,21.619446
1952-01-01,50.5,6.25,0,20.478424
1952-01-01,50.5,6.5,0,22.855713
1952-01-01,50.5,6.75,0,27.125237
1952-01-01,50.5,7.0,0,36.94789
1952-01-01,50.5,7.25,0,40.817596
1952-01-01,50.5,7.5,0,49.17421
1952-01-01,50.5,7.75,0,48.609665
1952-01-01,50.5,8.0,0,46.47725
1952-01-01,50.5,8.25,0,47.925583
1952-01-01,50.5,8.5,0,53.04026
1952-01-01,50.5,8.75,0,62.069946
1952-01-01,50.5,9.0,0,58.702705
1952-01-01,50.5,9.25,0,52.405624
1952-01-01,50.5,9.5,0,46.09565
1952-01-01,50.5,9.75,0,44.977196
1952-01-01,50.5,10.0,0,44.479065
1952-01-01,50.5,10.25,0,45.582657
1952-01-01,50.5,10.5,0,43.386734
1952-01-01,50.5,10.75,0,46.143257
1952-01-01,50.5,11.0,0,44.553215
1952-01-01,50.5,11.25,0,42.398056
1952-01-01,50.5,11.5,0,45.503876
1952-01-01,50.5,11.75,0,44.387634
1952-01-01,50.5,12.0,0,40.699768
1952-01-01,50.5,12.25,0,37.559647
1952-01-01,50.5,12.5,0,32.218704
1952-01-01,50.5,12.75,0,25.647186
1952-01-01,50.5,13.0,0,20.202614
1952-01-01,50.5,13.25,0,27.823608
1952-01-01,50.5,13.5,0,40.928436
1952-01-01,50.5,13.75,0,55.4368
1952-01-01,50.5,14.0,0,63.52317
1952-01-01,50.5,14.25,0,69.44151
1952-01-01,50.5,14.5,0,72.21604
1952-01-01,50.5,14.75,0,69.868515
1952-01-01,50.5,15.0,0,65.35979
1952-01-01,50.75,5.75,0,32.41694
1952-01-01,50.75,6.0,0,30.944183
1952-01-01,50.75,6.25,0,30.064316
1952-01-01,50.75,6.5,0,35.26979
1952-01-01,50.75,6.75,0,40.995163
1952-01-01,50.75,7.0,0,48.21705
1952-01-01,50.75,7.25,0,48.717155
1952-01-01,50.75,7.5,0,44.554
1952-01-01,50.75,7.75,0,37.77256
1952-01-01,50.75,8.0,0,33.934235
1952-01-01,50.75,8.25,0,33.09565
1952-01-01,50.75,8.5,0,37.962433
1952-01-01,50.75,8.75,0,45.79721
1952-01-01,50.75,9.0,0,46.54235
1952-01-01,50.75,9.25,0,46.794243
1952-01-01,50.75,9.5,0,44.362015
1952-01-01,50.75,9.75,0,43.10553
1952-01-01,50.75,10.0,0,42.85932
1952-01-01,50.75,10.25,0,40.72596
1952-01-01,50.75,10.5,0,37.327896
1952-01-01,50.75,10.75,0,33.3376
1952-01-01,50.75,11.0,0,34.535538
1952-01-01,50.75,11.25,0,36.66632
1952-01-01,50.75,11.5,0,46.146667
1952-01-01,50.75,11.75,0,51.50225
1952-01-01,50.75,12.0,0,51.658577
1952-01-01,50.75,12.25,0,48.511436
1952-01-01,50.75,12.5,0,45.32351
1952-01-01,50.75,12.75,0,39.03103
1952-01-01,50.75,13.0,0,32.741768
1952-01-01,50.75,13.25,0,27.686417
1952-01-01,50.75,13.5,0,27.419044
1952-01-01,50.75,13.75,0,30.446838
1952-01-01,50.75,14.0,0,37.010635
1952-01-01,50.75,14.25,0,42.052025
1952-01-01,50.75,14.5,0,47.815437
1952-01-01,50.75,14.75,0,44.447548
1952-01-01,50.75,15.0,0,38.377518
1952-01-01,51.0,5.75,0,41.289665
1952-01-01,51.0,6.0,0,41.644676
1952-01-01,51.0,6.25,0,42.69725
1952-01-01,51.0,6.5,0,50.215813
1952-01-01,51.0,6.75,0,53.451057
1952-01-01,51.0,7.0,0,49.878487
1952-01-01,51.0,7.25,0,42.967644
1952-01-01,51.0,7.5,0,34.39801
1952-01-01,51.0,7.75,0,27.776917
1952-01-01,51.0,8.0,0,24.040237
1952-01-01,51.0,8.25,0,22.679688
1952-01-01,51.0,8.5,0,25.719109
1952-01-01,51.0,8.75,0,31.630478
1952-01-01,51.0,9.0,0,35.449997
1952-01-01,51.0,9.25,0,38.842804
1952-01-01,51.0,9.5,0,38.095657
1952-01-01,51.0,9.75,0,37.280327
1952-01-01,51.0,10.0,0,36.88624
1952-01-01,51.0,10.25,0,35.831306
1952-01-01,51.0,10.5,0,36.206833
1952-01-01,51.0,10.75,0,40.139343
1952-01-01,51.0,11.0,0,44.01539
1952-01-01,51.0,11.25,0,49.84079
1952-01-01,51.0,11.5,0,49.127922
1952-01-01,51.0,11.75,0,47.714287
1952-01-01,51.0,12.0,0,46.762505
1952-01-01,51.0,12.25,0,48.97854
1952-01-01,51.0,12.5,0,53.66121
1952-01-01,51.0,12.75,0,53.910255
1952-01-01,51.0,13.0,0,51.023384
1952-01-01,51.0,13.25,0,42.871124
1952-01-01,51.0,13.5,0,40.65764
1952-01-01,51.0,13.75,0,40.269882
1952-01-01,51.0,14.0,0,41.110947
1952-01-01,51.0,14.25,0,42.2228
1952-01-01,51.0,14.5,0,44.02494
1952-01-01,51.0,14.75,0,45.78643
1952-01-01,51.0,15.0,0,47.95301
1952-01-01,51.25,5.75,0,41.67144
1952-01-01,51.25,6.0,0,43.13189
1952-01-01,51.25,6.25,0,45.855476
1952-01-01,51.25,6.5,0,47.518265
1952-01-01,51.25,6.75,0,48.399734
1952-01-01,51.25,7.0,0,43.3182
1952-01-01,51.25,7.25,0,37.237984
1952-01-01,51.25,7.5,0,30.559204
1952-01-01,51.25,7.75,0,27.372505
1952-01-01,51.25,8.0,0,24.690361
1952-01-01,51.25,8.25,0,20.777512
1952-01-01,51.25,8.5,0,21.365692
1952-01-01,51.25,8.75,0,22.751389
1952-01-01,51.25,9.0,0,28.237152
1952-01-01,51.25,9.25,0,31.731659
1952-01-01,51.25,9.5,0,33.01494
1952-01-01,51.25,9.75,0,34.713547
1952-01-01,51.25,10.0,0,35.823265
1952-01-01,51.25,10.25,0,34.38379
1952-01-01,51.25,10.5,0,33.647728
1952-01-01,51.25,10.75,0,35.034157
1952-01-01,51.25,11.0,0,37.383568
1952-01-01,51.25,11.25,0,40.209976
1952-01-01,51.25,11.5,0,42.05166
1952-01-01,51.25,11.75,0,43.127464
1952-01-01,51.25,12.0,0,47.210114
1952-01-01,51.25,12.25,0,49.109543
1952-01-01,51.25,12.5,0,50.907776
1952-01-01,51.25,12.75,0,50.41915
1952-01-01,51.25,13.0,0,52.125946
1952-01-01,51.25,13.25,0,58.349403
1952-01-01,51.25,13.5,0,58.41648
1952-01-01,51.25,13.75,0,60.3403
1952-01-01,51.25,14.0,0,57.909134
1952-01-01,51.25,14.25,0,57.12755
1952-01-01,51.25,14.5,0,54.77926
1952-01-01,51.25,14.75,0,56.771164
1952-01-01,51.25,15.0,0,60.54447
1952-01-01,51.5,5.75,0,36.34748
1952-01-01,51.5,6.0,0,38.613792
1952-01-01,51.5,6.25,0,41.191994
1952-01-01,51.5,6.5,0,42.733025
1952-01-01,51.5,6.75,0,44.71402
1952-01-01,51.5,7.0,0,46.194885
1952-01-01,51.5,7.25,0,41.31378
1952-01-01,51.5,7.5,0,39.92668
1952-01-01,51.5,7.75,0,40.37185
1952-01-01,51.5,8.0,0,37.012505
1952-01-01,51.5,8.25,0,31.740326
1952-01-01,51.5,8.5,0,28.242348
1952-01-01,51.5,8.75,0,26.4814
1952-01-01,51.5,9.0,0,29.858719
1952-01-01,51.5,9.25,0,31.785774
1952-01-01,51.5,9.5,0,34.812767
1952-01-01,51.5,9.75,0,35.269897
1952-01-01,51.5,10.0,0,33.590622
1952-01-01,51.5,10.25,0,28.136818
1952-01-01,51.5,10.5,0,26.4161
1952-01-01,51.5,10.75,0,25.273033
1952-01-01,51.5,11.0,0,27.636848
1952-01-01,51.5,11.25,0,31.581146
1952-01-01,51.5,11.5,0,36.2397
1952-01-01,51.5,11.75,0,43.25004
1952-01-01,51.5,12.0,0,49.179832
1952-01-01,51.5,12.25,0,51.241043
1952-01-01,51.5,12.5,0,52.109283
1952-01-01,51.5,12.75,0,53.075928
1952-01-01,51.5,13.0,0,55.230995
1952-01-01,51.5,13.25,0,57.54313
1952-01-01,51.5,13.5,0,56.147644
1952-01-01,51.5,13.75,0,56.334694
1952-01-01,51.5,14.0,0,56.051834
1952-01-01,51.5,14.25,0,57.99179
1952-01-01,51.5,14.5,0,60.81247
1952-01-01,51.5,14.75,0,61.265945
1952-01-01,51.5,15.0,0,63.239037
1952-01-01,51.75,5.75,0,29.400452
1952-01-01,51.75,6.0,0,30.787186
1952-01-01,51.75,6.25,0,34.72364
1952-01-01,51.75,6.5,0,40.20793
1952-01-01,51.75,6.75,0,42.373047
1952-01-01,51.75,7.0,0,42.77008
1952-01-01,51.75,7.25,0,43.958435
1952-01-01,51.75,7.5,0,44.04431
1952-01-01,51.75,7.75,0,44.26906
1952-01-01,51.75,8.0,0,44.810272
1952-01-01,51.75,8.25,0,43.149864
1952-01-01,51.75,8.5,0,38.154045
1952-01-01,51.75,8.75,0,34.79312
1952-01-01,51.75,9.0,0,30.082535
1952-01-01,51.75,9.25,0,31.377068
1952-01-01,51.75,9.5,0,32.208992
1952-01-01,51.75,9.75,0,31.641022
1952-01-01,51.75,10.0,0,30.384468
1952-01-01,51.75,10.25,0,25.205734
1952-01-01,51.75,10.5,0,22.129692
1952-01-01,51.75,10.75,0,21.797272
1952-01-01,51.75,11.0,0,23.729675
1952-01-01,51.75,11.25,0,31.026062
1952-01-01,51.75,11.5,0,35.365517
1952-01-01,51.75,11.75,0,41.97328
1952-01-01,51.75,12.0,0,44.60401
1952-01-01,51.75,12.25,0,46.835976
1952-01-01,51.75,12.5,0,48.71882
1952-01-01,51.75,12.75,0,50.034393
1952-01-01,51.75,13.0,0,53.006355
1952-01-01,51.75,13.25,0,57.130386
1952-01-01,51.75,13.5,0,55.819763
1952-01-01,51.75,13.75,0,55.68728
1952-01-01,51.75,14.0,0,57.31862
1952-01-01,51.75,14.25,0,59.385612
1952-01-01,51.75,14.5,0,60.84404
1952-01-01,51.75,14.75,0,63.702515
1952-01-01,51.75,15.0,0,66.11196
1952-01-01,52.0,5.75,0,24.464806
1952-01-01,52.0,6.0,0,26.527061
1952-01-01,52.0,6.25,0,29.739838
1952-01-01,52.0,6.5,0,33.134804
1952-01-01,52.0,6.75,0,36.295
1952-01-01,52.0,7.0,0,37.297455
1952-01-01,52.0,7.25,0,38.82431
1952-01-01,52.0,7.5,0,40.619232
1952-01-01,52.0,7.75,0,40.975044
1952-01-01,52.0,8.0,0,39.41983
1952-01-01,52.0,8.25,0,38.992607
1952-01-01,52.0,8.5,0,36.90889
1952-01-01,52.0,8.75,0,35.278893
1952-01-01,52.0,9.0,0,31.72342
1952-01-01,52.0,9.25,0,28.638123
1952-01-01,52.0,9.5,0,28.821976
1952-01-01,52.0,9.75,0,29.589851
1952-01-01,52.0,10.0,0,28.773125
1952-01-01,52.0,10.25,0,25.704048
1952-01-01,52.0,10.5,0,24.372856
1952-01-01,52.0,10.75,0,24.335335
1952-01-01,52.0,11.0,0,25.940506
1952-01-01,52.0,11.25,0,32.66691
1952-01-01,52.0,11.5,0,35.808716
1952-01-01,52.0,11.75,0,38.043457
1952-01-01,52.0,12.0,0,39.294594
1952-01-01,52.0,12.25,0,40.21392
1952-01-01,52.0,12.5,0,42.4133
1952-01-01,52.0,12.75,0,42.522408
1952-01-01,52.0,13.0,0,45.66027
1952-01-01,52.0,13.25,0,50.582237
1952-01-01,52.0,13.5,0,51.921043
1952-01-01,52.0,13.75,0,55.09025
1952-01-01,52.0,14.0,0,56.42691
1952-01-01,52.0,14.25,0,56.264725
1952-01-01,52.0,14.5,0,58.498367
1952-01-01,52.0,14.75,0,61.156685
1952-01-01,52.0,15.0,0,63.169174
1952-01-01,52.25,5.75,0,21.492027
1952-01-01,52.25,6.0,0,23.628983
1952-01-01,52.25,6.25,0,25.045174
1952-01-01,52.25,6.5,0,27.973259
1952-01-01,52.25,6.75,0,30.737473
1952-01-01,52.25,7.0,0,32.457542
1952-01-01,52.25,7.25,0,33.93483
1952-01-01,52.25,7.5,0,35.52024
1952-01-01,52.25,7.75,0,37.03328
1952-01-01,52.25,8.0,0,35.502647
1952-01-01,52.25,8.25,0,34.118187
1952-01-01,52.25,8.5,0,32.959908
1952-01-01,52.25,8.75,0,32.556282
1952-01-01,52.25,9.0,0,31.225739
1952-01-01,52.25,9.25,0,29.352005
1952-01-01,52.25,9.5,0,29.816353
1952-01-01,52.25,9.75,0,31.380249
1952-01-01,52.25,10.0,0,30.5859
1952-01-01,52.25,10.25,0,31.439316
1952-01-01,52.25,10.5,0,30.525963
1952-01-01,52.25,10.75,0,31.141724
1952-01-01,52.25,11.0,0,31.796097
1952-01-01,52.25,11.25,0,30.27079
1952-01-01,52.25,11.5,0,32.704178
1952-01-01,52.25,11.75,0,33.423813
1952-01-01,52.25,12.0,0,36.310608
1952-01-01,52.25,12.25,0,36.268593
1952-01-01,52.25,12.5,0,36.881485
1952-01-01,52.25,12.75,0,36.71232
1952-01-01,52.25,13.0,0,38.19368
1952-01-01,52.25,13.25,0,42.410202
1952-01-01,52.25,13.5,0,46.681244
1952-01-01,52.25,13.75,0,47.84207
1952-01-01,52.25,14.0,0,49.975372
1952-01-01,52.25,14.25,0,49.96067
1952-01-01,52.25,14.5,0,52.87886
1952-01-01,52.25,14.75,0,54.473312
1952-01-01,52.25,15.0,0,55.237564
1952-01-01,52.5,5.75,0,13.733742
1952-01-01,52.5,6.0,0,17.972458
1952-01-01,52.5,6.25,0,21.312485
1952-01-01,52.5,6.5,0,23.185318
1952-01-01,52.5,6.75,0,24.777306
1952-01-01,52.5,7.0,0,26.876076
1952-01-01,52.5,7.25,0,28.522598
1952-01-01,52.5,7.5,0,29.756744
1952-01-01,52.5,7.75,0,31.65953
1952-01-01,52.5,8.0,0,33.86933
1952-01-01,52.5,8.25,0,32.65233
1952-01-01,52.5,8.5,0,31.799744
1952-01-01,52.5,8.75,0,31.816757
1952-01-01,52.5,9.0,0,31.708542
1952-01-01,52.5,9.25,0,31.347015
1952-01-01,52.5,9.5,0,32.164253
1952-01-01,52.5,9.75,0,33.20996
1952-01-01,52.5,10.0,0,34.771782
1952-01-01,52.5,10.25,0,34.10894
1952-01-01,52.5,10.5,0,33.03891
1952-01-01,52.5,10.75,0,33.194138
1952-01-01,52.5,11.0,0,29.249863
1952-01-01,52.5,11.25,0,29.671227
1952-01-01,52.5,11.5,0,30.102959
1952-01-01,52.5,11.75,0,31.777908
1952-01-01,52.5,12.0,0,33.49669
1952-01-01,52.5,12.25,0,33.465965
1952-01-01,52.5,12.5,0,32.78308
1952-01-01,52.5,12.75,0,32.402817
1952-01-01,52.5,13.0,0,32.87114
1952-01-01,52.5,13.25,0,36.054893
1952-01-01,52.5,13.5,0,35.90992
1952-01-01,52.5,13.75,0,36.10399
1952-01-01,52.5,14.0,0,37.98133
1952-01-01,52.5,14.25,0,42.789665
1952-01-01,52.5,14.5,0,45.415077
1952-01-01,52.5,14.75,0,47.617287
1952-01-01,52.5,15.0,0,47.12658
1952-01-01,52.75,5.75,0,4.412163
1952-01-01,52.75,6.0,0,11.129654
1952-01-01,52.75,6.25,0,15.325607
1952-01-01,52.75,6.5,0,17.090889
1952-01-01,52.75,6.75,0,18.480042
1952-01-01,52.75,7.0,0,20.144302
1952-01-01,52.75,7.25,0,22.625046
1952-01-01,52.75,7.5,0,24.64592
1952-01-01,52.75,7.75,0,26.8927
1952-01-01,52.75,8.0,0,29.07669
1952-01-01,52.75,8.25,0,29.629951
1952-01-01,52.75,8.5,0,28.633636
1952-01-01,52.75,8.75,0,28.778847
1952-01-01,52.75,9.0,0,28.900795
1952-01-01,52.75,9.25,0,29.273285
1952-01-01,52.75,9.5,0,29.657242
1952-01-01,52.75,9.75,0,30.753227
1952-01-01,52.75,10.0,0,30.267868
1952-01-01,52.75,10.25,0,27.604645
1952-01-01,52.75,10.5,0,28.130035
1952-01-01,52.75,10.75,0,29.728546
1952-01-01,52.75,11.0,0,30.840324
1952-01-01,52.75,11.25,0,31.713379
1952-01-01,52.75,11.5,0,31.390244
1952-01-01,52.75,11.75,0,31.92875
1952-01-01,52.75,12.0,0,31.065056
1952-01-01,52.75,12.25,0,29.572098
1952-01-01,52.75,12.5,0,28.345154
1952-01-01,52.75,12.75,0,27.458885
1952-01-01,52.75,13.0,0,27.16986
1952-01-01,52.75,13.25,0,27.037971
1952-01-01,52.75,13.5,0,26.838737
1952-01-01,52.75,13.75,0,27.53704
1952-01-01,52.75,14.0,0,28.34362
1952-01-01,52.75,14.25,0,32.82615
1952-01-01,52.75,14.5,0,36.810326
1952-01-01,52.75,14.75,0,39.363647
1952-01-01,52.75,15.0,0,40.38707
1952-01-01,53.0,5.75,0,3.1248627
1952-01-01,53.0,6.0,0,7.853943
1952-01-01,53.0,6.25,0,11.796959
1952-01-01,53.0,6.5,0,13.161095
1952-01-01,53.0,6.75,0,13.90493
1952-01-01,53.0,7.0,0,16.173111
1952-01-01,53.0,7.25,0,18.346039
1952-01-01,53.0,7.5,0,19.591576
1952-01-01,53.0,7.75,0,21.910393
1952-01-01,53.0,8.0,0,24.712952
1952-01-01,53.0,8.25,0,25.295273
1952-01-01,53.0,8.5,0,24.260002
1952-01-01,53.0,8.75,0,25.045319
1952-01-01,53.0,9.0,0,26.513374
1952-01-01,53.0,9.25,0,26.35479
1952-01-01,53.0,9.5,0,26.3302
1952-01-01,53.0,9.75,0,26.833008
1952-01-01,53.0,10.0,0,26.36139
1952-01-01,53.0,10.25,0,24.653244
1952-01-01,53.0,10.5,0,25.657677
1952-01-01,53.0,10.75,0,28.391167
1952-01-01,53.0,11.0,0,29.17591
1952-01-01,53.0,11.25,0,29.59404
1952-01-01,53.0,11.5,0,27.946808
1952-01-01,53.0,11.75,0,26.176529
1952-01-01,53.0,12.0,0,23.089684
1952-01-01,53.0,12.25,0,21.623116
1952-01-01,53.0,12.5,0,21.565285
1952-01-01,53.0,12.75,0,21.490273
1952-01-01,53.0,13.0,0,22.314522
1952-01-01,53.0,13.25,0,21.383858
1952-01-01,53.0,13.5,0,20.375534
1952-01-01,53.0,13.75,0,20.944283
1952-01-01,53.0,14.0,0,21.710419
1952-01-01,53.0,14.25,0,24.065804
1952-01-01,53.0,14.5,0,25.291962
1952-01-01,53.0,14.75,0,25.340431
1952-01-01,53.0,15.0,0,26.307503
1952-01-01,53.25,5.75,0,2.9141693
1952-01-01,53.25,6.0,0,5.9688797
1952-01-01,53.25,6.25,0,7.342392
1952-01-01,53.25,6.5,0,8.553909
1952-01-01,53.25,6.75,0,10.707306
1952-01-01,53.25,7.0,0,13.377647
1952-01-01,53.25,7.25,0,15.660538
1952-01-01,53.25,7.5,0,16.308327
1952-01-01,53.25,7.75,0,17.593231
1952-01-01,53.25,8.0,0,19.836609
1952-01-01,53.25,8.25,0,21.3694
1952-01-01,53.25,8.5,0,21.391556
1952-01-01,53.25,8.75,0,22.733353
1952-01-01,53.25,9.0,0,24.618134
1952-01-01,53.25,9.25,0,24.405632
1952-01-01,53.25,9.5,0,24.536125
1952-01-01,53.25,9.75,0,24.141289
1952-01-01,53.25,10.0,0,23.235466
1952-01-01,53.25,10.25,0,22.052841
1952-01-01,53.25,10.5,0,22.527893
1952-01-01,53.25,10.75,0,24.271027
1952-01-01,53.25,11.0,0,24.845963
1952-01-01,53.25,11.25,0,25.412407
1952-01-01,53.25,11.5,0,23.891312
1952-01-01,53.25,11.75,0,22.315865
1952-01-01,53.25,12.0,0,19.44207
1952-01-01,53.25,12.25,0,17.326904
1952-01-01,53.25,12.5,0,15.717064
1952-01-01,53.25,12.75,0,15.068245
1952-01-01,53.25,13.0,0,15.278427
1952-01-01,53.25,13.25,0,15.352158
1952-01-01,53.25,13.5,0,15.636719
1952-01-01,53.25,13.75,0,17.076714
1952-01-01,53.25,14.0,0,19.152023
1952-01-01,53.25,14.25,0,19.478104
1952-01-01,53.25,14.5,0,20.501465
1952-01-01,53.25,14.75,0,21.442627
1952-01-01,53.25,15.0,0,21.799332
1952-01-01,53.5,5.75,0,0.0
1952-01-01,53.5,6.0,0,0.0
1952-01-01,53.5,6.25,0,0.0
1952-01-01,53.5,6.5,0,0.016456604
1952-01-01,53.5,6.75,0,0.32665253
1952-01-01,53.5,7.0,0,3.7698364
1952-01-01,53.5,7.25,0,9.734894
1952-01-01,53.5,7.5,0,12.448715
1952-01-01,53.5,7.75,0,14.737427
1952-01-01,53.5,8.0,0,16.110847
1952-01-01,53.5,8.25,0,15.021217
1952-01-01,53.5,8.5,0,11.393875
1952-01-01,53.5,8.75,0,14.142975
1952-01-01,53.5,9.0,0,21.06099
1952-01-01,53.5,9.25,0,20.753067
1952-01-01,53.5,9.5,0,20.308952
1952-01-01,53.5,9.75,0,19.74437
1952-01-01,53.5,10.0,0,19.340195
1952-01-01,53.5,10.25,0,19.113655
1952-01-01,53.5,10.5,0,18.761154
1952-01-01,53.5,10.75,0,18.533691
1952-01-01,53.5,11.0,0,18.406677
1952-01-01,53.5,11.25,0,17.596947
1952-01-01,53.5,11.5,0,16.393623
1952-01-01,53.5,11.75,0,15.049385
1952-01-01,53.5,12.0,0,13.822235
1952-01-01,53.5,12.25,0,13.291351
1952-01-01,53.5,12.5,0,13.915268
1952-01-01,53.5,12.75,0,13.780418
1952-01-01,53.5,13.0,0,13.928734
1952-01-01,53.5,13.25,0,13.673264
1952-01-01,53.5,13.5,0,13.755112
1952-01-01,53.5,13.75,0,15.36615
1952-01-01,53.5,14.0,0,17.159706
1952-01-01,53.5,14.25,0,17.502075
1952-01-01,53.5,14.5,0,17.734985
1952-01-01,53.5,14.75,0,18.586128
1952-01-01,53.5,15.0,0,17.332176
1952-01-01,53.75,5.75,0,0.0
1952-01-01,53.75,6.0,0,0.0
1952-01-01,53.75,6.25,0,0.0
1952-01-01,53.75,6.5,0,0.0
1952-01-01,53.75,6.75,0,0.0
1952-01-01,53.75,7.0,0,0.0
1952-01-01,53.75,7.25,0,0.10536194
1952-01-01,53.75,7.5,0,0.2733307
1952-01-01,53.75,7.75,0,0.5882721
1952-01-01,53.75,8.0,0,0.65419006
1952-01-01,53.75,8.25,0,1.2034378
1952-01-01,53.75,8.5,0,1.6749725
1952-01-01,53.75,8.75,0,3.8114395
1952-01-01,53.75,9.0,0,14.864395
1952-01-01,53.75,9.25,0,15.77372
1952-01-01,53.75,9.5,0,16.171913
1952-01-01,53.75,9.75,0,15.423744
1952-01-01,53.75,10.0,0,15.035088
1952-01-01,53.75,10.25,0,14.235329
1952-01-01,53.75,10.5,0,14.153946
1952-01-01,53.75,10.75,0,14.710396
1952-01-01,53.75,11.0,0,14.678215
1952-01-01,53.75,11.25,0,14.327568
1952-01-01,53.75,11.5,0,14.15152
1952-01-01,53.75,11.75,0,14.678375
1952-01-01,53.75,12.0,0,14.532127
1952-01-01,53.75,12.25,0,14.255089
1952-01-01,53.75,12.5,0,12.92308
1952-01-01,53.75,12.75,0,12.109856
1952-01-01,53.75,13.0,0,11.921608
1952-01-01,53.75,13.25,0,13.037636
1952-01-01,53.75,13.5,0,15.586311
1952-01-01,53.75,13.75,0,16.081665
1952-01-01,53.75,14.0,0,17.43357
1952-01-01,53.75,14.25,0,7.0682907
1952-01-01,53.75,14.5,0,4.5014114
1952-01-01,53.75,14.75,0,11.383804
1952-01-01,53.75,15.0,0,11.398499
1952-01-01,54.0,5.75,0,0.0
1952-01-01,54.0,6.0,0,0.0
1952-01-01,54.0,6.25,0,0.0
1952-01-01,54.0,6.5,0,0.0
1952-01-01,54.0,6.75,0,0.0
1952-01-01,54.0,7.0,0,0.0
1952-01-01,54.0,7.25,0,0.0
1952-01-01,54.0,7.5,0,0.0
1952-01-01,54.0,7.75,0,0.0
1952-01-01,54.0,8.0,0,0.0
1952-01-01,54.0,8.25,0,0.0
1952-01-01,54.0,8.5,0,0.0
1952-01-01,54.0,8.75,0,2.5257187
1952-01-01,54.0,9.0,0,10.256004
1952-01-01,54.0,9.25,0,11.869209
1952-01-01,54.0,9.5,0,13.121399
1952-01-01,54.0,9.75,0,11.989769
1952-01-01,54.0,10.0,0,11.220543
1952-01-01,54.0,10.25,0,11.609032
1952-01-01,54.0,10.5,0,11.658859
1952-01-01,54.0,10.75,0,11.785667
1952-01-01,54.0,11.0,0,10.118393
1952-01-01,54.0,11.25,0,3.0616226
1952-01-01,54.0,11.5,0,11.370728
1952-01-01,54.0,11.75,0,13.7903595
1952-01-01,54.0,12.0,0,13.196327
1952-01-01,54.0,12.25,0,12.585342
1952-01-01,54.0,12.5,0,12.398354
1952-01-01,54.0,12.75,0,11.74015
1952-01-01,54.0,13.0,0,12.490051
1952-01-01,54.0,13.25,0,11.041542
1952-01-01,54.0,13.5,0,12.086868
1952-01-01,54.0,13.75,0,7.873398
1952-01-01,54.0,14.0,0,2.770996
1952-01-01,54.0,14.25,0,1.8897552
1952-01-01,54.0,14.5,0,0.81858826
1952-01-01,54.0,14.75,0,1.5255356
1952-01-01,54.0,15.0,0,5.69046
1952-01-01,54.25,5.75,0,0.0
1952-01-01,54.25,6.0,0,0.0
1952-01-01,54.25,6.25,0,0.0
1952-01-01,54.25,6.5,0,0.0
1952-01-01,54.25,6.75,0,0.0
1952-01-01,54.25,7.0,0,0.0
1952-01-01,54.25,7.25,0,0.0
1952-01-01,54.25,7.5,0,0.0
1952-01-01,54.25,7.75,0,0.0
1952-01-01,54.25,8.0,0,0.0
1952-01-01,54.25,8.25,0,0.0
1952-01-01,54.25,8.5,0,0.0
1952-01-01,54.25,8.75,0,2.516098
1952-01-01,54.25,9.0,0,8.232285
1952-01-01,54.25,9.25,0,8.994202
1952-01-01,54.25,9.5,0,9.876602
1952-01-01,54.25,9.75,0,9.516571
1952-01-01,54.25,10.0,0,9.2174
1952-01-01,54.25,10.25,0,10.0326
1952-01-01,54.25,10.5,0,4.009636
1952-01-01,54.25,10.75,0,2.3080063
1952-01-01,54.25,11.0,0,1.9287796
1952-01-01,54.25,11.25,0,0.54668427
1952-01-01,54.25,11.5,0,2.137764
1952-01-01,54.25,11.75,0,2.616478
1952-01-01,54.25,12.0,0,2.410202
1952-01-01,54.25,12.25,0,2.4719086
1952-01-01,54.25,12.5,0,5.6722183
1952-01-01,54.25,12.75,0,12.654297
1952-01-01,54.25,13.0,0,11.985657
1952-01-01,54.25,13.25,0,10.507874
1952-01-01,54.25,13.5,0,2.7859497
1952-01-01,54.25,13.75,0,0.29005432
1952-01-01,54.25,14.0,0,0.20737457
1952-01-01,54.25,14.25,0,0.112709045
1952-01-01,54.25,14.5,0,0.064956665
1952-01-01,54.25,14.75,0,0.09376526
1952-01-01,54.25,15.0,0,0.5202942
1952-01-01,54.5,5.75,0,0.0
1952-01-01,54.5,6.0,0,0.0
1952-01-01,54.5,6.25,0,0.0
1952-01-01,54.5,6.5,0,0.0
1952-01-01,54.5,6.75,0,0.0
1952-01-01,54.5,7.0,0,0.0
1952-01-01,54.5,7.25,0,0.0
1952-01-01,54.5,7.5,0,0.0
1952-01-01,54.5,7.75,0,0.0
1952-01-01,54.5,8.0,0,0.0
1952-01-01,54.5,8.25,0,0.0
1952-01-01,54.5,8.5,0,0.0
1952-01-01,54.5,8.75,0,3.0750961
1952-01-01,54.5,9.0,0,6.785797
1952-01-01,54.5,9.25,0,7.052231
1952-01-01,54.5,9.5,0,7.3412323
1952-01-01,54.5,9.75,0,6.8329315
1952-01-01,54.5,10.0,0,2.4844131
1952-01-01,54.5,10.25,0,2.293396
1952-01-01,54.5,10.5,0,0.713089
1952-01-01,54.5,10.75,0,0.15512848
1952-01-01,54.5,11.0,0,0.2521515
1952-01-01,54.5,11.25,0,0.08711243
1952-01-01,54.5,11.5,0,0.27070618
