Time,Mean Temperature (K),Std Dev,Uncertainty (K),Mean Quality Level,Non-Zero Count
2010-01-02 12:00:00,275.92,1.3411112,0.6143052,1.8333333333333333,12.0
2010-01-03 12:00:00,277.2198,0.9399803,0.33043656,4.26530612244898,49.0
2010-01-04 12:00:00,276.51123,1.1437026,0.27890345,4.166666666666667,24.0
2010-01-05 12:00:00,276.32376,1.2637426,0.33496532,3.375,8.0
2010-01-07 12:00:00,277.4897,0.8549931,0.37577412,4.6,30.0
2010-01-14 12:00:00,277.3714,0.45142356,0.3247991,4.571428571428571,14.0
2010-01-16 12:00:00,276.5075,1.0956819,0.25838923,4.125,8.0
2010-01-17 12:00:00,276.95547,1.1712599,0.35762987,3.909090909090909,11.0
2010-01-18 12:00:00,276.905,0.68306434,0.3093072,3.857142857142857,28.0
2010-01-19 12:00:00,277.06522,0.39962623,0.28382432,4.571428571428571,21.0
2010-01-20 12:00:00,276.255,0.15499878,0.27101663,1.0,2.0
2010-01-22 12:00:00,277.34644,0.42454103,0.30206326,4.529411764705882,34.0
2010-01-23 12:00:00,277.25668,0.36708742,0.20550507,4.916666666666667,12.0
2010-01-30 12:00:00,275.1782,1.4938715,0.4606527,2.6363636363636362,11.0
2010-01-31 12:00:00,275.30362,1.251327,0.21822906,4.2727272727272725,11.0
2010-02-01 12:00:00,273.94543,0.889858,0.22153124,1.9090909090909092,11.0
2010-02-02 12:00:00,274.69354,1.1754601,0.26226515,3.7142857142857144,14.0
2010-02-04 12:00:00,274.12833,0.7617801,0.34153014,1.3333333333333333,12.0
2010-02-08 12:00:00,276.7975,0.5096104,0.28786412,4.541666666666667,24.0
2010-02-09 12:00:00,276.72165,0.3444337,0.28001922,4.916666666666667,12.0
2010-02-12 12:00:00,273.21002,0.3899994,0.7697584,1.0,2.0
2010-02-13 12:00:00,273.194,0.7913715,0.28438213,1.0,5.0
2010-02-16 12:00:00,276.45,0.099990845,0.32711542,4.5,2.0
2010-02-17 12:00:00,272.625,0.16500854,0.22774218,1.0,2.0
2010-02-18 12:00:00,272.19,0.0,0.35200003,1.0,1.0
2010-02-20 12:00:00,275.9564,1.3203208,0.3004965,3.7948717948717947,39.0
2010-02-21 12:00:00,276.77853,1.1067634,0.36919123,4.294117647058823,34.0
2010-02-23 12:00:00,272.44,0.36667362,0.3570732,1.0,4.0
2010-02-25 12:00:00,277.49796,0.7346549,0.22520672,4.4772727272727275,44.0
2010-02-26 12:00:00,276.54776,1.3194121,0.31496567,4.166666666666667,36.0
2010-02-27 12:00:00,276.45285,1.1577071,0.21959978,3.657142857142857,35.0
2010-03-01 12:00:00,277.7938,0.57959545,0.26591107,4.571428571428571,42.0
2010-03-02 12:00:00,276.16998,0.0,0.26000002,4.0,1.0
2010-03-05 12:00:00,276.57053,0.64277285,0.31900463,3.5714285714285716,35.0
2010-03-07 12:00:00,276.63657,0.5052241,0.3443984,4.571428571428571,35.0
2010-03-08 12:00:00,276.65317,0.5311371,0.2681665,4.409090909090909,44.0
2010-03-09 12:00:00,276.08652,0.6852733,0.33973917,2.5652173913043477,23.0
2010-03-18 12:00:00,277.03772,0.619312,0.23543505,3.4571428571428573,35.0
2010-03-19 12:00:00,274.28665,0.080552325,0.2710775,1.0,3.0
2010-03-22 12:00:00,273.58,0.43250176,0.20585814,1.1428571428571428,7.0
2010-03-23 12:00:00,280.15,1.450219,0.27116567,2.740740740740741,27.0
2010-03-24 12:00:00,279.251,1.3536491,0.29555723,3.8,30.0
