Time,Mean Temperature (K),Std Dev,Uncertainty (K),Mean Quality Level,Non-Zero Count
2009-08-02 12:00:00,294.09875,0.60389566,0.6070158867067943,2.5,8.0
2009-08-04 12:00:00,293.9172,0.43475887,0.6439571135385875,2.75,36.0
2009-08-05 12:00:00,294.23898,0.3492261,0.6108966177159857,4.743589743589744,39.0
2009-08-06 12:00:00,294.53925,0.42389992,0.5768561835754737,4.625,40.0
2009-08-07 12:00:00,294.63455,0.4346712,0.5644630334671757,4.485714285714286,35.0
2009-08-08 12:00:00,292.33835,1.1409808,0.7610955136867565,1.8333333333333333,6.0
2009-08-09 12:00:00,293.7519,0.7036799,0.6740776910376156,2.03125,32.0
2009-08-11 12:00:00,294.61905,0.6131032,0.5538384532769854,2.857142857142857,21.0
2009-08-12 12:00:00,295.14148,0.36935818,0.7323881523244371,4.9411764705882355,34.0
2009-08-13 12:00:00,295.32498,0.5852028,0.5412832542790775,4.535714285714286,28.0
2009-08-14 12:00:00,294.9578,0.83519256,0.5859245611016545,3.0,27.0
2009-08-15 12:00:00,296.54236,0.55336094,0.4462450664625233,4.333333333333333,42.0
2009-08-16 12:00:00,296.20358,0.4769011,0.41056785518059524,4.538461538461538,39.0
2009-08-17 12:00:00,295.79117,0.7045244,0.45228520576398024,4.0,35.0
2009-08-18 12:00:00,296.83655,0.88827085,0.6441540037646266,2.8,35.0
2009-08-19 12:00:00,296.23706,0.7915263,0.44040100235493806,3.9411764705882355,34.0
2009-08-20 12:00:00,297.98975,0.4012999,0.24148459722822968,3.5853658536585367,41.0
2009-08-23 12:00:00,295.46,0.484653,0.5519984471936807,4.512820512820513,39.0
2009-08-24 12:00:00,296.24805,0.51808596,0.39217699387418586,4.365853658536586,41.0
2009-08-25 12:00:00,293.97766,1.5379833,0.5451765245478286,2.411764705882353,17.0
2009-08-27 12:00:00,295.03625,0.29056817,0.6207940760344627,2.6875,32.0
2009-08-28 12:00:00,295.4925,0.5129576,0.7004038452097291,1.5,4.0
2009-08-29 12:00:00,293.0964,1.0229613,0.4569127977302678,4.714285714285714,14.0
2009-08-30 12:00:00,294.425,0.63772297,0.5936745223460398,4.725,40.0
2009-08-31 12:00:00,294.1905,0.6499618,0.3342333191404487,4.2926829268292686,41.0
2009-09-01 12:00:00,295.17618,0.5580771,0.411595000348126,4.357142857142857,42.0
2009-09-02 12:00:00,294.18634,0.95931756,0.6275196209869416,2.466666666666667,30.0
2009-09-05 12:00:00,291.32205,1.2413961,0.449691910758533,3.7941176470588234,34.0
2009-09-06 12:00:00,292.57843,0.4838238,0.6295562643660716,4.368421052631579,38.0
2009-09-07 12:00:00,289.4748,1.2913558,0.39082340518955744,1.52,25.0
2009-09-08 12:00:00,292.4593,0.6437289,0.4530750475619066,4.357142857142857,42.0
2009-09-09 12:00:00,292.2734,0.6249774,0.38244606343743504,4.2682926829268295,41.0
2009-09-10 12:00:00,292.33426,0.39029235,0.6917809570353591,4.25,40.0
2009-09-11 12:00:00,291.88,0.05999756,0.8757891097416602,4.0,2.0
2009-09-12 12:00:00,289.44775,1.759721,0.6393002550153282,1.9444444444444444,18.0
2009-09-13 12:00:00,291.65,0.4526791,0.7277859957450729,4.2272727272727275,22.0
2009-09-15 12:00:00,288.8814,1.384139,0.5613413418670493,3.142857142857143,14.0
2009-09-18 12:00:00,292.00845,0.38086486,0.43211147748009365,2.8461538461538463,13.0
2009-09-19 12:00:00,291.54102,0.5381764,0.6486663004301501,3.793103448275862,29.0
2009-09-20 12:00:00,291.18964,0.55959415,0.7066670391281098,4.185185185185185,27.0
2009-09-21 12:00:00,291.5461,0.45243904,0.7633272788296067,3.2580645161290325,31.0
2009-09-22 12:00:00,291.80222,0.17806587,0.5647317306855898,4.0,9.0
2009-09-23 12:00:00,291.925,0.14500427,0.4140392640949367,4.5,2.0
2009-09-24 12:00:00,287.5111,2.7478168,0.3961535995011704,1.7777777777777777,9.0
2009-09-25 12:00:00,286.0525,1.9325914,0.5072507104276467,1.75,4.0
2009-09-26 12:00:00,291.1137,0.5973053,0.5560058601389002,3.5714285714285716,35.0
2009-09-27 12:00:00,290.98526,0.47670603,0.4857491171060796,3.3947368421052633,38.0
2009-09-28 12:00:00,291.148,0.33289126,0.4001249938072248,4.2,15.0
2009-09-29 12:00:00,290.744,0.28702596,0.300960062294189,4.525,40.0
2009-09-30 12:00:00,290.6751,0.4490286,0.5124389823788149,4.146341463414634,41.0
2009-10-01 12:00:00,290.22952,0.9108443,0.572335596471356,3.6666666666666665,21.0
2009-10-02 12:00:00,290.4442,0.67876446,0.3792831972103292,3.3076923076923075,26.0
2009-10-03 12:00:00,288.64667,0.66510665,0.4484042926038333,3.8333333333333335,36.0
2009-10-04 12:00:00,290.50458,0.1563418,0.3235544717268138,4.6571428571428575,35.0
2009-10-06 12:00:00,288.655,1.4949951,0.6188606869782424,2.0,2.0
2009-10-07 12:00:00,290.20343,1.2338573,0.25764223218052895,3.4571428571428573,35.0
2009-10-09 12:00:00,289.0675,0.91004086,0.5021668240015923,3.25,4.0
2009-10-11 12:00:00,289.55618,0.3009599,0.3963050350258747,3.2857142857142856,21.0
2009-10-12 12:00:00,286.34628,2.556782,0.7275781726491377,3.3684210526315788,19.0
2009-10-13 12:00:00,286.8674,1.7602454,0.6844140958599583,3.870967741935484,31.0
2009-10-14 12:00:00,287.62845,0.7330951,0.4715418040686784,4.346153846153846,26.0
2009-10-15 12:00:00,286.61075,0.7181875,0.5433565726538271,3.2222222222222223,27.0
2009-10-16 12:00:00,278.11,0.11000061,0.4029739543577245,1.0,2.0
2009-10-19 12:00:00,285.56274,0.7642675,0.49893489012775766,4.2,40.0
2009-10-20 12:00:00,285.30698,0.5818359,0.3822879323787087,4.4,20.0
2009-10-21 12:00:00,282.82883,1.2705897,0.33497034435933604,2.2941176470588234,17.0
2009-10-24 12:00:00,281.64914,2.124122,0.3000137071016729,2.1739130434782608,23.0
2009-10-27 12:00:00,284.47684,1.2975613,0.27887300818145394,4.146341463414634,41.0
2009-10-28 12:00:00,283.98126,0.47067603,0.26505566579027845,4.0,8.0
2009-10-30 12:00:00,284.955,0.1626735,0.3975600759898674,4.0,16.0
2009-11-01 12:00:00,284.27,0.61315835,0.2928722382913527,4.428571428571429,7.0
2009-11-03 12:00:00,284.05664,0.5086329,0.5150076294921544,3.7777777777777777,18.0
2009-11-04 12:00:00,283.51855,0.8430916,0.4706104245087832,3.857142857142857,7.0
2009-11-05 12:00:00,283.95026,0.45605668,0.40749202929131795,4.0,42.0
2009-11-06 12:00:00,283.23343,0.72643757,0.3748372823158284,4.026315789473684,38.0
2009-11-07 12:00:00,283.4808,0.3313416,0.3644268462976802,4.666666666666667,12.0
2009-11-18 12:00:00,283.35526,0.3921735,0.321837899653263,3.125,40.0
2009-11-19 12:00:00,283.27,0.019989014,0.22318155261757458,5.0,2.0
2009-11-21 12:00:00,282.125,0.42519385,0.23971337958721867,4.166666666666667,6.0
2009-11-23 12:00:00,282.30698,0.63446784,0.41506552664220986,4.05,40.0
2009-11-25 12:00:00,282.4263,0.54635006,0.18741509191705577,4.3478260869565215,46.0
2009-11-27 12:00:00,280.202,1.0252943,0.3100161488656793,3.8,5.0
