Time,Mean Temperature (K),Std Dev,Uncertainty (K),Mean Quality Level,Non-Zero Count
1998-01-05 12:00:00,278.476,0.5242925,0.17431804599277373,4.111111111111111,45.0
1998-01-08 12:00:00,278.5589,0.2923156,0.16606848497800059,4.195652173913044,46.0
1998-01-11 12:00:00,277.81,0.0,0.20986187315200916,4.5,2.0
1998-01-14 12:00:00,277.93,0.108255856,0.23728760692943954,4.0,5.0
1998-01-30 12:00:00,277.16998,0.0,0.1810000091791153,5.0,1.0
1998-02-02 12:00:00,271.21,0.0,0.1900000125169754,1.0,1.0
1998-02-06 12:00:00,275.16693,1.1289436,0.19976371462347967,3.6923076923076925,13.0
1998-02-09 12:00:00,275.52332,1.2225686,0.19876410850840537,3.380952380952381,42.0
1998-02-12 12:00:00,275.8159,1.4078707,0.18111351499284292,3.2051282051282053,39.0
1998-02-15 12:00:00,277.78,0.2857788,0.1715284326590353,4.666666666666667,3.0
1998-02-18 12:00:00,277.84476,0.39428854,0.16883469232553105,4.325,40.0
1998-03-03 12:00:00,274.4975,0.24610597,0.2310551970199425,2.25,4.0
1998-03-09 12:00:00,276.81946,1.115618,0.21473485942011442,4.277777777777778,18.0
1998-03-19 12:00:00,278.06,0.0,0.2330000102519989,5.0,1.0
1998-03-22 12:00:00,278.23395,0.5958869,0.20703590169558891,4.395348837209302,43.0
1998-03-25 12:00:00,278.04483,0.26359555,0.17605590081262323,4.096774193548387,31.0
1998-04-01 12:00:00,281.875,0.54499817,0.23807563128801815,2.5,2.0
1998-04-10 12:00:00,279.87762,0.8677286,0.27699777672926174,4.238095238095238,21.0
1998-04-17 12:00:00,277.8222,1.6468296,0.36517790764012936,2.0,9.0
1998-04-20 12:00:00,276.7375,2.296003,0.2512031135891269,1.0,8.0
1998-04-23 12:00:00,282.27502,1.738783,0.22743760001113586,3.642857142857143,42.0
1998-04-26 12:00:00,280.90375,1.8017397,0.30780677201465156,1.875,16.0
1998-04-29 12:00:00,281.67688,1.3485512,0.37352268925070276,3.625,16.0
1998-05-09 12:00:00,284.19855,1.3190944,0.2398851020613035,3.0,7.0
1998-05-12 12:00:00,291.93976,1.1215085,0.1988515924984759,2.738095238095238,42.0
1998-05-15 12:00:00,289.17343,1.2989041,0.21309982422823084,3.46875,32.0
1998-05-18 12:00:00,287.99893,1.9333854,0.3842625374324811,3.6842105263157894,19.0
1998-05-22 12:00:00,288.15,0.0,0.45600003004074097,5.0,1.0
1998-05-25 12:00:00,289.654,0.6510483,0.44790269297264906,4.4,5.0
1998-05-31 12:00:00,291.17612,0.88185865,0.45616102420240434,4.222222222222222,36.0
1998-06-13 12:00:00,288.20612,2.7672446,0.40813302979426513,2.5555555555555554,18.0
1998-06-16 12:00:00,288.96475,0.5110701,0.48308479528357307,3.1052631578947367,19.0
1998-06-19 12:00:00,290.65808,1.3179977,0.48545381187601544,3.0476190476190474,21.0
1998-06-26 12:00:00,291.4343,1.5454707,0.6159411089071528,2.2857142857142856,7.0
1998-06-29 12:00:00,293.9846,0.5297223,0.46872586853061066,4.54054054054054,37.0
1998-07-15 12:00:00,291.80457,0.6907005,0.4838086069698284,3.75,24.0
1998-07-18 12:00:00,292.78723,0.97102034,0.5037566890869846,4.055555555555555,18.0
1998-07-21 12:00:00,296.8071,0.7516694,0.3842496892184907,3.357142857142857,42.0
1998-07-24 12:00:00,295.11,0.29843724,0.5543828928183291,2.8421052631578947,19.0
1998-08-06 12:00:00,294.09045,0.5314123,0.30714637805142087,4.177777777777778,45.0
1998-08-09 12:00:00,295.87674,0.7723743,0.19924477118989684,4.225,40.0
1998-08-12 12:00:00,297.07843,1.0067563,0.2691533164709936,3.5625,32.0
1998-08-15 12:00:00,295.07306,0.8025593,0.4491755885875529,3.0,13.0
1998-08-19 12:00:00,296.09103,0.42119288,0.4767618314618578,4.589743589743589,39.0
1998-08-25 12:00:00,292.23325,1.3433486,0.4510239008797167,4.45945945945946,37.0
1998-08-28 12:00:00,292.14578,0.25904083,0.41755839598945466,4.8076923076923075,26.0
1998-08-31 12:00:00,292.06537,0.30990332,0.4356451835561248,4.317073170731708,41.0
1998-09-04 12:00:00,292.3094,0.7494917,0.5150119569663781,4.470588235294118,17.0
1998-09-19 12:00:00,287.95203,0.5891146,0.38401824525074096,3.533333333333333,15.0
1998-09-26 12:00:00,283.69,0.31999207,0.38204713165410653,1.0,2.0
1998-09-29 12:00:00,287.15,0.23377454,0.44927081812369135,3.75,4.0
1998-10-02 12:00:00,286.64725,1.2048987,0.4431348127968659,4.333333333333333,18.0
1998-10-09 12:00:00,286.30664,0.2098068,0.47369788546463754,3.0,3.0
1998-10-24 12:00:00,282.57,0.0,0.2639999985694885,1.0,1.0
1998-11-06 12:00:00,282.61295,0.27967596,0.24208616420315276,4.647058823529412,17.0
1998-11-13 12:00:00,278.4,0.87429315,0.2925345754793546,1.588235294117647,17.0
1998-11-22 12:00:00,278.66464,1.7385339,0.20438119178787434,3.533333333333333,15.0
1998-11-25 12:00:00,279.38568,0.5744807,0.3208070368914619,3.5714285714285716,7.0
1998-11-28 12:00:00,278.89636,0.7456578,0.21001191450690587,3.8181818181818183,11.0
1998-12-08 12:00:00,278.388,0.4813878,0.22343053679130628,4.3,10.0
1998-12-21 12:00:00,277.70132,0.70596224,0.4532535165691244,3.888888888888889,45.0
1998-12-27 12:00:00,276.54,0.9213059,0.27199765055378966,2.9285714285714284,14.0
