time,lat,lon,realization,data
1940-01-01,50.0,7.25,0,3368.6848
1940-01-01,50.0,7.5,0,3326.4321
1940-01-01,50.0,7.75,0,3211.7163
1940-01-01,50.0,8.0,0,3230.6553
1940-01-01,50.0,8.25,0,3160.5015
1940-01-01,50.0,8.5,0,3143.8645
1940-01-01,50.0,8.75,0,3071.2065
1940-01-01,50.0,9.0,0,3183.2212
1940-01-01,50.0,9.25,0,3295.5767
1940-01-01,50.0,9.5,0,3376.4072
1940-01-01,50.0,9.75,0,3436.9443
1940-01-01,50.0,10.0,0,3426.4932
1940-01-01,50.0,10.25,0,3463.0151
1940-01-01,50.0,10.5,0,3425.0657
1940-01-01,50.0,10.75,0,3445.5835
1940-01-01,50.0,11.0,0,3511.0972
1940-01-01,50.0,11.25,0,3616.9524
1940-01-01,50.0,11.5,0,3758.206
1940-01-01,50.0,11.75,0,3866.0364
1940-01-01,50.0,12.0,0,3926.4897
1940-01-01,50.0,12.25,0,4014.3232
1940-01-01,50.0,12.5,0,4099.058
1940-01-01,50.0,12.75,0,4083.5107
1940-01-01,50.0,13.0,0,4070.113
1940-01-01,50.0,13.25,0,3969.1294
1940-01-01,50.0,13.5,0,3942.8584
1940-01-01,50.0,13.75,0,3848.2947
1940-01-01,50.0,14.0,0,3787.1394
1940-01-01,50.0,14.25,0,3717.5315
1940-01-01,50.0,14.5,0,3683.4424
1940-01-01,50.0,14.75,0,3645.7158
1940-01-01,50.0,15.0,0,3644.0146
1940-01-01,50.25,5.75,0,3337.018
1940-01-01,50.25,6.0,0,3514.24
1940-01-01,50.25,6.25,0,3562.5664
1940-01-01,50.25,6.5,0,3513.9414
1940-01-01,50.25,6.75,0,3421.965
1940-01-01,50.25,7.0,0,3372.999
1940-01-01,50.25,7.25,0,3321.0754
1940-01-01,50.25,7.5,0,3274.0088
1940-01-01,50.25,7.75,0,3348.1226
1940-01-01,50.25,8.0,0,3364.812
1940-01-01,50.25,8.25,0,3326.517
1940-01-01,50.25,8.5,0,3275.606
1940-01-01,50.25,8.75,0,3156.6123
1940-01-01,50.25,9.0,0,3256.4297
1940-01-01,50.25,9.25,0,3380.163
1940-01-01,50.25,9.5,0,3516.317
1940-01-01,50.25,9.75,0,3577.8313
1940-01-01,50.25,10.0,0,3604.835
1940-01-01,50.25,10.25,0,3566.5103
1940-01-01,50.25,10.5,0,3529.374
1940-01-01,50.25,10.75,0,3553.2341
1940-01-01,50.25,11.0,0,3619.5298
1940-01-01,50.25,11.25,0,3738.4849
1940-01-01,50.25,11.5,0,3888.719
1940-01-01,50.25,11.75,0,3905.4097
1940-01-01,50.25,12.0,0,3949.0166
1940-01-01,50.25,12.25,0,4036.289
1940-01-01,50.25,12.5,0,4178.151
1940-01-01,50.25,12.75,0,4273.4795
1940-01-01,50.25,13.0,0,4256.8184
1940-01-01,50.25,13.25,0,4083.3662
1940-01-01,50.25,13.5,0,3922.3176
1940-01-01,50.25,13.75,0,3788.6826
1940-01-01,50.25,14.0,0,3740.6382
1940-01-01,50.25,14.25,0,3700.0132
1940-01-01,50.25,14.5,0,3666.1235
1940-01-01,50.25,14.75,0,3626.7666
1940-01-01,50.25,15.0,0,3606.9893
1940-01-01,50.5,5.75,0,3139.6724
1940-01-01,50.5,6.0,0,3335.2485
1940-01-01,50.5,6.25,0,3503.6147
1940-01-01,50.5,6.5,0,3414.4033
1940-01-01,50.5,6.75,0,3318.4446
1940-01-01,50.5,7.0,0,3190.5393
1940-01-01,50.5,7.25,0,3234.6047
1940-01-01,50.5,7.5,0,3204.5725
1940-01-01,50.5,7.75,0,3302.473
1940-01-01,50.5,8.0,0,3408.373
1940-01-01,50.5,8.25,0,3406.827
1940-01-01,50.5,8.5,0,3364.9287
1940-01-01,50.5,8.75,0,3295.195
1940-01-01,50.5,9.0,0,3395.4387
1940-01-01,50.5,9.25,0,3528.0793
1940-01-01,50.5,9.5,0,3656.8826
1940-01-01,50.5,9.75,0,3699.001
1940-01-01,50.5,10.0,0,3732.5562
1940-01-01,50.5,10.25,0,3719.3843
1940-01-01,50.5,10.5,0,3774.8037
1940-01-01,50.5,10.75,0,3816.674
1940-01-01,50.5,11.0,0,3881.0728
1940-01-01,50.5,11.25,0,3903.5635
1940-01-01,50.5,11.5,0,3844.0347
1940-01-01,50.5,11.75,0,3835.359
1940-01-01,50.5,12.0,0,3856.8335
1940-01-01,50.5,12.25,0,3932.2856
1940-01-01,50.5,12.5,0,4106.703
1940-01-01,50.5,12.75,0,4235.9526
1940-01-01,50.5,13.0,0,4381.2837
1940-01-01,50.5,13.25,0,4188.8086
1940-01-01,50.5,13.5,0,4014.3066
1940-01-01,50.5,13.75,0,3918.1064
1940-01-01,50.5,14.0,0,3863.231
1940-01-01,50.5,14.25,0,3823.0156
1940-01-01,50.5,14.5,0,3792.6562
1940-01-01,50.5,14.75,0,3793.9905
1940-01-01,50.5,15.0,0,3798.0454
1940-01-01,50.75,5.75,0,2850.4077
1940-01-01,50.75,6.0,0,2926.6636
1940-01-01,50.75,6.25,0,3024.0708
1940-01-01,50.75,6.5,0,2931.5044
1940-01-01,50.75,6.75,0,2901.1333
1940-01-01,50.75,7.0,0,2902.1626
1940-01-01,50.75,7.25,0,3015.948
1940-01-01,50.75,7.5,0,3199.715
1940-01-01,50.75,7.75,0,3408.6711
1940-01-01,50.75,8.0,0,3553.568
1940-01-01,50.75,8.25,0,3570.6152
1940-01-01,50.75,8.5,0,3509.1475
1940-01-01,50.75,8.75,0,3406.2021
1940-01-01,50.75,9.0,0,3450.2273
1940-01-01,50.75,9.25,0,3479.9219
1940-01-01,50.75,9.5,0,3512.3247
1940-01-01,50.75,9.75,0,3565.8625
1940-01-01,50.75,10.0,0,3625.25
1940-01-01,50.75,10.25,0,3722.5178
1940-01-01,50.75,10.5,0,3817.8481
1940-01-01,50.75,10.75,0,3894.9604
1940-01-01,50.75,11.0,0,3849.415
1940-01-01,50.75,11.25,0,3771.6487
1940-01-01,50.75,11.5,0,3640.8315
1940-01-01,50.75,11.75,0,3571.4985
1940-01-01,50.75,12.0,0,3553.8677
1940-01-01,50.75,12.25,0,3593.618
1940-01-01,50.75,12.5,0,3643.5627
1940-01-01,50.75,12.75,0,3779.8623
1940-01-01,50.75,13.0,0,3932.3218
1940-01-01,50.75,13.25,0,4075.873
1940-01-01,50.75,13.5,0,4135.0195
1940-01-01,50.75,13.75,0,4156.5615
1940-01-01,50.75,14.0,0,4080.5786
1940-01-01,50.75,14.25,0,4041.8125
1940-01-01,50.75,14.5,0,3986.208
1940-01-01,50.75,14.75,0,4012.549
1940-01-01,50.75,15.0,0,4072.2334
1940-01-01,51.0,5.75,0,2684.5605
1940-01-01,51.0,6.0,0,2716.4736
1940-01-01,51.0,6.25,0,2752.1587
1940-01-01,51.0,6.5,0,2744.9019
1940-01-01,51.0,6.75,0,2787.8618
1940-01-01,51.0,7.0,0,2922.2075
1940-01-01,51.0,7.25,0,3112.026
1940-01-01,51.0,7.5,0,3348.5352
1940-01-01,51.0,7.75,0,3546.4072
1940-01-01,51.0,8.0,0,3705.918
1940-01-01,51.0,8.25,0,3778.938
1940-01-01,51.0,8.5,0,3711.5154
1940-01-01,51.0,8.75,0,3579.4258
1940-01-01,51.0,9.0,0,3545.4458
1940-01-01,51.0,9.25,0,3530.4678
1940-01-01,51.0,9.5,0,3558.856
1940-01-01,51.0,9.75,0,3586.3345
1940-01-01,51.0,10.0,0,3608.0918
1940-01-01,51.0,10.25,0,3661.4387
1940-01-01,51.0,10.5,0,3690.7593
1940-01-01,51.0,10.75,0,3655.4746
1940-01-01,51.0,11.0,0,3594.4116
1940-01-01,51.0,11.25,0,3523.843
1940-01-01,51.0,11.5,0,3521.7808
1940-01-01,51.0,11.75,0,3522.7322
1940-01-01,51.0,12.0,0,3514.8872
1940-01-01,51.0,12.25,0,3489.0913
1940-01-01,51.0,12.5,0,3447.7773
1940-01-01,51.0,12.75,0,3463.8325
1940-01-01,51.0,13.0,0,3516.8142
1940-01-01,51.0,13.25,0,3618.5112
1940-01-01,51.0,13.5,0,3686.244
1940-01-01,51.0,13.75,0,3739.4375
1940-01-01,51.0,14.0,0,3796.5176
1940-01-01,51.0,14.25,0,3843.9307
1940-01-01,51.0,14.5,0,3860.1216
1940-01-01,51.0,14.75,0,3862.4558
1940-01-01,51.0,15.0,0,3857.8584
1940-01-01,51.25,5.75,0,2686.8027
1940-01-01,51.25,6.0,0,2715.9841
1940-01-01,51.25,6.25,0,2748.1328
1940-01-01,51.25,6.5,0,2785.3623
1940-01-01,51.25,6.75,0,2848.5303
