time,lat,lon,realization,t2m
1940-01-01,48.5,11.5,0,1885.2302
1940-01-01,48.5,11.75,0,1878.4346
1940-01-01,48.5,12.0,0,1869.154
1940-01-01,48.5,12.25,0,1852.5352
1940-01-01,48.5,12.5,0,1861.3044
1940-01-01,48.5,12.75,0,1911.0924
1940-01-01,48.5,13.0,0,1907.0165
1940-01-01,48.5,13.25,0,1896.6375
1940-01-01,48.5,13.5,0,1810.5902
1940-01-01,48.5,13.75,0,1716.9034
1940-01-01,48.5,14.0,0,1638.4656
1940-01-01,48.5,14.25,0,1573.5945
1940-01-01,48.5,14.5,0,1537.091
1940-01-01,48.5,14.75,0,1451.1675
1940-01-01,48.5,15.0,0,1484.4181
1940-01-01,48.75,5.75,0,2001.5405
1940-01-01,48.75,6.0,0,2014.2473
1940-01-01,48.75,6.25,0,2027.5464
1940-01-01,48.75,6.5,0,2030.657
1940-01-01,48.75,6.75,0,2024.9086
1940-01-01,48.75,7.0,0,1955.3914
1940-01-01,48.75,7.25,0,1924.6713
1940-01-01,48.75,7.5,0,2077.8828
1940-01-01,48.75,7.75,0,2163.3013
1940-01-01,48.75,8.0,0,2199.5635
1940-01-01,48.75,8.25,0,1917.313
1940-01-01,48.75,8.5,0,1757.7183
1940-01-01,48.75,8.75,0,1767.3152
1940-01-01,48.75,9.0,0,1845.2261
1940-01-01,48.75,9.25,0,1897.9095
1940-01-01,48.75,9.5,0,1789.022
1940-01-01,48.75,9.75,0,1713.5986
1940-01-01,48.75,10.0,0,1665.8778
1940-01-01,48.75,10.25,0,1724.3291
1940-01-01,48.75,10.5,0,1774.2043
1940-01-01,48.75,10.75,0,1810.3962
1940-01-01,48.75,11.0,0,1847.0243
1940-01-01,48.75,11.25,0,1882.8574
1940-01-01,48.75,11.5,0,1909.6267
1940-01-01,48.75,11.75,0,1925.8711
1940-01-01,48.75,12.0,0,1940.1398
1940-01-01,48.75,12.25,0,1938.8381
1940-01-01,48.75,12.5,0,1930.4303
1940-01-01,48.75,12.75,0,1903.5791
1940-01-01,48.75,13.0,0,1833.5206
1940-01-01,48.75,13.25,0,1743.4736
1940-01-01,48.75,13.5,0,1555.8992
1940-01-01,48.75,13.75,0,1439.539
1940-01-01,48.75,14.0,0,1369.0071
1940-01-01,48.75,14.25,0,1446.4642
1940-01-01,48.75,14.5,0,1519.5686
1940-01-01,48.75,14.75,0,1572.1758
1940-01-01,48.75,15.0,0,1597.6348
1940-01-01,49.0,5.75,0,1990.3923
1940-01-01,49.0,6.0,0,2009.0702
1940-01-01,49.0,6.25,0,2028.6482
1940-01-01,49.0,6.5,0,2013.4435
1940-01-01,49.0,6.75,0,2001.4116
1940-01-01,49.0,7.0,0,1994.4172
1940-01-01,49.0,7.25,0,1955.535
1940-01-01,49.0,7.5,0,1954.789
1940-01-01,49.0,7.75,0,2053.5884
1940-01-01,49.0,8.0,0,2130.9346
1940-01-01,49.0,8.25,0,2212.2905
1940-01-01,49.0,8.5,0,2123.29
1940-01-01,49.0,8.75,0,2080.4077
1940-01-01,49.0,9.0,0,2027.9663
1940-01-01,49.0,9.25,0,1993.1868
1940-01-01,49.0,9.5,0,1891.6843
1940-01-01,49.0,9.75,0,1798.6306
1940-01-01,49.0,10.0,0,1720.0757
1940-01-01,49.0,10.25,0,1743.4846
1940-01-01,49.0,10.5,0,1762.9744
1940-01-01,49.0,10.75,0,1787.7397
1940-01-01,49.0,11.0,0,1803.8042
1940-01-01,49.0,11.25,0,1803.8274
1940-01-01,49.0,11.5,0,1797.9128
1940-01-01,49.0,11.75,0,1795.387
1940-01-01,49.0,12.0,0,1815.0339
1940-01-01,49.0,12.25,0,1814.5491
1940-01-01,49.0,12.5,0,1802.4606
1940-01-01,49.0,12.75,0,1663.7543
1940-01-01,49.0,13.0,0,1520.1216
1940-01-01,49.0,13.25,0,1341.199
1940-01-01,49.0,13.5,0,1278.5105
1940-01-01,49.0,13.75,0,1308.3938
1940-01-01,49.0,14.0,0,1477.5103
1940-01-01,49.0,14.25,0,1644.4209
1940-01-01,49.0,14.5,0,1746.8005
1940-01-01,49.0,14.75,0,1749.8762
1940-01-01,49.0,15.0,0,1698.626
1940-01-01,49.25,5.75,0,1936.9492
1940-01-01,49.25,6.0,0,1955.9508
1940-01-01,49.25,6.25,0,1988.1433
1940-01-01,49.25,6.5,0,1958.6229
1940-01-01,49.25,6.75,0,1935.4427
1940-01-01,49.25,7.0,0,1941.0695
1940-01-01,49.25,7.25,0,1909.9015
1940-01-01,49.25,7.5,0,1850.5251
1940-01-01,49.25,7.75,0,1880.2249
1940-01-01,49.25,8.0,0,1953.9883
1940-01-01,49.25,8.25,0,2150.5745
1940-01-01,49.25,8.5,0,2183.1416
1940-01-01,49.25,8.75,0,2126.9023
1940-01-01,49.25,9.0,0,2037.8807
1940-01-01,49.25,9.25,0,1952.0217
1940-01-01,49.25,9.5,0,1912.8684
1940-01-01,49.25,9.75,0,1833.5457
1940-01-01,49.25,10.0,0,1797.0381
1940-01-01,49.25,10.25,0,1789.1924
1940-01-01,49.25,10.5,0,1800.6589
1940-01-01,49.25,10.75,0,1844.9763
1940-01-01,49.25,11.0,0,1834.0088
1940-01-01,49.25,11.25,0,1811.0566
1940-01-01,49.25,11.5,0,1782.9443
1940-01-01,49.25,11.75,0,1772.1919
1940-01-01,49.25,12.0,0,1813.2837
1940-01-01,49.25,12.25,0,1800.5151
1940-01-01,49.25,12.5,0,1741.8479
1940-01-01,49.25,12.75,0,1666.1941
1940-01-01,49.25,13.0,0,1520.4371
1940-01-01,49.25,13.25,0,1467.1809
1940-01-01,49.25,13.5,0,1471.839
1940-01-01,49.25,13.75,0,1506.6246
1940-01-01,49.25,14.0,0,1658.5399
1940-01-01,49.25,14.25,0,1710.3467
1940-01-01,49.25,14.5,0,1673.6348
1940-01-01,49.25,14.75,0,1658.772
1940-01-01,49.25,15.0,0,1567.1143
1940-01-01,49.5,5.75,0,1825.8987
1940-01-01,49.5,6.0,0,1844.327
1940-01-01,49.5,6.25,0,1882.6205
1940-01-01,49.5,6.5,0,1810.4495
1940-01-01,49.5,6.75,0,1785.447
1940-01-01,49.5,7.0,0,1764.0555
1940-01-01,49.5,7.25,0,1800.2246
1940-01-01,49.5,7.5,0,1792.1213
1940-01-01,49.5,7.75,0,1853.7698
1940-01-01,49.5,8.0,0,1959.1455
1940-01-01,49.5,8.25,0,2086.3105
1940-01-01,49.5,8.5,0,2114.5933
1940-01-01,49.5,8.75,0,1999.3699
1940-01-01,49.5,9.0,0,1927.6936
1940-01-01,49.5,9.25,0,1845.6926
1940-01-01,49.5,9.5,0,1881.2576
1940-01-01,49.5,9.75,0,1895.4104
