time,lat,lon,realization,t2m
1940-01-01,49.75,10.5,0,107
1940-01-01,49.75,10.75,0,106
1940-01-01,49.75,11.0,0,108
1940-01-01,49.75,11.25,0,111
1940-01-01,49.75,11.5,0,116
1940-01-01,49.75,11.75,0,125
1940-01-01,49.75,12.0,0,127
1940-01-01,49.75,12.25,0,132
1940-01-01,49.75,12.5,0,135
1940-01-01,49.75,12.75,0,134
1940-01-01,49.75,13.0,0,133
1940-01-01,49.75,13.25,0,133
1940-01-01,49.75,13.5,0,133
1940-01-01,49.75,13.75,0,134
1940-01-01,49.75,14.0,0,132
1940-01-01,49.75,14.25,0,128
1940-01-01,49.75,14.5,0,125
1940-01-01,49.75,14.75,0,126
1940-01-01,49.75,15.0,0,126
1940-01-01,50.0,5.75,0,106
1940-01-01,50.0,6.0,0,103
1940-01-01,50.0,6.25,0,102
1940-01-01,50.0,6.5,0,100
1940-01-01,50.0,6.75,0,101
1940-01-01,50.0,7.0,0,102
1940-01-01,50.0,7.25,0,100
1940-01-01,50.0,7.5,0,96
1940-01-01,50.0,7.75,0,95
1940-01-01,50.0,8.0,0,94
1940-01-01,50.0,8.25,0,95
1940-01-01,50.0,8.5,0,93
1940-01-01,50.0,8.75,0,90
1940-01-01,50.0,9.0,0,93
1940-01-01,50.0,9.25,0,98
1940-01-01,50.0,9.5,0,103
1940-01-01,50.0,9.75,0,102
1940-01-01,50.0,10.0,0,100
1940-01-01,50.0,10.25,0,104
1940-01-01,50.0,10.5,0,104
1940-01-01,50.0,10.75,0,103
1940-01-01,50.0,11.0,0,104
1940-01-01,50.0,11.25,0,113
1940-01-01,50.0,11.5,0,119
1940-01-01,50.0,11.75,0,129
1940-01-01,50.0,12.0,0,130
1940-01-01,50.0,12.25,0,132
1940-01-01,50.0,12.5,0,135
1940-01-01,50.0,12.75,0,137
1940-01-01,50.0,13.0,0,140
1940-01-01,50.0,13.25,0,136
1940-01-01,50.0,13.5,0,133
1940-01-01,50.0,13.75,0,127
1940-01-01,50.0,14.0,0,126
1940-01-01,50.0,14.25,0,123
1940-01-01,50.0,14.5,0,118
1940-01-01,50.0,14.75,0,118
1940-01-01,50.0,15.0,0,119
1940-01-01,50.25,5.75,0,98
1940-01-01,50.25,6.0,0,111
1940-01-01,50.25,6.25,0,112
1940-01-01,50.25,6.5,0,108
1940-01-01,50.25,6.75,0,103
1940-01-01,50.25,7.0,0,98
1940-01-01,50.25,7.25,0,95
1940-01-01,50.25,7.5,0,96
1940-01-01,50.25,7.75,0,97
1940-01-01,50.25,8.0,0,97
1940-01-01,50.25,8.25,0,100
1940-01-01,50.25,8.5,0,99
1940-01-01,50.25,8.75,0,94
1940-01-01,50.25,9.0,0,98
1940-01-01,50.25,9.25,0,100
1940-01-01,50.25,9.5,0,107
1940-01-01,50.25,9.75,0,110
1940-01-01,50.25,10.0,0,110
1940-01-01,50.25,10.25,0,106
1940-01-01,50.25,10.5,0,105
1940-01-01,50.25,10.75,0,105
1940-01-01,50.25,11.0,0,110
1940-01-01,50.25,11.25,0,118
1940-01-01,50.25,11.5,0,127
1940-01-01,50.25,11.75,0,127
1940-01-01,50.25,12.0,0,129
1940-01-01,50.25,12.25,0,132
1940-01-01,50.25,12.5,0,137
1940-01-01,50.25,12.75,0,144
1940-01-01,50.25,13.0,0,143
1940-01-01,50.25,13.25,0,139
1940-01-01,50.25,13.5,0,135
1940-01-01,50.25,13.75,0,129
1940-01-01,50.25,14.0,0,126
1940-01-01,50.25,14.25,0,124
1940-01-01,50.25,14.5,0,119
1940-01-01,50.25,14.75,0,119
1940-01-01,50.25,15.0,0,118
1940-01-01,50.5,5.75,0,88
1940-01-01,50.5,6.0,0,98
1940-01-01,50.5,6.25,0,105
1940-01-01,50.5,6.5,0,99
1940-01-01,50.5,6.75,0,95
1940-01-01,50.5,7.0,0,91
1940-01-01,50.5,7.25,0,91
1940-01-01,50.5,7.5,0,92
1940-01-01,50.5,7.75,0,95
1940-01-01,50.5,8.0,0,99
1940-01-01,50.5,8.25,0,99
1940-01-01,50.5,8.5,0,98
1940-01-01,50.5,8.75,0,98
1940-01-01,50.5,9.0,0,98
1940-01-01,50.5,9.25,0,102
1940-01-01,50.5,9.5,0,111
1940-01-01,50.5,9.75,0,112
1940-01-01,50.5,10.0,0,113
1940-01-01,50.5,10.25,0,111
1940-01-01,50.5,10.5,0,116
1940-01-01,50.5,10.75,0,121
1940-01-01,50.5,11.0,0,124
1940-01-01,50.5,11.25,0,124
1940-01-01,50.5,11.5,0,122
1940-01-01,50.5,11.75,0,121
1940-01-01,50.5,12.0,0,124
1940-01-01,50.5,12.25,0,129
1940-01-01,50.5,12.5,0,131
1940-01-01,50.5,12.75,0,138
1940-01-01,50.5,13.0,0,148
1940-01-01,50.5,13.25,0,138
1940-01-01,50.5,13.5,0,136
1940-01-01,50.5,13.75,0,133
1940-01-01,50.5,14.0,0,134
1940-01-01,50.5,14.25,0,130
1940-01-01,50.5,14.5,0,125
1940-01-01,50.5,14.75,0,124
1940-01-01,50.5,15.0,0,126
1940-01-01,50.75,5.75,0,81
1940-01-01,50.75,6.0,0,87
1940-01-01,50.75,6.25,0,88
1940-01-01,50.75,6.5,0,86
1940-01-01,50.75,6.75,0,83
1940-01-01,50.75,7.0,0,83
1940-01-01,50.75,7.25,0,86
1940-01-01,50.75,7.5,0,90
1940-01-01,50.75,7.75,0,96
1940-01-01,50.75,8.0,0,99
1940-01-01,50.75,8.25,0,101
1940-01-01,50.75,8.5,0,103
1940-01-01,50.75,8.75,0,100
1940-01-01,50.75,9.0,0,102
1940-01-01,50.75,9.25,0,103
1940-01-01,50.75,9.5,0,100
1940-01-01,50.75,9.75,0,100
1940-01-01,50.75,10.0,0,102
1940-01-01,50.75,10.25,0,105
1940-01-01,50.75,10.5,0,119
1940-01-01,50.75,10.75,0,124
1940-01-01,50.75,11.0,0,117
1940-01-01,50.75,11.25,0,108
1940-01-01,50.75,11.5,0,106
1940-01-01,50.75,11.75,0,102
1940-01-01,50.75,12.0,0,105
1940-01-01,50.75,12.25,0,110
1940-01-01,50.75,12.5,0,113
1940-01-01,50.75,12.75,0,118
1940-01-01,50.75,13.0,0,125
1940-01-01,50.75,13.25,0,131
1940-01-01,50.75,13.5,0,136
1940-01-01,50.75,13.75,0,142
1940-01-01,50.75,14.0,0,139
1940-01-01,50.75,14.25,0,139
1940-01-01,50.75,14.5,0,136
1940-01-01,50.75,14.75,0,136
1940-01-01,50.75,15.0,0,135
1940-01-01,51.0,5.75,0,76
1940-01-01,51.0,6.0,0,75
1940-01-01,51.0,6.25,0,79
1940-01-01,51.0,6.5,0,79
1940-01-01,51.0,6.75,0,80
1940-01-01,51.0,7.0,0,87
1940-01-01,51.0,7.25,0,90
1940-01-01,51.0,7.5,0,95
1940-01-01,51.0,7.75,0,104
1940-01-01,51.0,8.0,0,110
1940-01-01,51.0,8.25,0,114
1940-01-01,51.0,8.5,0,114
1940-01-01,51.0,8.75,0,106
1940-01-01,51.0,9.0,0,102
1940-01-01,51.0,9.25,0,102
1940-01-01,51.0,9.5,0,102
